experiment_id,batch_id,task_type,trial_id,mission_id,uav_id,controller_tracking_rmse,avoidance_deviation,peak_velocity,peak_acceleration,semantic_gain_multiplier,sample_count
experiments_10,exp10-pilot-final-20260731,task_b_sequential,1,2,6,0.363527824377302,0.0,0.43945440649986267,3.780062198638916,0.9850144982337952,813
experiments_10,exp10-pilot-final-20260731,task_b_sequential,1,2,3,0.36074240399867286,0.0,0.4196433424949646,4.076645374298096,0.9844528436660767,813
experiments_10,exp10-pilot-final-20260731,task_b_sequential,1,2,4,0.637419159544329,0.0,0.9812028408050537,2.7835140228271484,1.0418050289154053,811
experiments_10,exp10-pilot-final-20260731,task_b_sequential,1,2,2,0.7616155439617033,0.0,1.2103937864303589,3.159769058227539,1.060447096824646,812
experiments_10,exp10-pilot-final-20260731,task_b_sequential,1,2,1,1.0661461835799106,0.0,1.7369884252548218,2.783982992172241,1.1031959056854248,810
experiments_10,exp10-pilot-final-20260731,task_b_sequential,1,2,7,0.7301616111418799,0.0,1.1529464721679688,3.1573469638824463,1.0601356029510498,813
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,1,0.9012403084729874,0.0,0.8744760751724243,20.18535614013672,0.8395220637321472,984
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,2,1.105294386019562,0.0,2.4940669536590576,79.46824645996094,0.8619691133499146,892
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,4,1.1228880404569517,0.0,2.66672682762146,96.80730438232422,0.8618918657302856,900
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,5,0.8842022585092446,0.0,2.1765198707580566,80.43763732910156,0.8392248749732971,899
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,2,7,0.6302522293583696,0.0,0.46032753586769104,17.15814781188965,0.8195033669471741,1000
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,2,8,1.34334322393869,0.0,1.4449613094329834,16.34624481201172,0.8829571604728699,983
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,3,0.6037402382559391,0.0,0.45646971464157104,14.297067642211914,0.8169315457344055,974
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,2,6,0.7347287313057832,0.0,0.8476539850234985,24.65807342529297,0.8378850221633911,945
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,2,0.6827992202575514,0.01942383815617209,1.216797113418579,0.7657135128974915,0.8511825799942017,875
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,6,0.5275084306141321,0.0,0.8975871205329895,0.7281230092048645,0.8358120322227478,875
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,5,0.4885535742959622,0.004295610180091172,0.8116639852523804,0.4639575183391571,0.8296878337860107,875
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,8,1.0165346669345718,0.01582279726037798,1.7020111083984375,0.7054422497749329,0.8955978155136108,875
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,3,0.5365396925361926,0.004126939820430805,0.8606297969818115,0.8141752481460571,0.833676278591156,875
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,4,0.4907822163123039,0.0,0.8018142580986023,1.078200340270996,0.8289831876754761,875
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,1,1.0452510714013112,0.019925002672133287,1.7061691284179688,0.7908588647842407,0.8950934410095215,875
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,7,0.661531611595317,0.015360626761686572,1.2006515264511108,0.7772518992424011,0.8537486791610718,875
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,1,1,0.7221358759621717,0.0,1.0104029178619385,2.114727020263672,0.8524049520492554,566
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,1,3,0.4516984395469343,0.0,0.6585644483566284,2.1141769886016846,0.8262172937393188,566
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,2,5,0.7834854279491625,0.0,1.0866619348526,2.1997601985931396,0.8472053408622742,566
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,2,6,0.49785620316040385,0.0,0.7197511196136475,2.2182674407958984,0.8248665928840637,566
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,2,8,0.8051608467043218,0.0,1.1026356220245361,2.965527296066284,0.8509678840637207,566
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,2,7,1.0706907926023743,0.0,1.4677057266235352,2.195850372314453,0.8753605484962463,566
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,1,2,0.9783026558002346,0.0,1.360640287399292,2.067842960357666,0.8771790266036987,565
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,1,4,0.6979540508949799,0.0,0.9676529169082642,2.1545917987823486,0.8486475348472595,565
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,3,2,1.6385567653077548,0.08616278454756725,2.8110172748565674,37.916847229003906,0.9560472369194031,1062
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,3,4,1.9119342145099347,0.09038315102764823,3.6608996391296387,30.399553298950195,0.9576066136360168,1062
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,3,1,1.5142044339016376,0.08115454112717604,2.758713722229004,22.633291244506836,0.9572028517723083,1062
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,3,3,1.8811532528143047,0.0898750921725847,3.54276967048645,29.364910125732422,0.9558652639389038,1062
