experiment_id,batch_id,task_type,trial_id,stage_id,mission_id,uav_id,dispatch_time,arrival_time,completion_time,arrival_time_error,final_position_error
experiments_10,exp10-pilot-final-20260731,task_b_sequential,1,2,2,3,48.83086647900018,48.83063544200013,-0.00023103700004867278,0.014048617333173752,0.39000001549720764
experiments_10,exp10-pilot-final-20260731,task_b_sequential,1,2,2,4,48.83116059299937,48.83094332099972,-0.0002172719996451633,0.7151428461074829,0.37305086851119995
experiments_10,exp10-pilot-final-20260731,task_b_sequential,1,2,2,5,48.83133937400089,48.82890310699986,-0.002436267001030501,0.4414183497428894,0.3794170618057251
experiments_10,exp10-pilot-final-20260731,task_b_sequential,1,2,2,6,48.83150856700013,48.83139951500016,-0.00010905199997068848,0.012309570796787739,0.3777400851249695
experiments_10,exp10-pilot-final-20260731,task_b_sequential,1,2,2,7,48.83167631700053,48.8315702710006,-0.00010604599992802832,0.8971757888793945,0.37747761607170105
experiments_10,exp10-pilot-final-20260731,task_b_sequential,1,2,2,8,48.831839919999766,48.8317337339995,-0.00010618600026646163,1.0025912523269653,0.38187408447265625
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,1,1,35.376188258000184,45.25590225999986,9.879714001999673,0.002379569923505187,0.32464367151260376
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,1,2,35.376793399000235,45.271963433000565,9.89517003400033,0.017983946949243546,0.3398350179195404
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,1,3,35.37697007600036,45.317032752998784,9.940062676998423,0.005067442078143358,0.3369865119457245
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,1,4,35.37730998599909,45.25724841400006,9.879938428000969,0.0024101471062749624,0.3248048722743988
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,1,5,35.37774591299967,45.25794854099877,9.880202627999097,0.0032913389150053263,0.3264222741127014
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,2,6,35.37796793400048,45.41466028499963,10.036692350999147,0.017745977267622948,0.348052442073822
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,2,7,35.37816418799957,45.37824741099939,10.00008322299982,0.003190248040482402,0.3313533067703247
experiments_10,exp10-pilot-final-20260731,task_c_grouped,1,1,2,8,35.37830814500012,50.17761409299965,14.799305947999528,4.802597522735596,0.3290965259075165
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,1,1,9.711619981000695,20.149026570001297,10.437406589000602,0.4379168748855591,0.40446487069129944
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,1,2,9.711845799000002,19.722072655000375,10.010226856000372,0.011414929293096066,0.40106314420700073
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,1,3,9.711984065999786,19.727572282001347,10.01558821600156,0.016795765608549118,0.40082690119743347
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,1,4,9.712129745999846,19.727690261001044,10.015560515001198,0.017004622146487236,0.3939554691314697
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,1,5,9.71225803299967,19.726611681000577,10.014353648000906,0.015737030655145645,0.3848671317100525
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,1,6,9.71238108200123,19.72505926300073,10.012678180999501,0.014181777834892273,0.38052210211753845
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,1,7,9.712499541001307,19.729431519001082,10.016931977999775,0.018411990255117416,0.3760581910610199
experiments_10,exp10-pilot-final-20260731,task_d_dense,1,1,1,8,9.712627158000032,19.726045010000234,10.013417852000202,0.015133322216570377,0.3584544360637665
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,1,1,1,68.77370070600045,78.77322796500084,9.999527259000388,0.00011562000145204365,0.3110279440879822
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,1,1,2,68.77393270700122,78.79262509900036,10.018692391999139,0.019490882754325867,0.36154669523239136
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,1,1,3,68.77406514300128,78.77384547099973,9.999780327998451,0.0007585340063087642,0.3419545590877533
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,1,1,4,68.77419099600047,78.79276860500067,10.018577609000204,0.01949191652238369,0.3234002888202667
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,1,2,5,68.7743127520007,78.77513466399978,10.000821911999083,0.002222401089966297,0.27574729919433594
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,1,2,6,68.77443602099993,78.77668041300058,10.002244392000648,0.004016190767288208,0.2814072072505951
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,1,2,7,68.77459085800001,79.05933446000017,10.284743602000162,0.28599274158477783,0.28554245829582214
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,1,2,8,68.77474032600003,78.77726120100124,10.00252087500121,0.0043787541799247265,0.2948880195617676
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,2,3,1,80.0863510170002,80.08614541600036,-0.00020560099983413238,0.9068107008934021,0.2300150841474533
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,2,3,2,80.08668802300053,80.08644626400019,-0.00024175900034606457,9.445961952209473,0.34854090213775635
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,2,3,3,80.08685746800074,80.08675727199989,-0.0001001960008579772,8.227263450622559,0.22907233238220215
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,2,3,4,80.08716740300042,80.08698211900082,-0.00018528399959905073,8.206047058105469,0.24278491735458374
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,2,4,5,80.08732342199983,80.0872201809998,-0.00010324100003344938,8.548724174499512,0.25526559352874756
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,2,4,6,80.0874686520001,80.08737573000144,-9.292199865740258e-05,9.070460319519043,0.2498108148574829
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,2,4,7,80.08761303000028,80.0875175930014,-9.543699889036361e-05,2.3725812435150146,0.25911641120910645
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,2,4,8,80.08776445100011,80.08766424500027,-0.00010020599984272849,9.75081729888916,0.3174431324005127
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,3,5,1,101.32541394100008,101.32486615400012,-0.0005477869999594986,0.008157898671925068,0.2612840533256531
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,3,5,2,101.3257964910008,101.32553216100132,-0.00026432999948156066,0.10750563442707062,0.25255903601646423
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,3,5,3,101.32610630700037,101.32589973300128,-0.0002065739990939619,0.008749468252062798,0.22162222862243652
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,3,5,4,101.32639445200039,101.32619215600062,-0.00020229599977028556,0.007500949781388044,0.23355832695960999
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,3,5,5,101.32663173200126,101.32645086600132,-0.00018086599993694108,0.010229194536805153,0.22792552411556244
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,3,5,6,101.32689883800049,101.3267092060014,-0.00018963199909194373,0.011964946985244751,0.21239522099494934
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,3,5,7,101.32715489300062,101.32697266500145,-0.0001822279991756659,0.013916902244091034,0.20445474982261658
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,3,5,8,101.32740776300125,101.32723017300123,-0.000177590000021155,0.012264953926205635,0.1900075525045395
