bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785125517001761566,8.0,world,1501333,1785125519,3,normal,0.0,14.0,9.0,5.0,3
1785125517079589138,8.0,world,1501333,1785125519,3,normal,0.0,14.0,9.0,5.0,3
1785125517079935100,8.0,world,1501333,1785125519,3,normal,0.0,14.0,9.0,5.0,3
1785125517081584290,8.0,world,1501333,1785125519,3,normal,0.0,14.0,9.0,5.0,3
1785125517099699496,8.0,world,1501333,1785125519,3,normal,0.0,14.0,9.0,5.0,3
1785125517100400296,8.0,world,1501333,1785125519,3,normal,0.0,14.0,9.0,5.0,3
1785125517101249923,8.0,world,1501333,1785125519,3,normal,0.0,14.0,9.0,5.0,3
1785125517101446328,8.0,world,1501333,1785125519,3,normal,0.0,14.0,9.0,5.0,3
1785125517101823688,8.0,world,1501333,1785125519,3,normal,0.0,14.0,9.0,5.0,3
1785125517102012077,8.0,world,1501333,1785125519,3,normal,0.0,14.0,9.0,5.0,3
