bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785125517001703268,8.0,world,1501333,1785125519,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785125517079546849,8.0,world,1501333,1785125519,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785125517079885989,8.0,world,1501333,1785125519,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785125517081551559,8.0,world,1501333,1785125519,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785125517099649022,8.0,world,1501333,1785125519,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785125517100335747,8.0,world,1501333,1785125519,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785125517101230667,8.0,world,1501333,1785125519,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785125517101392267,8.0,world,1501333,1785125519,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785125517101778003,8.0,world,1501333,1785125519,3,normal,0.0,11.23606798,5.19577393,5.0,1
1785125517101970941,8.0,world,1501333,1785125519,3,normal,0.0,11.23606798,5.19577393,5.0,1
