bag_time_ns,actual_pos_x,actual_pos_y,actual_pos_z,arrival_time_error,elapsed_time,final_position_error,header_frame_id,header_stamp_nanosec,header_stamp_sec,integrated_squared_jerk,integrated_squared_jerk_valid,is_finished,is_hover_stable,max_acceleration,max_acceleration_valid,max_jerk,max_jerk_valid,max_velocity,max_velocity_valid,motion_style,path_length,reference_acceleration_x,reference_acceleration_y,reference_acceleration_z,reference_jerk_x,reference_jerk_y,reference_jerk_z,reference_pos_x,reference_pos_y,reference_pos_z,reference_velocity_x,reference_velocity_y,reference_velocity_z,requested_duration,safety_factor,start_pos_x,start_pos_y,start_pos_z,target_pos_x,target_pos_y,target_pos_z,trajectory_duration,trajectory_profile,uav_id
1785125517099321585,-0.009324559010565281,3.0025763225276023,-0.36656543612480164,nan,-1.9022629261016846,12.651837348937988,world,99243640,1785125517,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125517199290754,-0.009479151107370853,3.0028739073313773,-0.371133953332901,nan,-1.8022677898406982,12.653861999511719,world,199238607,1785125517,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125517299297614,-0.010442476719617844,3.0030643264763057,-0.37907686829566956,nan,-1.7022613286972046,12.658058166503906,world,299247440,1785125517,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125517399296999,-0.010569777339696884,3.003341853385791,-0.3850367069244385,nan,-1.6022707223892212,12.660656929016113,world,399235525,1785125517,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125517499303137,-0.008430452086031437,3.003545466111973,-0.3842901885509491,nan,-1.502267837524414,12.658404350280762,world,499241563,1785125517,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125517599296532,-0.007815730758011341,3.0036410372704268,-0.3886494040489197,nan,-1.4022752046585083,12.659696578979492,world,599231260,1785125517,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125517699279356,-0.008090509101748466,3.0039112297818065,-0.39630311727523804,nan,-1.3022786378860474,12.663153648376465,world,699227891,1785125517,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125517799280675,-0.008131708949804306,3.00435674097389,-0.40197330713272095,nan,-1.2022758722305298,12.66553020477295,world,799231113,1785125517,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125517899274140,-0.006966035813093185,3.0048176255077124,-0.40058591961860657,nan,-1.1022781133651733,12.663824081420898,world,899229257,1785125517,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125517999306026,-0.006783737801015377,3.0054512582719326,-0.4050960838794708,nan,-1.0022830963134766,12.66547679901123,world,999224234,1785125517,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125518099273964,-0.007520721759647131,3.0060107111930847,-0.4130796194076538,nan,-0.9022805690765381,12.669443130493164,world,99225965,1785125518,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125518199269975,-0.007937622256577015,3.0067072310484946,-0.4187239408493042,nan,-0.802284836769104,12.672104835510254,world,199221415,1785125518,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125518299216965,-0.006980658508837223,3.0075815091840923,-0.41686514019966125,nan,-0.702339768409729,12.670310020446777,world,299166772,1785125518,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125518399222173,-0.0071196602657437325,3.008641048334539,-0.4204454720020294,nan,-0.6023362874984741,12.671781539916992,world,399170066,1785125518,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125518499225346,-0.008002030663192272,3.0096833407878876,-0.42781591415405273,nan,-0.5023368000984192,12.675539016723633,world,499169433,1785125518,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125518599238539,-0.008574111387133598,3.010018177330494,-0.4324965178966522,nan,-0.40233489871025085,12.677993774414062,world,599172016,1785125518,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125518699221546,-0.007760240696370602,3.009042574092746,-0.42888957262039185,nan,-0.3023262917995453,12.675894737243652,world,699180339,1785125518,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125518799236662,-0.008017740212380886,3.0086278738453984,-0.4314696192741394,nan,-0.20232880115509033,12.677299499511719,world,799177803,1785125518,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125518899241268,-0.008924203924834728,3.008715907111764,-0.4382810890674591,nan,-0.10233776271343231,12.681008338928223,world,899168614,1785125518,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125518999278756,-0.009639164432883263,3.0083757741376758,-0.44259804487228394,nan,-0.002298498060554266,12.683552742004395,world,999214397,1785125518,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125519099223012,-0.009463255293667316,3.0068083871155977,-0.43964314460754395,nan,0.09767158329486847,12.68239974975586,world,99178009,1785125519,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,0.12714441756311542,3.028924431129234,-0.3016638775114184,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125519199223192,-0.010174556635320187,3.005914857145399,-0.44302889704704285,nan,0.197667196393013,12.684637069702148,world,199173760,1785125519,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,0.2677161012606814,3.0563436208161128,-0.23457692588449916,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125519299242998,-0.011366053484380245,3.0055067762732506,-0.4505794942378998,nan,0.29766327142715454,12.689005851745605,world,299169482,1785125519,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,0.408288445674153,3.0837629393788375,-0.16748965893507095,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125519399251834,-0.01172560267150402,3.004116498865187,-0.45465415716171265,nan,0.39767295122146606,12.691314697265625,world,399180602,1785125519,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,0.5488798875888533,3.1111859830019375,-0.10039327782333474,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125519499255641,-0.009101444855332375,2.9997486988431774,-0.44929710030555725,nan,0.49767419695854187,12.687442779541016,world,499181253,1785125519,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,0.6894594858195011,3.138606716456936,-0.03330254903529711,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125519599237918,-0.00467447005212307,2.9944210671819746,-0.44872212409973145,nan,0.5976634621620178,12.684195518493652,world,599170212,1785125519,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,0.8300222821852478,3.1660241726265754,0.03378016116842664,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125519699225604,0.0018700758228078485,2.9888104889541864,-0.4484587609767914,nan,0.6976611614227295,12.679258346557617,world,699167527,1785125519,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,0.9705969081772614,3.1934439362222773,0.10086851698685934,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125519799224672,0.014052447862923145,2.9822234623134136,-0.4402349591255188,nan,0.7976592183113098,12.666080474853516,world,799165422,1785125519,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,1.1111719573086103,3.2208637823533617,0.1679570747458775,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125519899212519,0.03436099365353584,2.9738956317305565,-0.4219837784767151,nan,0.8976616859436035,12.641712188720703,world,899167996,1785125519,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,1.2517533155739684,3.248284859111679,0.23504864349940724,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125519999261299,0.07200292497873306,2.960317939519882,-0.4071842432022095,nan,0.9976701736450195,12.604413986206055,world,999180840,1785125519,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,1.3923431099162402,3.275707581367774,0.30214423831756787,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125520099225794,0.13378439843654633,2.950821839272976,-0.3977164030075073,nan,1.097666621208191,12.547344207763672,world,99173838,1785125520,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,1.532915978685101,3.3031270022085644,0.36923175551230647,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125520199221006,0.20898063480854034,2.9550985023379326,-0.3753170073032379,nan,1.1976629495620728,12.470417976379395,world,199169310,1785125520,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,1.6734886632969748,3.3305463871286403,0.4363191848192818,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125520299231857,0.2944422960281372,2.9738868791610003,-0.3291887044906616,nan,1.2976601123809814,12.371588706970215,world,299166306,1785125520,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,1.8140624331698685,3.3579659837341493,0.5034071320602508,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125520399233762,0.40829381346702576,3.005832950118929,-0.2728743553161621,nan,1.3976714611053467,12.240904808044434,world,399177778,1785125520,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,1.9546563281680904,3.385389505843105,0.5705046838906639,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125520499220819,0.5260863304138184,3.0425150021910667,-0.21672113239765167,nan,1.4976614713668823,12.105965614318848,world,499168081,1785125520,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,2.0952202097948565,3.412807173698178,0.6375879120283812,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125520599212013,0.6608048677444458,3.0847661197185516,-0.14817705750465393,nan,1.5976626873016357,11.949739456176758,world,599169234,1785125520,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,2.2357996126222894,3.4402278690388304,0.7046785475614639,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125520699236219,0.7877970933914185,3.1227615401148796,-0.07608865201473236,nan,1.6976619958877563,11.799593925476074,world,699168193,1785125520,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,2.376376607351114,3.467648094668152,0.7717680338446364,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125520799222986,0.9292115569114685,3.1688899844884872,-0.0015217098407447338,nan,1.7976621389389038,11.634206771850586,world,799168966,1785125520,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,2.5169546015884676,3.4950685152564676,0.8388579971369661,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125520899214641,1.0619499683380127,3.2147654592990875,0.06494083255529404,nan,1.8976640701293945,11.480064392089844,world,899170359,1785125520,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,2.657535188081417,3.522489441476828,0.9059491975669693,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125520999257492,1.2094086408615112,3.2651330828666687,0.14091753959655762,nan,1.997682809829712,11.308048248291016,world,999199494,1785125520,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,2.7981394352326787,3.5499149828235166,0.9730516898972894,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125521099226998,1.3500629663467407,3.309861898422241,0.21825860440731049,nan,2.097663640975952,11.142477989196777,world,99170583,1785125521,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,2.938690292321433,3.5773301101791875,1.0401287021561856,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125521199220147,1.5017294883728027,3.3580397963523865,0.29667970538139343,nan,2.197662830352783,10.966121673583984,world,199169584,1785125521,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,3.079267021358117,3.604750283983967,1.1072180616394556,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125521299220020,1.652601718902588,3.4050700068473816,0.37087664008140564,nan,2.297656774520874,10.792508125305176,world,299163695,1785125521,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,3.2198364403464828,3.632169031928316,1.1743039324481577,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125521399218449,1.7940764427185059,3.448287546634674,0.4435003101825714,nan,2.397657871246338,10.62857437133789,world,399165341,1785125521,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,3.360415830521909,3.659589724801133,1.24139456194315,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
1785125521499210176,1.9394536018371582,3.4920310974121094,0.523890495300293,nan,2.497653007507324,10.457788467407227,world,499159662,1785125521,nan,False,False,False,nan,False,nan,False,1.5816150903701782,True,normal,12.652920722961426,0.0,0.0,0.0,0.0,0.0,0.0,3.5009868844306973,3.6870087916446512,1.308481213007337,1.405778522537229,0.2742039289371865,0.6708989553153515,8.0,0.0,-0.010160200297832489,3.002142498502508,-0.3671916425228119,11.23606798,5.19577393,5.0,8.0,linear,1
