trial_id,method,motion_style,repeat,elapsed_time_s,reference_x,reference_y,reference_z,actual_x,actual_y,actual_z,speed_mps,acceleration_mps2,jerk_mps3,roll_deg,pitch_deg,tracking_error_m
fixed_gain__normal__r02,fixed_gain,normal,2,14.1,6.0,3.0,5.0,6.010126707505472,2.9973052380864376,5.015196800816517,0.5806947838310808,4.206866494282661,61.04131597004275,-2.5617499628461453,-4.679994244927928,0.018459542294679
fixed_gain__normal__r02,fixed_gain,normal,2,14.120000000000001,6.0,3.0,5.0,6.0086489561896,3.0089337989080924,5.019406300922945,0.5890492013630564,5.294996360857127,38.61514071922637,-2.3018115808082875,-2.081168189065718,0.023048247690698014
fixed_gain__normal__r02,fixed_gain,normal,2,14.14,6.0,3.0,5.0,6.007357287085053,3.018560668123498,5.020901730629124,0.613168678103991,5.75265980683835,16.27880863933129,-2.0582685453409324,0.1463514037079334,0.028905197071374265
fixed_gain__normal__r02,fixed_gain,normal,2,14.16,6.0,3.0,5.0,6.005707118848319,3.0301060398996773,5.019621190943194,0.6544784250413362,5.706360291754179,24.19025749766432,-1.75413992225492,2.9568891489748244,0.036385931045103966
fixed_gain__normal__r02,fixed_gain,normal,2,14.18,6.0,3.0,5.0,6.004282280384425,3.039612300658927,5.016423724076896,0.7042535972908812,5.102287732239722,48.968672455612726,-1.4783538241304521,5.321238031550006,0.043095370996640375
fixed_gain__normal__r02,fixed_gain,normal,2,14.200000000000001,6.0,3.0,5.0,6.002506308989669,3.050839966602908,5.009788350049107,0.7432287786586002,3.757668184231917,68.62966732087403,-1.0894430375664428,8.17209318044284,0.05183430896250412
fixed_gain__normal__r02,fixed_gain,normal,2,14.22,6.0,3.0,5.0,6.000992103214292,3.059837250777306,5.002806216711846,0.754916854812299,2.4025925602758136,75.86949470756802,-0.759431398126258,10.508723418904195,0.05991123184852617
fixed_gain__normal__r02,fixed_gain,normal,2,14.24,6.0,3.0,5.0,5.999127698225634,3.069992038622847,4.993122018458053,0.739470950770355,2.4593596829592825,76.0273337310004,-0.3076568085332777,13.180337544987049,0.07033457905652847
fixed_gain__normal__r02,fixed_gain,normal,2,14.26,6.0,3.0,5.0,5.99755410936044,3.0777398178776503,4.984971667852383,0.6942421850096084,3.5944581456069047,70.4563235549228,0.08818264917244693,15.281913688692885,0.07921686961632617
fixed_gain__normal__r02,fixed_gain,normal,2,14.280000000000001,6.0,3.0,5.0,5.995713538817558,3.08536334159071,4.976412016107485,0.6178032557622095,4.872317555591789,59.90606608656649,0.5857571979180619,17.46734502718258,0.08866604096898865
fixed_gain__normal__r02,fixed_gain,normal,2,14.3,6.0,3.0,5.0,5.994210770884838,3.090508541904155,4.970301698415134,0.5166117002785813,5.759810857852517,47.708298789933096,0.9959106230265851,19.007698131249764,0.09543217721706718
fixed_gain__normal__r02,fixed_gain,normal,2,14.32,6.0,3.0,5.0,5.992979634966625,3.093778387186552,4.965918965644193,0.39503462678826956,6.5407573120621505,32.99746638785234,1.3349145949199464,19.983684703083824,0.10002593829239684
fixed_gain__normal__r02,fixed_gain,normal,2,14.34,6.0,3.0,5.0,5.992419170092685,3.0956556294457713,4.966922508651908,0.26530354798113376,7.233005495245458,16.295545581838567,1.7239037021935766,20.75683333035751,0.10149674310357665
fixed_gain__normal__r02,fixed_gain,normal,2,14.36,6.0,3.0,5.0,5.992118579289971,3.095133476980117,4.970375155603155,0.1578357399865152,7.7506131064197925,7.755901656157881,2.0927065500331423,21.058270062097307,0.09995062100993758
fixed_gain__normal__r02,fixed_gain,normal,2,14.38,6.0,3.0,5.0,5.992059754013575,3.0927865703546322,4.974438072446522,0.15964273336269566,7.83626778311018,29.739465337906182,2.3367055734695823,21.00173639609095,0.09657021945066353
fixed_gain__normal__r02,fixed_gain,normal,2,14.4,6.0,3.0,5.0,5.992264874822941,3.087456922299015,4.981287730767795,0.26146742027757996,6.9351517144196775,55.919572930230316,2.5778560991732404,20.672022956708012,0.08977023136507582
fixed_gain__normal__r02,fixed_gain,normal,2,14.42,6.0,3.0,5.0,5.992649034023753,3.0811146671065757,4.98854597017606,0.3714558111472462,5.196423792063486,79.31862982136668,2.7502806230088814,20.17780435834842,0.08224853019843117
fixed_gain__normal__r02,fixed_gain,normal,2,14.44,6.0,3.0,5.0,5.993344030609927,3.071845389709744,4.997864940602142,0.4545614558666255,3.4079240706681904,89.93472632467568,2.8825071283862087,19.238142999934063,0.07218462737798813
fixed_gain__normal__r02,fixed_gain,normal,2,14.46,6.0,3.0,5.0,5.994081360912342,3.062750233026788,5.005825865171799,0.5061209416720445,2.79213538908786,88.62369305475828,2.9350710078330895,18.125333544614424,0.06329741494378834
fixed_gain__normal__r02,fixed_gain,normal,2,14.48,6.0,3.0,5.0,5.995060525873855,3.0513881981918494,5.013670374077802,0.53388356631319,3.757319093052382,77.04206498089347,2.908006910881765,16.430850600472287,0.0534043485633397
fixed_gain__normal__r02,fixed_gain,normal,2,14.5,6.0,3.0,5.0,5.995976602049363,3.0410047120366936,5.01908576199019,0.547733513864945,4.8889844330572405,55.62231222911521,2.8258351129708306,14.666053841560101,0.045407493335654706
fixed_gain__normal__r02,fixed_gain,normal,2,14.52,6.0,3.0,5.0,5.997062413594485,3.028799121970555,5.0226244106523845,0.5673027436290088,5.647961872636449,31.96993570297991,2.650525539467136,12.31650147579497,0.03674075118356299
fixed_gain__normal__r02,fixed_gain,normal,2,14.540000000000001,6.0,3.0,5.0,5.998024526980516,3.0179016765167934,5.02364550636195,0.6023591967784097,5.911017773219224,15.191978336801766,2.4470000077883753,10.010687949412091,0.02972343329556046
fixed_gain__normal__r02,fixed_gain,normal,2,14.56,6.0,3.0,5.0,5.999117020210714,3.005422309907729,5.02172686523766,0.653544938259334,5.635188689579834,31.063952146296575,2.160476818594062,7.077343020276904,0.022410661996005315
fixed_gain__normal__r02,fixed_gain,normal,2,14.58,6.0,3.0,5.0,6.000075678950613,2.9943560126362407,5.017937450262651,0.7098981235586393,4.784746592663966,54.87598751712486,1.863245638840246,4.320984584520593,0.018804585679852662
fixed_gain__normal__r02,fixed_gain,normal,2,14.6,6.0,3.0,5.0,6.001161430023038,2.981852267602495,5.011106054682196,0.7539062992988619,3.1664093204686625,72.83532926941186,1.4865556279837964,0.9539800357723709,0.0213080632971135
fixed_gain__normal__r02,fixed_gain,normal,2,14.620000000000001,6.0,3.0,5.0,6.0021199919216714,2.970928639503226,5.003725300742484,0.7712956907751795,1.3031943355560793,79.74796583052525,1.1199238036796402,-2.136753587139197,0.029385646708951007
fixed_gain__normal__r02,fixed_gain,normal,2,14.64,6.0,3.0,5.0,6.003205959106052,2.958862988321765,4.99438024231848,0.7559190838092007,1.722616153527285,75.93358971324764,0.6865906370229027,-5.673301339178753,0.04164268939446516
fixed_gain__normal__r02,fixed_gain,normal,2,14.66,6.0,3.0,5.0,6.004163356539837,2.9485871864089965,4.986300295386797,0.7093863092473733,3.3806809833286553,64.57641582104621,0.2894584009575239,-8.754743798350257,0.05336939989835089
fixed_gain__normal__r02,fixed_gain,normal,2,14.68,6.0,3.0,5.0,6.0051958174675235,2.938047503151173,4.9786075689014275,0.6363430114875938,4.612918991846002,50.751018683409875,-0.1473775730172675,-12.008130945243803,0.06574758165337291
fixed_gain__normal__r02,fixed_gain,normal,2,14.700000000000001,6.0,3.0,5.0,6.006043110779553,2.929705015572334,4.9731282188425565,0.5438178679796143,5.200383180934237,39.23398112635898,-0.5166053904721716,-14.609422464670631,0.07549832214131189
fixed_gain__normal__r02,fixed_gain,normal,2,14.72,6.0,3.0,5.0,6.00700594903021,2.9223505413193234,4.970250443697348,0.43290786774692774,5.642600929346325,28.32991019316934,-0.8827537651002668,-16.99161760307258,0.08344793499794144
fixed_gain__normal__r02,fixed_gain,normal,2,14.74,6.0,3.0,5.0,6.008050321439727,2.9179716028803497,4.972132309235372,0.30954282945871114,6.115442891668247,18.82035308394298,-1.1669274226163504,-18.62392101237809,0.08700617103317974
fixed_gain__normal__r02,fixed_gain,normal,2,14.76,6.0,3.0,5.0,6.009086584412603,2.9151825384221968,4.976305632955334,0.17994902678712596,6.580219355734572,16.57940330472789,-1.4017084435341278,-19.807618839816815,0.08853242815170506
fixed_gain__normal__r02,fixed_gain,normal,2,14.780000000000001,6.0,3.0,5.0,6.009808353460852,2.9142293772580805,4.980977690670229,0.05855370094126534,6.776431486281914,30.060894607614813,-1.5661285669092793,-20.476204788820226,0.08840051909003244
fixed_gain__normal__r02,fixed_gain,normal,2,14.8,6.0,3.0,5.0,6.010319095961355,2.915584051554753,4.988013852363303,0.08375407789819547,6.235586875191551,50.21890682239411,-1.7037035875961386,-20.889026926323186,0.08588482886132437
fixed_gain__normal__r02,fixed_gain,normal,2,14.82,6.0,3.0,5.0,6.01055677653223,2.9185031169578233,4.995392699117008,0.18409833543208662,5.026164235790565,69.84498442200201,-1.8004327343652664,-21.075190740779288,0.08230683263112543
fixed_gain__normal__r02,fixed_gain,normal,2,14.84,6.0,3.0,5.0,6.010560202252784,2.9238609066333168,5.004453297317018,0.26184424477127616,3.6099923298132155,82.09845972729507,-1.8812193808478883,-20.993660230008285,0.07699682634572658
fixed_gain__normal__r02,fixed_gain,normal,2,14.86,6.0,3.0,5.0,6.010404929122086,2.929683634428349,5.012124589368653,0.31032130358444215,3.2724183028786658,82.8913916408829,-1.9372380200662607,-20.662124352301586,0.0721086644211372
fixed_gain__normal__r02,fixed_gain,normal,2,14.88,6.0,3.0,5.0,6.010046945412587,2.9373519555324217,5.019323498313732,0.3368853009067315,4.193746675197196,71.32734805415842,-1.980912739872949,-19.879949029635515,0.06632583338953207
fixed_gain__normal__r02,fixed_gain,normal,2,14.9,6.0,3.0,5.0,6.009628482698139,2.9446598142463496,5.024118523582973,0.3577391913072473,5.141667296398484,49.73232564126382,-2.0007970142380627,-18.895241252933772,0.06113057351390815
fixed_gain__normal__r02,fixed_gain,normal,2,14.92,6.0,3.0,5.0,6.009041143843491,2.9534272060341986,5.026821967629407,0.3956736624799361,5.7243879384302,26.328208706732426,-1.9994399487840888,-17.38316130265847,0.05449940703615612
fixed_gain__normal__r02,fixed_gain,normal,2,14.94,6.0,3.0,5.0,6.008447769656732,2.9614859883536613,5.027122013504391,0.45643773962667106,5.889092195776569,11.390629079367718,-1.9840065829554807,-15.773019894927621,0.0478570529995306
fixed_gain__normal__r02,fixed_gain,normal,2,14.96,6.0,3.0,5.0,6.007695721307019,2.9708722613634717,5.024437743453273,0.5340255025451794,5.573095873973468,30.541011660191433,-1.9325641367046564,-13.592662188279999,0.038792429539810845
fixed_gain__normal__r02,fixed_gain,normal,2,14.98,6.0,3.0,5.0,6.006974948020896,2.979375572159,5.020022916050582,0.6138683640781692,4.774398691544973,54.939821836202576,-1.858020865358744,-11.420111228561632,0.029579284826234054
fixed_gain__normal__r02,fixed_gain,normal,2,15.0,6.0,3.0,5.0,6.006076042171413,2.989207514178894,5.012580461078228,0.6790347375260218,3.2181184962662597,74.88921297656715,-1.7204553039483734,-8.613021180559226,0.017654009165296428
fixed_gain__normal__r02,fixed_gain,normal,2,15.02,6.0,3.0,5.0,6.0052087596286805,2.998102364346007,5.004645733588079,0.7161255257652769,1.2174140124394965,86.24907101372034,-1.5677409948675174,-5.933670429674586,0.0072329135565195645
fixed_gain__normal__r02,fixed_gain,normal,2,15.040000000000001,6.0,3.0,5.0,6.004119335363108,3.008336353796337,4.994717653935792,0.7173837046297467,1.3226381947388706,87.00357367974372,-1.3494539083264232,-2.7031526236358965,0.01069424604137697
fixed_gain__normal__r02,fixed_gain,normal,2,15.06,6.0,3.0,5.0,6.00306580427847,3.01742376831547,4.986203360371013,0.6828763530737175,3.408304587367982,78.26637853367899,-1.1244093620794706,0.20814042129815158,0.022435109164815715
fixed_gain__normal__r02,fixed_gain,normal,2,15.08,6.0,3.0,5.0,6.001749621048132,3.0275710812780017,4.978122939883416,0.6175916404078409,5.103623199192263,63.64800966225046,-0.8308756702393841,3.4587823051300863,0.03523962905586346
fixed_gain__normal__r02,fixed_gain,normal,2,15.1,6.0,3.0,5.0,6.000511179001701,3.0361937589802115,4.9726543836647465,0.5303237201259806,6.0994256713893975,47.138013867285245,-0.5530998330935326,6.190678624995937,0.04536554007001681
fixed_gain__normal__r02,fixed_gain,normal,2,15.120000000000001,6.0,3.0,5.0,5.999425122673692,3.0442158013582024,4.970714832017957,0.42969599187142293,6.673242264921562,31.028095178596335,-0.2242111139137641,8.972761995412398,0.053037615306731116
fixed_gain__normal__r02,fixed_gain,normal,2,15.14,6.0,3.0,5.0,5.999221339485601,3.048744359481359,4.974205720688479,0.33290274871754316,6.943124399916902,25.91531554777148,0.07238647389600837,11.187924141033983,0.05515400020529241
fixed_gain__normal__r02,fixed_gain,normal,2,15.16,6.0,3.0,5.0,5.999154121525462,3.0521375879160044,4.981182391095,0.26461978796079844,6.823927884684995,39.29905193034114,0.39702124301648534,13.248078485269877,0.05543596295722028
fixed_gain__normal__r02,fixed_gain,normal,2,15.18,6.0,3.0,5.0,5.999089774118634,3.0540805480862807,4.988794881749392,0.2422809320206866,6.154752811820229,54.44718820610106,0.6696654284202714,14.77297952718983,0.055236662349183764
fixed_gain__normal__r02,fixed_gain,normal,2,15.200000000000001,6.0,3.0,5.0,5.999060147915581,3.0545760687410413,4.999442416533269,0.2642389370721401,5.1014886594594495,76.95240069137547,0.9601694548908368,16.13327307111343,0.054587008532157345
fixed_gain__normal__r02,fixed_gain,normal,2,15.22,6.0,3.0,5.0,5.999072131933284,3.05381785938325,5.0098933805330805,0.29726119534553735,3.731682965809618,100.97039149034782,1.2039787588205557,17.096081417040672,0.05472752420964087
fixed_gain__normal__r02,fixed_gain,normal,2,15.24,6.0,3.0,5.0,5.999147969863116,3.0515603349405884,5.021809427577129,0.31089589518211025,2.5903307513573672,125.6365403065322,1.4443970919644191,17.824281611352095,0.05598968856657302
fixed_gain__normal__r02,fixed_gain,normal,2,15.26,6.0,3.0,5.0,5.999238800331041,3.0488476738697097,5.031505257318805,0.28586894701665155,3.329516156727906,150.63277491837016,1.6197431060707548,18.21727320627886,0.05813136766102817
fixed_gain__normal__r02,fixed_gain,normal,2,15.280000000000001,6.0,3.0,5.0,5.999296,3.047039155,5.0363383,0.2102785859127737,5.944735672009604,175.81836598021982,1.7023163243963444,18.312133373537907,0.05944450997362183
fixed_gain__normal__r03,fixed_gain,normal,3,0.0,0.1914513564464817,3.1119367937905533,-0.16723652519560184,0.1914513564464817,3.1119367937905533,-0.16723652519560184,0.23312374032608021,0.7199362750365046,20.77846320263041,-0.7643644916850068,1.0444412578718252,0.0
fixed_gain__normal__r03,fixed_gain,normal,3,0.02,0.19146839531478319,3.1119364654337804,-0.1672213675601858,0.18825168059296446,3.1130753769203454,-0.16362437535021282,0.22971599307563603,0.3576633551991274,17.794092037620057,-0.729477832852575,1.0391806756838755,0.004958097007360913
fixed_gain__normal__r03,fixed_gain,normal,3,0.04,0.19158630156646284,3.1119341932572713,-0.16711647914009753,0.18343508650702758,3.1146832559052133,-0.1586745885908434,0.22827477473515062,0.1731412970114857,14.953746780975628,-0.6763215719955208,1.03176780463361,0.012052600069406614
fixed_gain__normal__r03,fixed_gain,normal,3,0.06,0.1919022113453554,3.111928105346169,-0.16683544843030537,0.1801870505347076,3.11569542866705,-0.15561827237419004,0.22767342888830222,0.3359382933880851,12.357144779511257,-0.6387712761745482,1.0255065179614702,0.016651208859938045
fixed_gain__normal__r03,fixed_gain,normal,3,0.08,0.19250924041910852,3.111916407262461,-0.16629544041896954,0.1753224638128642,3.117104672089956,-0.151476232223038,0.2272349253853324,0.5398651141980301,10.192309079893699,-0.5319806284830365,0.9977675999831608,0.0232790101505097
fixed_gain__normal__r03,fixed_gain,normal,3,0.1,0.1934965392528292,3.1118973809836534,-0.1654171475943848,0.17210945689838583,3.1179897726170283,-0.14903656400360374,0.22650917920815195,0.7121785500528749,8.78447235890593,-0.3640834540993228,0.9563768639980074,0.02761970394889714
fixed_gain__normal__r03,fixed_gain,normal,3,0.12,0.1949493480827301,3.1118693838414426,-0.1641247409519231,0.16735492685985454,3.1192377061376604,-0.14586833514686318,0.22527598366971638,1.0028528832471446,7.5750602751779725,0.15506347131720294,0.8787440783196601,0.03389750151567885
fixed_gain__normal__r03,fixed_gain,normal,3,0.14,0.1969490519897761,3.111830847460391,-0.16234582100097592,0.1642836355510768,3.120015024271624,-0.1442845936491625,0.2252856515197915,1.162983779121893,12.054525011247888,0.7341350281832972,0.8387182877368852,0.038212800403072525
fixed_gain__normal__r03,fixed_gain,normal,3,0.16,0.1995732359733306,3.1117802766965976,-0.16001136877189712,0.159906250891465,3.121088943115229,-0.142750162047785,0.22169572115129596,1.1046705605035692,19.71008821791211,2.030161136479726,0.8371311229923759,0.044250087384668894
fixed_gain__normal__r03,fixed_gain,normal,3,0.18,0.20289574002480185,3.1117162485763736,-0.1570556968229454,0.15718924403777965,3.1217370442692083,-0.1421977782214969,0.21590390546237595,1.0177051623856506,31.520117719865965,3.1731555429369944,0.8812481362231782,0.049094377141343584
fixed_gain__normal__r03,fixed_gain,normal,3,0.2,0.20698671420128953,3.111637411234914,-0.15341640024722683,0.15355403913933194,3.122602214805751,-0.1418351054971493,0.19661273360468987,1.3685669246357504,39.89789727915144,5.274668738159742,1.0231126404015718,0.0557620307172538
fixed_gain__normal__r03,fixed_gain,normal,3,0.22,0.21191267369923095,3.111542482854973,-0.1490343076796375,0.1515103255603648,3.123102717489787,-0.1416285085063065,0.16415644935788104,2.121641263941997,47.76302453311317,6.8906346876127715,1.152895140860933,0.06194294590101806
fixed_gain__normal__r03,fixed_gain,normal,3,0.24,0.2177365539280476,3.1114302506055354,-0.14385343230380598,0.14923832356339742,3.123721046256194,-0.14078424823032307,0.10682231207679875,3.3487806317232804,48.01788776203813,9.518994705652721,1.3859862893486334,0.06965982422955043
fixed_gain__normal__r03,fixed_gain,normal,3,0.26,0.2245177655837915,3.111299569580491,-0.13782092285903608,0.14840099651577618,3.1240354691163503,-0.13967973820618865,0.03158046776390526,4.432229155187083,46.03989355483355,11.328375703339805,1.5462209390954205,0.07719728534628588
fixed_gain__normal__r03,fixed_gain,normal,3,0.28,0.23231224972279146,3.1111493617373083,-0.13088701464724933,0.14851591690605012,3.1243265543760192,-0.1366265464405048,0.07286969325118582,5.575953571204192,37.11507201698425,14.018653163739646,1.774137160034142,0.08502003307796092
fixed_gain__normal__r03,fixed_gain,normal,3,0.3,0.2411725328352998,3.110978614835706,-0.1230049805399275,0.14974230170619812,3.124379559685415,-0.13324783474740867,0.1884568156280218,6.321604431149698,28.280180909641984,15.759339372085288,1.9095187497550146,0.09297305281371378
fixed_gain__normal__r03,fixed_gain,normal,3,0.32,0.25114778191913845,3.1107863813763297,-0.1141310819850552,0.15363789582197876,3.1242194426758916,-0.12605866145639527,0.32009967416440743,6.828731990167159,16.878207859684952,18.124184086552617,2.072244795758436,0.09915085564231899
fixed_gain__normal__r03,fixed_gain,normal,3,0.34,0.26228385955334543,3.110571777539421,-0.10422452001406257,0.15774107377390614,3.1239405566181424,-0.11983655091173166,0.4544397396343333,6.8894899007637695,15.780484391655614,19.460044404305435,2.1574926158380654,0.10654414024868364
fixed_gain__normal__r03,fixed_gain,normal,3,0.36,0.2746233789718212,3.110333982123495,-0.09324738624876777,0.16631180209652346,3.1232596991311596,-0.10840970302194924,0.5908509741123276,6.630463843238802,23.05072096579931,21.031317590642153,2.23893218559114,0.11012886858270204
fixed_gain__normal__r03,fixed_gain,normal,3,0.38,0.28820575913697544,3.1100722354840107,-0.08116461390831943,0.1736547386996687,3.122634820855944,-0.09960561425046612,0.715612013847867,6.185968179174187,29.738315506515264,21.773328277594786,2.2639028546006106,0.11670400733511438
fixed_gain__normal__r03,fixed_gain,normal,3,0.4,0.30306727981337284,3.1097858384720456,-0.06794392881613949,0.18481979367991883,3.1213686324417207,-0.08231389949005627,0.8328064179992172,5.547641176055297,36.178934768000104,22.44666675428004,2.2561870281433203,0.1196792594821449
fixed_gain__normal__r03,fixed_gain,normal,3,0.42,0.31924113664137976,3.109474151372969,-0.05355580040686561,0.19258077519977496,3.120331192445458,-0.06864780228377663,0.9322595316376027,4.962275926987494,38.06415878050282,22.615121654952183,2.223593701864553,0.12801754185274913
fixed_gain__normal__r03,fixed_gain,normal,3,0.44,0.3367574962108109,3.1091365928451156,-0.03797339273329367,0.2065698025165894,3.118578334582986,-0.0477158680341429,1.0208274542233375,4.261177107400242,39.974290298864965,22.48818405891416,2.12669806359936,0.13089269613485982
fixed_gain__normal__r03,fixed_gain,normal,3,0.46,0.35564355113457535,3.1087726388584573,-0.02117251547332058,0.21737718359272631,3.1172944859493876,-0.033564058498281785,1.089122149900418,3.7568637339413424,35.66902993691083,22.187203615404485,2.0311207040561428,0.13908184859858008
fixed_gain__normal__r03,fixed_gain,normal,3,0.48,0.375923575122323,3.1083818216332797,-0.003131574936886733,0.23551623557640286,3.1152295295629973,-0.012565836217583188,1.147357121043278,3.3240775749904126,30.696366250122676,21.49110341454458,1.8379316188882628,0.14089044463045206
fixed_gain__normal__r03,fixed_gain,normal,3,0.5,0.3976189780540911,3.1079637285788517,0.01616847492708151,0.24877233401506835,3.1137759504971414,0.00108255831521396,1.1891586070871547,3.1311670876661695,18.853700127717104,20.906487711945847,1.677629807961148,0.14972204328463865
fixed_gain__normal__r03,fixed_gain,normal,3,0.52,0.42074836105395086,3.1075180012321018,0.03674418152372927,0.2702692094040376,3.111497940123159,0.02084206777597534,1.228558536709531,2.9901011668920274,10.07230910252002,19.9140225025381,1.3875629425332898,0.15136938995880458
fixed_gain__normal__r03,fixed_gain,normal,3,0.54,0.4453275715636531,3.1070443341962903,0.05860964260533019,0.2855381361721775,3.109935955980407,0.033382117920728566,1.2605040202804734,2.878253646808688,14.546692364220588,19.219772972805895,1.1647179488912736,0.161794478091748
fixed_gain__normal__r03,fixed_gain,normal,3,0.56,0.47136975841627543,3.1065424740796823,0.08177655526434419,0.30977891359018866,3.1075514663718256,0.05122013241974811,1.2997612680956552,2.676450742563237,28.756965528698462,18.176660302277124,0.7891557857224045,0.16445763641166625
fixed_gain__normal__r03,fixed_gain,normal,3,0.58,0.4988854269098683,3.1060122184342216,0.10625426492647505,0.326885344151201,3.1059448001664656,0.06273300679847761,1.3414871413605554,2.6683160779754376,44.49568186397752,17.51491128526127,0.5122634738799166,0.17742077928826433
fixed_gain__normal__r03,fixed_gain,normal,3,0.6,0.5278824938811014,3.1054534146942046,0.13204981434372737,0.35381764408303956,3.1035515948445203,0.07969057404634888,1.4003562123375588,3.17745661480845,51.249211673630754,16.610775853556106,0.08124748062511152,0.1817792037018567
fixed_gain__normal__r03,fixed_gain,normal,3,0.62,0.5583663427789103,3.1048659591149517,0.1591679925874645,0.37283333680588615,3.1019700605789473,0.09125717906152181,1.4699694665790914,4.121289526125247,51.87605716387991,16.063364482623793,-0.21174466082050275,0.1975924116140911
fixed_gain__normal__r03,fixed_gain,normal,3,0.64,0.5903398787381425,3.104249795711483,0.1876113840414656,0.40281491717220774,3.099687473451575,0.1096237198139547,1.5574204051633163,5.274564113991021,42.91104973248818,15.320874417452712,-0.6420322744955701,0.2031465032098056
fixed_gain__normal__r03,fixed_gain,normal,3,0.66,0.6238035836532038,3.103604915197191,0.21738041739498276,0.4239264501996285,3.0982514279258915,0.12307823799864429,1.6540180295265656,6.046878325895612,29.479101593888473,14.857773380400822,-0.9258400233610783,0.22107109567395172
fixed_gain__normal__r03,fixed_gain,normal,3,0.68,0.6587555712517051,3.102931353922513,0.24847341463579964,0.4573783613725404,3.096271077471303,0.14575897617021089,1.7611610192287717,6.442941739845974,13.958052780179127,14.18960538577922,-1.3282460649004943,0.22615790017247892
fixed_gain__normal__r03,fixed_gain,normal,3,0.7000000000000001,0.6951916421681089,3.102229192813604,0.2808866400432876,0.4808309409130009,3.0950929826321967,0.16272092913279015,1.868068039094885,6.25977319895062,9.981358489922794,13.745000280043303,-1.570619188182095,0.2448766444014581
fixed_gain__normal__r03,fixed_gain,normal,3,0.72,0.7331053390173742,3.1014985563110136,0.31461434918146314,0.5173816214572035,3.09357492548741,0.19046909114395352,1.9742798620321025,5.693993442868867,21.512954444892447,13.061664825292489,-1.8855295869593782,0.2490211865215667
fixed_gain__normal__r03,fixed_gain,normal,3,0.74,0.7724880014686057,3.1007396113083545,0.34964883789204704,0.5428323537956955,3.0927433275183702,0.2105098008066979,2.0681590833086596,4.944744370228787,27.550973912686537,12.584433528236183,-2.060699302456256,0.2686360525014318
fixed_gain__normal__r03,fixed_gain,normal,3,0.76,0.8133288213186974,3.09995256609098,0.38598049128751943,0.5819495060411717,3.091774268657057,0.2422528918218927,2.1527385570695667,4.14099376761022,31.13676388381906,11.85092645712335,-2.257500289834807,0.272508522683908
fixed_gain__normal__r03,fixed_gain,normal,3,0.78,0.8556148975659809,3.0991376692746546,0.42359783274417884,0.6088564876771627,3.0913110700916735,0.2645811339363493,2.220471390775752,3.556365175546134,27.6827481127256,11.351350468314708,-2.346759034424348,0.29366184465362366
fixed_gain__normal__r03,fixed_gain,normal,3,0.8,0.89933129148387,3.0982952087442284,0.4624875728951988,0.6455971991310158,3.0903039605780434,0.30119980881289143,2.2815394910028717,2.9163029677759087,26.642245536130858,10.619111141457882,-2.405872375460496,0.3007633496821885
fixed_gain__normal__r03,fixed_gain,normal,3,0.8200000000000001,0.9444610816945098,3.0974255105923114,0.5026346586236863,0.6681273747758707,3.0894904076629266,0.327348770219271,2.3292576667310474,2.4956281342894826,21.6351027675029,10.152194483697677,-2.397417661053186,0.32733534198375436
fixed_gain__normal__r03,fixed_gain,normal,3,0.84,0.9909854192424193,3.096528938057945,0.544022322055737,0.7030617150747307,3.0885547618171993,0.36724344877482457,2.3725827639704264,2.0371576718446724,19.80600617133334,9.508399725654906,-2.306678905615906,0.33795623525366425
fixed_gain__normal__r03,fixed_gain,normal,3,0.86,1.0388835826681428,3.095605890465276,0.5866321295534962,0.7270240392119373,3.088109746975262,0.3941378573276709,2.406228472900045,1.7572619224328225,15.526291268583234,9.128337727818657,-2.1958777196130983,0.36656051594748446
fixed_gain__normal__r03,fixed_gain,normal,3,0.88,1.0881330330818901,3.0946568021622314,0.6304440307082119,0.7639389280534846,3.0876736299547387,0.43492894056385695,2.4371632621072767,1.449072134108544,13.855979202694574,8.650162158406115,-1.9532260545786102,0.3786512021681742
fixed_gain__normal__r03,fixed_gain,normal,3,0.9,1.1387094692371895,3.09368214145919,0.6754364073332969,0.789074940262636,3.0875194304021747,0.4622712586326969,2.461635215004999,1.2657862960468664,10.622849489413653,8.399001815936375,-1.7452989896402609,0.40953835410053974
fixed_gain__normal__r03,fixed_gain,normal,3,0.92,1.1905868826045287,3.0926824095676557,0.7215861224573822,0.8276572078925518,3.0874617983301866,0.5035414114495238,2.4848267079841255,1.0593432928193187,9.431799959633327,8.12780743567807,-1.3911877894536564,0.4234249633249493
fixed_gain__normal__r03,fixed_gain,normal,3,0.9400000000000001,1.2437376124450048,3.091658139538933,0.7688685693173763,0.8538504021663764,3.0875226851226203,0.5311154810355738,2.503606505255093,0.9460969147804684,7.217075213211355,8.003582149204883,-1.1355034602494067,0.45667895693760113
fixed_gain__normal__r03,fixed_gain,normal,3,0.96,1.2981324008839676,3.0906098952027974,0.8172577203515227,0.893844903761382,3.0877355537442734,0.5725255332589152,2.5218173294841937,0.8305812515567369,6.484806849405092,7.906543677270544,-0.7417310805491868,0.4725997096566987
fixed_gain__normal__r03,fixed_gain,normal,3,0.98,1.35374044798467,3.089538270106171,0.8667261761924572,0.9209840548392838,3.0879418810385357,0.6001770881143946,2.5370401715936515,0.774286336073424,5.145129368823766,7.890809374866925,-0.4798865189882536,0.5082608194829757
