bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785136947255679791,[ 0.00220244 -0.00032212  0.00019666],[4.1958829e-05 4.1332107e-05 3.4079622e-02],1,[-0.02688659 -0.02342179  0.27189377],[0.1259101  0.12611023 0.09438261],[ 6.9219494e-01 -5.6211418e-04  1.2938802e-03  7.2170925e-01],0,6,1785136947217376,1785136947217376,[-0.02730523 -0.0369612   0.1548845 ],1,[0.01725599 0.01703861 0.00650682]
1785136947267590209,[-0.00392282 -0.00271897  0.00046296],[4.1996747e-05 4.1369327e-05 3.4079935e-02],1,[-0.02698799 -0.02356716  0.27265114],[0.1264002  0.12660077 0.09467208],[ 6.9219434e-01 -5.5862265e-04  1.2828427e-03  7.2170985e-01],0,6,1785136947225376,1785136947225376,[-0.02726457 -0.03692444  0.15508842],1,[0.01733094 0.01711136 0.00651924]
1785136947275554863,[ 0.00087086 -0.00058843  0.00046297],[4.2075415e-05 4.1444287e-05 3.4080565e-02],1,[-0.02719824 -0.02387401  0.27417967],[0.12738886 0.12759024 0.09452546],[ 6.9219571e-01 -5.6800834e-04  1.2684937e-03  7.2170854e-01],0,6,1785136947241376,1785136947241376,[-0.02712424 -0.03730745  0.15575442],1,[0.01748163 0.01725787 0.0065174 ]
1785136947287851805,[-0.00072874 -0.00272834 -0.0013971 ],[3.9959479e-05 3.9422357e-05 3.4076761e-02],1,[-0.02722821 -0.0236052   0.27397165],[0.10618271 0.10631864 0.0852859 ],[ 6.9219923e-01 -5.6350429e-04  1.2625268e-03  7.2170520e-01],0,6,1785136947249376,1785136947249376,[-0.0271083  -0.03725113  0.1557283 ],1,[0.01407925 0.01391757 0.00604272]
1785136947295681826,[-0.00126137 -0.00166307 -0.00086447],[3.9996055e-05 3.9457631e-05 3.4077089e-02],1,[-0.02726273 -0.02335155  0.27380565],[0.10655782 0.10669472 0.08554377],[ 6.9220501e-01 -5.5809738e-04  1.2475862e-03  7.2169966e-01],0,6,1785136947257376,1785136947257376,[-0.02701736 -0.03733645  0.15569077],1,[0.01414281 0.01397956 0.00605481]
1785136947307531740,[-0.00072794 -0.00113028  0.00233268],[4.0068688e-05 3.9529099e-05 3.4075100e-02],1,[-0.02735375 -0.02289208  0.27359298],[0.10730886 0.10745145 0.0860621 ],[ 6.9220281e-01 -5.5004127e-04  1.2426560e-03  7.2170186e-01],0,6,1785136947273376,1785136947273376,[-0.02677179 -0.0373937   0.15552431],1,[0.01426181 0.01410056 0.006079  ]
1785136947315560565,[-1.9530114e-04  2.5981399e-03 -6.4165615e-05],[4.0104256e-05 3.9564886e-05 3.4075413e-02],1,[-0.02740542 -0.02268317  0.27354506],[0.10769055 0.10783413 0.08632257],[ 6.9220239e-01 -5.6009775e-04  1.2471181e-03  7.2170216e-01],0,6,1785136947281376,1785136947281376,[-0.02676703 -0.03735147  0.15556252],1,[0.01432581 0.01416305 0.00609111]
1785136947327636272,[ 3.3732993e-04  2.0129606e-04 -6.4168569e-05],[4.0140429e-05 3.9599974e-05 3.4075726e-02],1,[-0.02746147 -0.02248671  0.27353525],[0.1080745  0.10821905 0.0865839 ],[ 6.9220430e-01 -5.5687840e-04  1.2469979e-03  7.2170037e-01],0,6,1785136947289376,1785136947289376,[-0.02682895 -0.03714599  0.15568104],1,[0.01439011 0.01422581 0.00610323]
1785136947335681677,[ 1.1362773e-03 -6.5019820e-05 -6.4164917e-05],[4.0176561e-05 3.9636485e-05 3.4076042e-02],1,[-0.02752147 -0.02230196  0.2735418 ],[0.10846071 0.10860622 0.08624025],[ 6.9220656e-01 -5.5593578e-04  1.2476210e-03  7.2169822e-01],0,6,1785136947297376,1785136947297376,[-0.02665024 -0.03701866  0.15571314],1,[0.01445478 0.01428892 0.0060937 ]
1785136947347634294,[ 0.00086996  0.00046761 -0.00086312],[4.021311e-05 3.967282e-05 3.407636e-02],1,[-0.0275845  -0.02212947  0.2735846 ],[0.1088492  0.10899565 0.08650151],[ 6.9221103e-01 -5.5124861e-04  1.2491101e-03  7.2169387e-01],0,6,1785136947305376,1785136947305376,[-0.02663116 -0.03703811  0.15573023],1,[0.01451956 0.01435176 0.00610581]
1785136947355536591,[-0.00099425  0.00126656 -0.00033048],[4.0286806e-05 3.9745202e-05 3.4077000e-02],1,[-0.02772152 -0.02181924  0.27377415],[0.10963307 0.10978134 0.08702663],[ 6.9222188e-01 -5.5095658e-04  1.2357997e-03  7.2168356e-01],0,6,1785136947321376,1785136947321376,[-0.02648479 -0.03668585  0.15568233],1,[0.01464999 0.01447883 0.00613007]
1785136947367748604,[-0.0017932  -0.00219555  0.00046846],[4.0323441e-05 3.9781884e-05 3.4077335e-02],1,[-0.02779522 -0.02167919  0.2739194 ],[0.11002847 0.11017762 0.08729051],[ 6.9222248e-01 -5.4792059e-04  1.2264294e-03  7.2168297e-01],0,6,1785136947329376,1785136947329376,[-0.02651581 -0.03640657  0.15571305],1,[0.01471552 0.01454276 0.0061422 ]
1785136947375662863,[ 7.0946175e-05 -3.3157319e-04  2.0024997e-04],[4.0360192e-05 3.9818344e-05 3.4075018e-02],1,[-0.02787212 -0.02154776  0.2740969 ],[0.11041935 0.11057378 0.08755527],[ 6.9222373e-01 -5.4608687e-04  1.2204522e-03  7.2168171e-01],0,6,1785136947337376,1785136947337376,[-0.02645689 -0.03645663  0.15572809],1,[0.01477193 0.0146026  0.00615434]
1785136947387622773,[ 3.3726037e-04  1.7989567e-03 -6.6067747e-05],[4.0433544e-05 3.9891627e-05 3.4075659e-02],1,[-0.02803283 -0.02132107  0.27454716],[0.11122158 0.11137784 0.08808742],[ 6.9223326e-01 -5.4335495e-04  1.2168402e-03  7.2167259e-01],0,6,1785136947353376,1785136947353376,[-0.02610713 -0.03684429  0.15585221],1,[0.01490421 0.01473086 0.00617865]
1785136947395647580,[ 0.00220148 -0.00139684  0.00233078],[4.0469688e-05 3.9927898e-05 3.4075972e-02],1,[-0.02811602 -0.02122641  0.27478138],[0.11162624 0.11178337 0.08772781],[ 6.9222879e-01 -5.3490611e-04  1.2193685e-03  7.2167695e-01],0,6,1785136947361376,1785136947361376,[-0.02582963 -0.03699073  0.15609223],1,[0.01497069 0.01479552 0.0061683 ]
