bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785136950599462056,12.0,world,599131085,1785136952,3,normal,0.0,5.75735931,9.25735931,5.0,3
1785136950599860323,12.0,world,599131085,1785136952,3,normal,0.0,5.75735931,9.25735931,5.0,3
1785136950600219738,12.0,world,599131085,1785136952,3,normal,0.0,5.75735931,9.25735931,5.0,3
1785136950600824753,12.0,world,599131085,1785136952,3,normal,0.0,5.75735931,9.25735931,5.0,3
1785136950601456338,12.0,world,599131085,1785136952,3,normal,0.0,5.75735931,9.25735931,5.0,3
1785136950601902465,12.0,world,599131085,1785136952,3,normal,0.0,5.75735931,9.25735931,5.0,3
1785136950602315961,12.0,world,599131085,1785136952,3,normal,0.0,5.75735931,9.25735931,5.0,3
1785136950602743122,12.0,world,599131085,1785136952,3,normal,0.0,5.75735931,9.25735931,5.0,3
1785136950603299336,12.0,world,599131085,1785136952,3,normal,0.0,5.75735931,9.25735931,5.0,3
1785136950603678497,12.0,world,599131085,1785136952,3,normal,0.0,5.75735931,9.25735931,5.0,3
