[INFO] [1788070856.285743486] [uav5.ladrc_position_controller]: 已创建 7 个邻居 Odom 订阅
[INFO] [1788070856.297899034] [uav5.ladrc_position_controller]: LADRC 集群执行节点已初始化 (命名空间: /uav5), ENU偏移=[0.0, 15.0, 0.0]
[INFO] [1788070856.297934170] [uav5.ladrc_position_controller]: 等待 swarm_command 和 vehicle_odometry 消息...
[INFO] [1788070856.297944900] [uav5.ladrc_position_controller]: 控制模式: ladrc_acceleration
[WARN] [1788070856.318086801] [uav5.ladrc_position_controller]: 等待新鲜 VehicleOdometry（startup=WAIT_ESTIMATOR_READY armed=0 offboard=0）
[INFO] [1788070856.413748576] [uav5.ladrc_position_controller]: 已接收到 vehicle_odometry 消息
[INFO] [1788070868.197941637] [uav5.ladrc_position_controller]: 请求 ARM（第 1 次）
[INFO] [1788070868.297986548] [uav5.ladrc_position_controller]: 请求 OFFBOARD（第 1 次）
[INFO] [1788070868.418071559] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.00,-0.21] Cmd[0.0,0.0,4.7]
[INFO] [1788070869.438074580] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.00,-0.01,-0.23] Cmd[-0.1,-0.0,8.0]
[INFO] [1788070870.458073733] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.00,-0.05,0.96] Cmd[-0.1,0.4,3.4]
[INFO] [1788070871.478031760] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.06,-0.04,1.38] Cmd[0.5,0.2,3.7]
[INFO] [1788070871.898064014] [uav5.ladrc_position_controller]: 自动起飞稳定保持完成，进入 READY
[INFO] [1788070872.497956875] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.04,0.02,1.50] Cmd[0.0,-0.0,4.0]
[INFO] [1788070873.497990188] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.04,-0.00,1.82] Cmd[-0.1,0.2,0.9]
[INFO] [1788070874.517989994] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.00,0.00,1.70] Cmd[0.1,0.1,-1.0]
[INFO] [1788070875.537930960] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.02,1.57] Cmd[0.1,-0.0,0.2]
[INFO] [1788070876.557897314] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.03,0.01,1.49] Cmd[-0.2,0.2,1.1]
[INFO] [1788070877.557898298] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,0.00,1.51] Cmd[-0.0,0.1,-0.2]
[INFO] [1788070878.557915281] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,-0.00,1.51] Cmd[-0.1,0.1,0.1]
[INFO] [1788070879.557920814] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,0.02,1.51] Cmd[-0.1,-0.0,-0.0]
[INFO] [1788070880.577909992] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,-0.00,1.49] Cmd[-0.1,0.1,0.6]
[INFO] [1788070881.577963314] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.00,1.48] Cmd[-0.1,0.1,1.1]
[INFO] [1788070882.597889745] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.00,-0.01,1.50] Cmd[-0.1,0.1,-0.3]
[INFO] [1788070883.597896962] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.01,1.50] Cmd[-0.1,0.1,0.4]
[INFO] [1788070884.597928134] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.01,1.51] Cmd[-0.1,0.0,-0.2]
[INFO] [1788070885.617817486] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.00,1.50] Cmd[-0.1,0.1,0.3]
[INFO] [1788070886.637840429] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,-0.00,1.50] Cmd[-0.1,0.1,-0.1]
[INFO] [1788070887.637968773] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.00,1.50] Cmd[-0.1,0.1,0.3]
[INFO] [1788070888.657827900] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.00,1.51] Cmd[-0.1,0.1,-0.1]
[INFO] [1788070889.657871436] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.00,1.50] Cmd[-0.1,0.1,0.1]
[INFO] [1788070890.677828296] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.01,1.50] Cmd[-0.1,0.0,-0.1]
[INFO] [1788070891.697874794] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.00,1.51] Cmd[-0.1,0.0,-0.2]
