[INFO] [1788059076.322977203] [uav5.ladrc_position_controller]: 已创建 7 个邻居 Odom 订阅
[INFO] [1788059076.336189679] [uav5.ladrc_position_controller]: LADRC 集群执行节点已初始化 (命名空间: /uav5), ENU偏移=[0.0, 15.0, 0.0]
[INFO] [1788059076.336224685] [uav5.ladrc_position_controller]: 等待 swarm_command 和 vehicle_odometry 消息...
[INFO] [1788059076.336237118] [uav5.ladrc_position_controller]: 控制模式: ladrc_acceleration
[WARN] [1788059076.356387176] [uav5.ladrc_position_controller]: 等待新鲜 VehicleOdometry（startup=WAIT_ESTIMATOR_READY armed=0 offboard=0）
[INFO] [1788059076.374635215] [uav5.ladrc_position_controller]: 已接收到 vehicle_odometry 消息
[INFO] [1788059087.936369802] [uav5.ladrc_position_controller]: 请求 ARM（第 1 次）
[INFO] [1788059088.036355978] [uav5.ladrc_position_controller]: 请求 OFFBOARD（第 1 次）
[INFO] [1788059088.156457592] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.00,-0.18] Cmd[0.0,0.1,4.7]
[INFO] [1788059098.256413704] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.01,1.51] Cmd[-0.1,0.0,-0.1]
[INFO] [1788059099.256481873] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.01,1.50] Cmd[-0.1,0.0,0.3]
[INFO] [1788059100.256515295] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.02,0.01,1.50] Cmd[-0.1,0.1,0.0]
[INFO] [1788059101.276447635] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,-0.00,1.50] Cmd[-0.1,0.1,0.0]
[INFO] [1788059102.276459012] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.01,1.50] Cmd[-0.1,0.0,-0.1]
[INFO] [1788059103.276466882] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.02,0.00,1.50] Cmd[-0.1,0.1,0.3]
[INFO] [1788059104.276490319] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,-0.00,1.50] Cmd[-0.1,0.1,-0.2]
[INFO] [1788059105.276522732] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[-0.00,0.01,1.50] Cmd[-0.1,0.0,0.2]
[INFO] [1788059106.296492093] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.01,1.51] Cmd[-0.2,0.0,-0.2]
[INFO] [1788059107.296538249] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,-0.01,1.49] Cmd[-0.1,0.1,0.4]
[INFO] [1788059108.316490374] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[-0.01,0.01,1.51] Cmd[-0.0,0.0,-0.3]
[INFO] [1788059109.316500198] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.01,1.49] Cmd[-0.0,0.1,0.5]
[INFO] [1788059110.316585654] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,-0.00,1.51] Cmd[-0.1,0.1,-0.4]
[INFO] [1788059111.336522475] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.01,1.49] Cmd[-0.1,0.1,0.7]
[INFO] [1788059112.356507746] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.00,0.01,1.51] Cmd[-0.1,0.0,-0.4]
[INFO] [1788059113.356579983] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.00,0.00,1.50] Cmd[-0.0,0.1,0.7]
[INFO] [1788059114.376529493] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.00,-0.00,1.51] Cmd[-0.1,0.0,-0.3]
[INFO] [1788059115.376553066] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.01,1.49] Cmd[-0.1,0.0,0.6]
[INFO] [1788059116.376580033] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[-0.00,-0.00,1.51] Cmd[0.0,0.1,-0.3]
[INFO] [1788059117.396535912] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.02,0.01,1.50] Cmd[-0.1,0.1,0.3]
[INFO] [1788059118.396545795] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[-0.00,0.00,1.51] Cmd[0.0,0.1,-0.3]
[INFO] [1788059119.396573720] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,-0.00,1.50] Cmd[-0.1,0.2,0.5]
[INFO] [1788059120.416562817] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,-0.00,1.50] Cmd[-0.1,0.1,-0.1]
[INFO] [1788059121.416587664] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.00,0.01,1.50] Cmd[0.0,0.1,0.2]
[INFO] [1788059122.436586907] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[-0.00,0.00,1.52] Cmd[-0.1,0.1,-0.9]
[INFO] [1788059123.456570259] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,-0.00,1.49] Cmd[-0.0,0.1,0.6]
[INFO] [1788059124.456589543] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.00,1.49] Cmd[-0.1,0.1,-0.1]
[INFO] [1788059125.456631198] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.00,0.00,1.50] Cmd[-0.0,0.1,-0.2]
[INFO] [1788059126.476635365] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.00,0.00,1.51] Cmd[-0.0,0.1,-0.5]
[INFO] [1788059127.476640278] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.00,0.01,1.49] Cmd[-0.0,0.0,0.4]
[INFO] [1788059128.496628603] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[-0.00,0.00,1.51] Cmd[0.0,0.1,-0.5]
[INFO] [1788059129.516659286] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.00,0.01,1.49] Cmd[0.0,0.1,0.5]
[INFO] [1788059130.536619305] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.00,1.51] Cmd[-0.1,0.1,-0.6]
[INFO] [1788059131.536644262] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[-0.00,-0.00,1.48] Cmd[0.1,0.1,1.0]
[INFO] [1788059132.536660292] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.00,0.02,1.51] Cmd[-0.0,-0.0,-0.6]
[INFO] [1788059133.536666442] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.00,0.00,1.48] Cmd[0.1,0.1,0.8]
[INFO] [1788059134.536675788] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.00,1.51] Cmd[-0.0,0.0,-0.5]
[INFO] [1788059135.556653645] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.00,1.49] Cmd[-0.0,0.1,0.8]
[INFO] [1788059136.556669111] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.00,0.00,1.51] Cmd[0.0,0.0,-0.5]
[INFO] [1788059137.556707138] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.01,1.49] Cmd[0.0,0.1,0.8]
[INFO] [1788059138.576721701] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.02,0.01,1.51] Cmd[-0.1,0.0,-0.3]
[INFO] [1788059139.596670900] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[-0.00,-0.01,1.50] Cmd[0.1,0.2,0.5]
[INFO] [1788059140.616676575] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[-0.00,0.00,1.51] Cmd[0.0,0.1,-0.2]
[INFO] [1788059141.616744605] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,0.01,1.50] Cmd[-0.0,0.1,0.2]
[INFO] [1788059142.636705013] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.01,-0.02,1.50] Cmd[-0.0,0.2,0.0]
[INFO] [1788059143.636715343] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[-0.01,0.00,1.50] Cmd[0.1,0.0,0.1]
[INFO] [1788059144.656708671] [uav5.ladrc_position_controller]: UAV5 mode=ladrc_acceleration Ref[0.0,0.0,1.5] Safe[0.0,0.0,1.5] Pos[0.02,0.01,1.50] Cmd[-0.1,0.0,0.1]
[INFO] [1788059145.401561091] [rclcpp]: signal_handler(signum=2)
