experiment_id,batch_id,task_type,trial_id,mean_rtf,min_rtf,p5_rtf,mean_cpu,p95_cpu,max_cpu,mean_memory_bytes,max_memory_bytes,control_loop_effective_frequency,realtime_success
experiments_10,exp10-pilot-e-altitude3-20260731,task_e_mixed,1,1.406461731253476,0.008123613615163812,0.9985534630123587,8.239837771698985,17.10258964143426,25.732356857523303,11494242260.94895,11749969920.0,49.999208358569454,True
