timestamp,event,uav_id,detail
1785406590.844299,command_sent,0,"mission=3428869548,uavs=[1, 2, 3, 4, 5, 6, 7, 8]"
1785406598.8502579,hover_stable,4,
1785406598.853481,hover_stable,3,
1785406598.855302,hover_stable,6,
1785406598.859892,hover_stable,8,
1785406598.8608572,hover_stable,2,
1785406598.8721228,hover_stable,1,
1785406599.259031,hover_stable,7,
1785406599.4220188,hover_stable,5,
