bag_time_ns,average_speed,duration,gain_multiplier,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,omega_c_x,omega_c_y,omega_c_z,omega_o_x,omega_o_y,omega_o_z,peak_acceleration,peak_velocity,settling_time,target_distance,tracking_rmse,uav_id
1785207181243484398,2.6129188537597656,3.0,1.0,world,243430947,1785207181,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,0.30365073680877686,0.18657684326171875,nan,7.838756561279297,0.010450338944792747,1
1785207181343404625,2.6129188537597656,3.0,1.0,world,343372925,1785207181,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,1.7231358289718628,0.18657684326171875,nan,7.838756561279297,0.02596309967339039,1
1785207181443440582,2.6129188537597656,3.0,1.0,world,443408631,1785207181,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,3.401491641998291,0.18657684326171875,nan,7.838756561279297,0.04505066201090813,1
1785207181543456000,2.6129188537597656,3.0,1.0,world,543387991,1785207181,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,5.690849781036377,0.5571389198303223,nan,7.838756561279297,0.06568244099617004,1
1785207181643441010,2.6129188537597656,3.0,1.0,world,643390424,1785207181,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,1.1197277307510376,nan,7.838756561279297,0.08507376909255981,1
1785207181743437943,2.6129188537597656,3.0,1.0,world,743400722,1785207181,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,1.5843061208724976,nan,7.838756561279297,0.10848571360111237,1
1785207181843434745,2.6129188537597656,3.0,1.0,world,843376294,1785207181,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,1.9286749362945557,nan,7.838756561279297,0.13593369722366333,1
1785207181943427991,2.6129188537597656,3.0,1.0,world,943395118,1785207181,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,2.2112417221069336,nan,7.838756561279297,0.16847006976604462,1
1785207182043452594,2.6129188537597656,3.0,1.0,world,43385727,1785207182,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,2.4309163093566895,nan,7.838756561279297,0.20686829090118408,1
1785207182143465811,2.6129188537597656,3.0,1.0,world,143406218,1785207182,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,2.542027235031128,nan,7.838756561279297,0.2549251616001129,1
1785207182243443291,2.6129188537597656,3.0,1.0,world,243406682,1785207182,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,2.624600887298584,nan,7.838756561279297,0.31340354681015015,1
1785207182343437944,2.6129188537597656,3.0,1.0,world,343406173,1785207182,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,2.696713447570801,nan,7.838756561279297,0.3830415904521942,1
1785207182443460930,2.6129188537597656,3.0,1.0,world,443427757,1785207182,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,2.783404588699341,nan,7.838756561279297,0.462026983499527,1
1785207182543480861,2.6129188537597656,3.0,1.0,world,543403273,1785207182,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,2.8780715465545654,nan,7.838756561279297,0.5486303567886353,1
1785207182643456798,2.6129188537597656,3.0,1.0,world,643421611,1785207182,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,2.984628677368164,nan,7.838756561279297,0.6397080421447754,1
1785207182743456490,2.6129188537597656,3.0,1.0,world,743427685,1785207182,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.0872395038604736,nan,7.838756561279297,0.7338655591011047,1
1785207182843493042,2.6129188537597656,3.0,1.0,world,843448587,1785207182,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.2019777297973633,nan,7.838756561279297,0.8278681635856628,1
1785207182943493936,2.6129188537597656,3.0,1.0,world,943451475,1785207182,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.307450532913208,nan,7.838756561279297,0.9190649390220642,1
1785207183043480100,2.6129188537597656,3.0,1.0,world,43454171,1785207183,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.4092624187469482,nan,7.838756561279297,1.0041931867599487,1
1785207183143497740,2.6129188537597656,3.0,1.0,world,143433658,1785207183,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.4876222610473633,nan,7.838756561279297,1.0819438695907593,1
1785207183243521011,2.6129188537597656,3.0,1.0,world,243434707,1785207183,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.552138566970825,nan,7.838756561279297,1.150007963180542,1
1785207183343544302,2.6129188537597656,3.0,1.0,world,343499848,1785207183,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.593032121658325,nan,7.838756561279297,1.2069082260131836,1
1785207183443541594,2.6129188537597656,3.0,1.0,world,443487000,1785207183,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.605048656463623,nan,7.838756561279297,1.251128911972046,1
1785207183543499731,2.6129188537597656,3.0,1.0,world,543473261,1785207183,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.605048656463623,nan,7.838756561279297,1.2829982042312622,1
1785207183643490290,2.6129188537597656,3.0,1.0,world,643457187,1785207183,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.605048656463623,nan,7.838756561279297,1.3024951219558716,1
1785207183743533479,2.6129188537597656,3.0,1.0,world,743481089,1785207183,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.605048656463623,nan,7.838756561279297,1.3102755546569824,1
1785207183843523176,2.6129188537597656,3.0,1.0,world,843482388,1785207183,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.605048656463623,nan,7.838756561279297,1.307679295539856,1
1785207183943501582,2.6129188537597656,3.0,1.0,world,943457688,1785207183,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,6.585836410522461,3.605048656463623,nan,7.838756561279297,1.2975667715072632,1
1785207184043524519,2.6129188537597656,3.0,1.0,world,43487339,1785207184,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.7581586837768555,3.605048656463623,nan,7.838756561279297,1.282637119293213,1
1785207184143523308,2.6129188537597656,3.0,1.0,world,143462352,1785207184,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.7581586837768555,3.605048656463623,nan,7.838756561279297,1.2649341821670532,1
1785207184243542716,2.6129188537597656,3.0,1.0,world,243479536,1785207184,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.7581586837768555,3.605048656463623,nan,7.838756561279297,1.246193528175354,1
1785207184343521596,2.6129188537597656,3.0,1.0,world,343460200,1785207184,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.819375991821289,3.605048656463623,nan,7.838756561279297,1.2275571823120117,1
1785207184443487863,2.6129188537597656,3.0,1.0,world,443459459,1785207184,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.819375991821289,3.605048656463623,nan,7.838756561279297,1.2093489170074463,1
1785207184543506470,2.6129188537597656,3.0,1.0,world,543475731,1785207184,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.819375991821289,3.605048656463623,nan,7.838756561279297,1.1916507482528687,1
1785207184643493446,2.6129188537597656,3.0,1.0,world,643454341,1785207184,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.819375991821289,3.605048656463623,nan,7.838756561279297,1.1745775938034058,1
1785207184743535036,2.6129188537597656,3.0,1.0,world,743491763,1785207184,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.819375991821289,3.605048656463623,nan,7.838756561279297,1.1582071781158447,1
1785207184843535538,2.6129188537597656,3.0,1.0,world,843490712,1785207184,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.819375991821289,3.605048656463623,nan,7.838756561279297,1.1425001621246338,1
1785207184943542241,2.6129188537597656,3.0,1.0,world,943496725,1785207184,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,7.819375991821289,3.605048656463623,nan,7.838756561279297,1.127413034439087,1
1785207185043551888,2.6129188537597656,3.0,1.0,world,43496573,1785207185,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,9.4761962890625,3.605048656463623,3.8148674964904785,7.838756561279297,1.112964391708374,1
1785207185143547945,2.6129188537597656,3.0,1.0,world,143473584,1785207185,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,9.4761962890625,3.605048656463623,3.8148674964904785,7.838756561279297,1.0990382432937622,1
1785207185243552609,2.6129188537597656,3.0,1.0,world,243477957,1785207185,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,9.4761962890625,3.605048656463623,3.8148674964904785,7.838756561279297,1.0855865478515625,1
1785207185343529120,2.6129188537597656,3.0,1.0,world,343474145,1785207185,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,9.4761962890625,3.605048656463623,3.8148674964904785,7.838756561279297,1.0726333856582642,1
1785207185443524937,2.6129188537597656,3.0,1.0,world,443480583,1785207185,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.619593620300293,3.605048656463623,3.8148674964904785,7.838756561279297,1.060249924659729,1
1785207185543517588,2.6129188537597656,3.0,1.0,world,543478103,1785207185,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,1.0482876300811768,1
1785207185643514287,2.6129188537597656,3.0,1.0,world,643475744,1785207185,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,1.0366082191467285,1
1785207185743539019,2.6129188537597656,3.0,1.0,world,743482792,1785207185,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,1.0252890586853027,1
1785207185843579551,2.6129188537597656,3.0,1.0,world,843519657,1785207185,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,1.0143482685089111,1
1785207185943582972,2.6129188537597656,3.0,1.0,world,943528589,1785207185,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,1.0037658214569092,1
1785207186043508213,2.6129188537597656,3.0,1.0,world,43469790,1785207186,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,0.9934934377670288,1
1785207186143538981,2.6129188537597656,3.0,1.0,world,143496670,1785207186,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,0.9835457801818848,1
1785207186243506688,2.6129188537597656,3.0,1.0,world,243447105,1785207186,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,0.9738667011260986,1
1785207186343556873,2.6129188537597656,3.0,1.0,world,343508361,1785207186,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,0.964462161064148,1
1785207186443524831,2.6129188537597656,3.0,1.0,world,443457513,1785207186,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,0.9553653001785278,1
1785207186543556080,2.6129188537597656,3.0,1.0,world,543495515,1785207186,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,0.9465551376342773,1
1785207186643546942,2.6129188537597656,3.0,1.0,world,643498329,1785207186,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,0.9379427433013916,1
1785207186743568642,2.6129188537597656,3.0,1.0,world,743519699,1785207186,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,0.9295329451560974,1
1785207186843569252,2.6129188537597656,3.0,1.0,world,843524728,1785207186,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,0.9213722348213196,1
1785207186943577638,2.6129188537597656,3.0,1.0,world,943517844,1785207186,2402457380,smooth,3.0,3.0,3.5,10.0,10.0,15.0,10.832695960998535,3.605048656463623,3.8148674964904785,7.838756561279297,0.9134542346000671,1
