bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785207181148477184,3.0,world,148297272,1785207181,2402457380,smooth,1.0,6.0,3.0,5.0,1
1785207181263633834,3.0,world,148297272,1785207181,2402457380,smooth,1.0,6.0,3.0,5.0,1
1785207181383554293,3.0,world,148297272,1785207181,2402457380,smooth,1.0,6.0,3.0,5.0,1
1785207181503636259,3.0,world,148297272,1785207181,2402457380,smooth,1.0,6.0,3.0,5.0,1
1785207181623543283,3.0,world,148297272,1785207181,2402457380,smooth,1.0,6.0,3.0,5.0,1
1785207181743616712,3.0,world,148297272,1785207181,2402457380,smooth,1.0,6.0,3.0,5.0,1
1785207181843677186,3.0,world,148297272,1785207181,2402457380,smooth,1.0,6.0,3.0,5.0,1
1785207181943874709,3.0,world,148297272,1785207181,2402457380,smooth,1.0,6.0,3.0,5.0,1
1785207182063555900,3.0,world,148297272,1785207181,2402457380,smooth,1.0,6.0,3.0,5.0,1
1785207182183548429,3.0,world,148297272,1785207181,2402457380,smooth,1.0,6.0,3.0,5.0,1
