bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785142553669258781,8.0,world,668850706,1785142555,404,normal,0.0,11.23606798,12.80422607,5.0,5
1785142553769318122,8.0,world,668850706,1785142555,404,normal,0.0,11.23606798,12.80422607,5.0,5
1785142553869472572,8.0,world,668850706,1785142555,404,normal,0.0,11.23606798,12.80422607,5.0,5
1785142553969611617,8.0,world,668850706,1785142555,404,normal,0.0,11.23606798,12.80422607,5.0,5
1785142554069852846,8.0,world,668850706,1785142555,404,normal,0.0,11.23606798,12.80422607,5.0,5
1785142554169917711,8.0,world,668850706,1785142555,404,normal,0.0,11.23606798,12.80422607,5.0,5
1785142554270043077,8.0,world,668850706,1785142555,404,normal,0.0,11.23606798,12.80422607,5.0,5
1785142554370172309,8.0,world,668850706,1785142555,404,normal,0.0,11.23606798,12.80422607,5.0,5
1785142554559913714,8.0,world,668850706,1785142555,404,normal,0.0,11.23606798,12.80422607,5.0,5
1785142554585613498,8.0,world,668850706,1785142555,404,normal,0.0,11.23606798,12.80422607,5.0,5
