batch_id,task_type,attempt_id,trial_id,stage_id,stage_start_time,assignment_complete_time,first_command_dispatch_time,last_command_dispatch_time,reference_start_time,all_references_finished_time,all_uavs_stable_time,stage_end_time,planning_time,dispatch_time,reference_execution_time,trajectory_finish_spread,stabilization_delay,stable_hold_time,stable_arrival_spread,stage_wall_time,slowest_uav_id,valid,invalid_reason
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0020,4,1,19.766150098999788,19.800807387999157,19.80101835200003,19.801374026999838,19.886267988998952,29.901324820999434,31.109254106999288,31.10929216799923,0.034657288999369484,0.0005666390006808797,10.100306468999406,0.015463497000382631,1.2079292859998532,1.0150314513746252,0.29679677999956766,11.343142068999441,1,True,
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0021,5,1,14.949645657001383,15.015672763000111,15.015917329999866,15.016317538000294,15.098864585001138,25.10690911600068,26.124107958001332,26.124140208001336,0.06602710599872808,0.0006447750001825625,10.090991786000814,0.008180050999726518,1.0171988420006528,1.0124953208751322,0.10235140700024203,11.174494550999952,1,True,
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0022,5,1,34.53770768200047,34.572581137999805,34.572823421000066,34.57319737999933,34.665844107999874,44.67338162899978,nan,74.57399433399951,0.03487345599933178,0.0006162419995234814,10.100558207999711,0.006993012000748422,nan,nan,nan,40.036286651999035,,False,missing_required_timestamp
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0023,5,1,15.599834179000027,15.61630692899962,15.61653451500024,15.61692058600056,15.700327216000005,25.716695973000242,26.93062004499916,26.930658608000158,0.01647274999959336,0.0006136570009402931,10.100161458000002,0.016501103000337025,1.2139240719989175,1.0175068385001396,0.30780394799876376,11.330824429000131,4,True,
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0024,5,1,92.63554632600062,92.6506751830002,92.6508831909996,92.65122531099951,92.7328818799997,102.74892826399991,104.46900286600066,104.46904266099955,0.01512885699958133,0.0005501279993040953,10.098045073000321,0.01569149799979641,1.72007460200075,1.0103241468748365,0.8142834950012912,11.833496334998927,7,True,
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0024,5,2,104.46905618600067,104.48534842700064,104.48549018199992,104.48590519699974,104.56894884900066,114.58224335699924,117.63908064499992,117.6391168329992,0.01629224099997373,0.0005567699990933761,10.096753174999321,0.013398962999417563,3.056837288000679,1.0200687014998948,1.0994630179993692,13.170060646998536,6,True,
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0024,5,3,117.63913185099955,117.67288450500018,117.6730466680001,117.67335453399937,117.75430665599924,127.77252770300038,129.47439714400025,129.4744469670004,0.03375265400063654,0.0004700289991887985,10.09948103500028,0.01776861000143981,1.7018694409998716,1.0149598294999578,0.7955332479996287,11.835315116000857,4,True,
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0025,5,1,12.907681111999409,12.973246522999034,12.973464139999123,12.973866611999256,13.055007513999954,23.074027392000062,24.536722046999785,24.536759958000403,0.06556541099962487,0.0006200890002219239,10.100563252000939,0.019000853000761708,1.4626946549997228,1.0126249658751476,0.5480045019994577,11.629078846000994,1,True,
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0026,6,1,15.645925321001414,15.662673251999877,15.662871453001571,15.663244620000114,15.743921352001053,25.7631103370004,26.879317467000874,26.879346731000624,0.016747930998462834,0.0005713680002372712,10.100238883998827,0.01945460000024468,1.1162071300004754,1.012570899374623,0.21554540500073927,11.23342140999921,8,True,
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0027,6,1,17.212352582000676,17.247412016000453,17.247623732000648,17.248126821999904,17.331293074001223,27.34753980700043,29.337337568000294,29.33737204300087,0.03505943399977696,0.0007148059994506184,10.099916074999783,0.016064262999861967,1.9897977609998634,1.010136437500023,1.0811125469990657,12.125019461000193,1,True,
