bag_time_ns,actual_pos_x,actual_pos_y,actual_pos_z,actual_velocity_x,actual_velocity_y,actual_velocity_z,arrival_time_error,elapsed_time,final_position_error,header_frame_id,header_stamp_nanosec,header_stamp_sec,integrated_squared_jerk,integrated_squared_jerk_valid,is_finished,is_hover_stable,ladrc_accel_feedforward_enabled,ladrc_acceleration_command_x,ladrc_acceleration_command_y,ladrc_acceleration_command_z,max_acceleration,max_acceleration_valid,max_jerk,max_jerk_valid,max_velocity,max_velocity_valid,mission_id,motion_style,path_length,reference_acceleration_x,reference_acceleration_y,reference_acceleration_z,reference_jerk_x,reference_jerk_y,reference_jerk_z,reference_pos_x,reference_pos_y,reference_pos_z,reference_velocity_x,reference_velocity_y,reference_velocity_z,requested_duration,safety_factor,start_pos_x,start_pos_y,start_pos_z,target_pos_x,target_pos_y,target_pos_z,tracking_error,trajectory_duration,trajectory_profile,uav_id
1785140513082387501,-0.015163839794695377,8.991023384965956,-0.3391011655330658,-0.03250022977590561,-0.014079433865845203,-0.17237554490566254,nan,-1.9056463241577148,14.997696876525879,world,82290819,1785140513,nan,False,False,False,False,-0.0346827344601758,-0.06980081339866617,0.3635406927324283,nan,False,nan,False,nan,False,403,normal,14.996850967407227,0.0,0.0,0.0,0.0,0.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,0.0,0.0,0.0,8.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,14.0,9.0,5.0,0.003841171506792307,8.0,step,3
1785140513182325923,-0.015686670318245888,8.991549908183515,-0.3461136817932129,-0.03206171095371246,-0.013349863700568676,-0.17437542974948883,nan,-1.8056453466415405,15.000682830810547,world,182293011,1785140513,nan,False,False,False,False,0.016088484363166188,-0.07148784492834975,0.916824987862614,nan,False,nan,False,nan,False,403,normal,14.996850967407227,0.0,0.0,0.0,0.0,0.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,0.0,0.0,0.0,8.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,14.0,9.0,5.0,0.010774629190564156,8.0,step,3
1785140513282327074,-0.016365427523851395,8.991747538559139,-0.35384732484817505,-0.032456327229738235,-0.013006690889596939,-0.1770334541797638,nan,-1.7056533098220825,15.004074096679688,world,282283201,1785140513,nan,False,False,False,False,0.08540692032079246,-0.040262243821166166,1.4244485632252444,nan,False,nan,False,nan,False,403,normal,14.996850967407227,0.0,0.0,0.0,0.0,0.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,0.0,0.0,0.0,8.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,14.0,9.0,5.0,0.018485406413674355,8.0,step,3
1785140513382310611,-0.014548969455063343,8.992499590385705,-0.3517628014087677,-0.032467927783727646,-0.010986078530550003,-0.17706303298473358,nan,-1.605671763420105,15.001633644104004,world,382265075,1785140513,nan,False,False,False,False,-0.11253025455160587,-0.09423444889509955,0.4139986013751611,nan,False,nan,False,nan,False,403,normal,14.996850967407227,0.0,0.0,0.0,0.0,0.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,0.0,0.0,0.0,8.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,14.0,9.0,5.0,0.01653878018260002,8.0,step,3
1785140513482330547,-0.014177552424371243,8.9929357515648,-0.35538560152053833,-0.03202642872929573,-0.009045521728694439,-0.176996648311615,nan,-1.5056487321853638,15.002578735351562,world,482287736,1785140513,nan,False,False,False,False,-0.06634274054059404,-0.09374826188760366,1.105966132766695,nan,False,nan,False,nan,False,403,normal,14.996850967407227,0.0,0.0,0.0,0.0,0.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,0.0,0.0,0.0,8.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,14.0,9.0,5.0,0.02020217664539814,8.0,step,3
1785140513582320346,-0.01492168940603733,8.993027174379677,-0.36247918009757996,-0.03259704262018204,-0.008846991695463657,-0.17875368893146515,nan,-1.4056804180145264,15.005807876586914,world,582256336,1785140513,nan,False,False,False,False,0.014829763435969121,-0.08464057674625489,1.7217441581647064,nan,False,nan,False,nan,False,403,normal,14.996850967407227,0.0,0.0,0.0,0.0,0.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,0.0,0.0,0.0,8.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,14.0,9.0,5.0,0.027200959622859955,8.0,step,3
1785140513682319664,-0.016085052862763405,8.993045494426042,-0.37074682116508484,-0.032655633985996246,-0.007726453710347414,-0.18078184127807617,nan,-1.3056457042694092,15.00985050201416,world,682292081,1785140513,nan,False,False,False,False,0.08785156691153037,-0.0706044361967704,2.3422775949950494,nan,False,nan,False,nan,False,403,normal,14.996850967407227,0.0,0.0,0.0,0.0,0.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,0.0,0.0,0.0,8.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,14.0,9.0,5.0,0.035420216619968414,8.0,step,3
1785140513782349098,-0.015296478755772114,8.993876995518804,-0.36918947100639343,-0.03151850029826164,-0.006572605110704899,-0.17979639768600464,nan,-1.2056429386138916,15.008556365966797,world,782294394,1785140513,nan,False,False,False,False,-0.04959778562779386,-0.14463657474230104,1.4368487683411355,nan,False,nan,False,nan,False,403,normal,14.996850967407227,0.0,0.0,0.0,0.0,0.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,0.0,0.0,0.0,8.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,14.0,9.0,5.0,0.03395688906311989,8.0,step,3
1785140513882358584,-0.015674734488129616,8.99435814935714,-0.37319472432136536,-0.03134998679161072,-0.005885000806301832,-0.180902361869812,nan,-1.1056313514709473,15.010342597961426,world,882306095,1785140513,nan,False,False,False,False,-0.003836522027685028,-0.1491630083313274,2.2008467205629634,nan,False,nan,False,nan,False,403,normal,14.996850967407227,0.0,0.0,0.0,0.0,0.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,0.0,0.0,0.0,8.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,14.0,9.0,5.0,0.03798922151327133,8.0,step,3
1785140513982333164,-0.016843032091856003,8.994548110291362,-0.38078200817108154,-0.03129963576793671,-0.004718160256743431,-0.18241901695728302,nan,-1.0056344270706177,15.014151573181152,world,982302226,1785140513,nan,False,False,False,False,0.07247415353079666,-0.14249218821521265,2.915018902278635,nan,False,nan,False,nan,False,403,normal,14.996850967407227,0.0,0.0,0.0,0.0,0.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,0.0,0.0,0.0,8.0,0.0,-0.015639575198292732,8.989853518083692,-0.33547353744506836,14.0,9.0,5.0,0.04556692764163017,8.0,step,3
