bag_time_ns,average_speed,duration,gain_multiplier,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,omega_c_x,omega_c_y,omega_c_z,omega_o_x,omega_o_y,omega_o_z,peak_acceleration,peak_velocity,settling_time,target_distance,tracking_rmse,uav_id
1785207613501894757,2.6704630851745605,3.0,1.120897650718689,world,501860302,1785207613,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,0.46945083141326904,0.3307380974292755,nan,8.01138973236084,0.018279634416103363,1
1785207613601859249,2.6704630851745605,3.0,1.120897650718689,world,601829903,1785207613,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,1.06352961063385,0.33261409401893616,nan,8.01138973236084,0.029659437015652657,1
1785207613701878102,2.6704630851745605,3.0,1.120897650718689,world,701840482,1785207613,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,1.2447400093078613,0.33261409401893616,nan,8.01138973236084,0.0363955982029438,1
1785207613801880185,2.6704630851745605,3.0,1.120897650718689,world,801847513,1785207613,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,3.8709564208984375,0.33261409401893616,nan,8.01138973236084,0.045068323612213135,1
1785207613901885664,2.6704630851745605,3.0,1.120897650718689,world,901848734,1785207613,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,0.7653790712356567,nan,8.01138973236084,0.06458854675292969,1
1785207614001887806,2.6704630851745605,3.0,1.120897650718689,world,1849173,1785207614,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,1.27800714969635,nan,8.01138973236084,0.09278474748134613,1
1785207614101865800,2.6704630851745605,3.0,1.120897650718689,world,101835083,1785207614,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,1.7510614395141602,nan,8.01138973236084,0.12730206549167633,1
1785207614201868982,2.6704630851745605,3.0,1.120897650718689,world,201835870,1785207614,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,2.0976078510284424,nan,8.01138973236084,0.16735237836837769,1
1785207614301892973,2.6704630851745605,3.0,1.120897650718689,world,301841687,1785207614,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,2.309173345565796,nan,8.01138973236084,0.21227450668811798,1
1785207614401881498,2.6704630851745605,3.0,1.120897650718689,world,401857292,1785207614,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,2.411938428878784,nan,8.01138973236084,0.2707848846912384,1
1785207614501868870,2.6704630851745605,3.0,1.120897650718689,world,501840216,1785207614,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,2.5105044841766357,nan,8.01138973236084,0.3431225121021271,1
1785207614601890246,2.6704630851745605,3.0,1.120897650718689,world,601853436,1785207614,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,2.610518217086792,nan,8.01138973236084,0.4282110035419464,1
1785207614701900431,2.6704630851745605,3.0,1.120897650718689,world,701848353,1785207614,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,2.7336761951446533,nan,8.01138973236084,0.5227503180503845,1
1785207614801895608,2.6704630851745605,3.0,1.120897650718689,world,801862946,1785207614,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,2.8571648597717285,nan,8.01138973236084,0.6235095858573914,1
1785207614901893830,2.6704630851745605,3.0,1.120897650718689,world,901863553,1785207614,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,3.0058112144470215,nan,8.01138973236084,0.7272132039070129,1
1785207615001888045,2.6704630851745605,3.0,1.120897650718689,world,1860694,1785207615,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,3.1633145809173584,nan,8.01138973236084,0.8325157761573792,1
1785207615101888309,2.6704630851745605,3.0,1.120897650718689,world,101845218,1785207615,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,3.3440792560577393,nan,8.01138973236084,0.935980498790741,1
1785207615201921094,2.6704630851745605,3.0,1.120897650718689,world,201854298,1785207615,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,3.487015962600708,nan,8.01138973236084,1.0345861911773682,1
1785207615301908814,2.6704630851745605,3.0,1.120897650718689,world,301870572,1785207615,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,3.6163017749786377,nan,8.01138973236084,1.125187873840332,1
1785207615401893038,2.6704630851745605,3.0,1.120897650718689,world,401843384,1785207615,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,3.7437164783477783,nan,8.01138973236084,1.2067216634750366,1
1785207615501890276,2.6704630851745605,3.0,1.120897650718689,world,501847576,1785207615,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,3.8675646781921387,nan,8.01138973236084,1.27675199508667,1
1785207615601887454,2.6704630851745605,3.0,1.120897650718689,world,601858630,1785207615,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,3.9046857357025146,nan,8.01138973236084,1.3338723182678223,1
1785207615701894110,2.6704630851745605,3.0,1.120897650718689,world,701843935,1785207615,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,3.9046857357025146,nan,8.01138973236084,1.3771694898605347,1
1785207615801891719,2.6704630851745605,3.0,1.120897650718689,world,801863075,1785207615,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,3.9046857357025146,nan,8.01138973236084,1.4076616764068604,1
1785207615901912852,2.6704630851745605,3.0,1.120897650718689,world,901881944,1785207615,602129213,normal,3.3626930713653564,3.3626930713653564,3.9231417179107666,11.208976745605469,11.208976745605469,16.813465118408203,6.879212856292725,3.9046857357025146,nan,8.01138973236084,1.4255101680755615,1
