bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785207606681635247,0.00010254991,0.0013289247,-0.000581965,4.625913e-05,4.5306606e-05,0.03407164,1,-0.00091825455,0.0052174903,0.16509254,0.12793918,0.12816684,0.096956976,0.7025347,-0.0011858746,0.0009831896,0.71164787,0,6,1785207606671058,1785207606671058,-0.0031132763,-0.016431933,0.095414534,1,0.018295329,0.018032534,0.0069008865
1785207606689583570,0.00090083166,-0.002670052,0.0036799882,4.3761742e-05,4.291461e-05,0.03406773,1,-0.0009351039,0.0054285796,0.16468516,0.1067738,0.10692647,0.08683841,0.702531,-0.0011810604,0.0009740581,0.71165156,0,6,1785207606687058,1785207606687058,-0.0031637829,-0.01629287,0.095716305,1,0.014691996,0.014507672,0.00636199
1785207606701612596,0.0011671517,0.0010583694,0.00048418358,4.380566e-05,4.2955577e-05,0.03406806,1,-0.0009443099,0.0055245394,0.16452387,0.10715548,0.10730946,0.0871088,0.7025282,-0.0011730707,0.0009791853,0.71165437,0,6,1785207606695058,1785207606695058,-0.0033064005,-0.016521681,0.09573639,1,0.01475987,0.014573587,0.0063750767
1785207606709565087,-0.00069706235,-0.00027321046,0.0004841891,4.385049e-05,4.2995463e-05,0.034068387,1,-0.00095485436,0.0056128316,0.16438918,0.107539475,0.10769475,0.08738011,0.7025273,-0.0011771165,0.0009774776,0.71165526,0,6,1785207606703058,1785207606703058,-0.0035643072,-0.016703432,0.0957536,1,0.014828045,0.014639733,0.0063881725
1785207606721588892,-0.00069706154,0.0018573178,-0.0013800241,4.3931228e-05,4.307616e-05,0.034069058,1,-0.0009767085,0.00577339,0.16419826,0.10831447,0.108472265,0.08792553,0.70253265,-0.0011844658,0.00096358027,0.7116499,0,6,1785207606719058,1785207606719058,-0.003424989,-0.016405534,0.09599768,1,0.014965365,0.014773079,0.00641439
1785207606729617106,0.0030313614,-0.0010721595,0.00021787247,4.39735e-05,4.311701e-05,0.034069385,1,-0.0009863304,0.005846737,0.16414148,0.1087055,0.108864516,0.088199645,0.70253366,-0.0011769525,0.0009691688,0.7116489,0,6,1785207606727058,1785207606727058,-0.0033148294,-0.01644343,0.09610114,1,0.015034446,0.014840135,0.006427511
1785207606741606817,0.0011671511,-6.8941154e-06,-4.8447204e-05,4.4019765e-05,4.315743e-05,0.034069706,1,-0.0009960386,0.005914339,0.16410927,0.1090989,0.10925912,0.08847468,0.70253354,-0.0011694338,0.00097101356,0.711649,0,6,1785207606735066,1785207606735066,-0.0033889092,-0.016414432,0.096172154,1,0.015103552,0.0149072055,0.0064406404
1785207606749587692,-0.0009633808,-0.0016047894,0.0015494495,4.406259e-05,4.3200205e-05,0.034070034,1,-0.0010055639,0.005977587,0.16406173,0.10949467,0.10965609,0.08811793,0.70253116,-0.0011690601,0.00096869253,0.7116514,0,6,1785207606743066,1785207606743066,-0.0033579695,-0.01637329,0.09609321,1,0.015173186,0.014974784,0.006429787
1785207606761590939,-0.002029982,-0.00027438253,0.00020948936,4.414732e-05,4.32802e-05,0.03406735,1,-0.0010101317,0.006100075,0.16403772,0.11028667,0.11045462,0.08866876,0.7025238,-0.0011735054,0.00094449084,0.7116587,0,6,1785207606759066,1785207606759066,-0.0035959843,-0.016715428,0.096476115,1,0.015302488,0.015105732,0.006456048
1785207606769569108,-0.002828932,0.00079088286,-5.6829787e-05,4.4189885e-05,4.3320324e-05,0.034067683,1,-0.0010114342,0.0061522797,0.16406216,0.11068953,0.11085868,0.08894559,0.7025256,-0.001181451,0.0009391472,0.7116569,0,6,1785207606767066,1785207606767066,-0.0033102406,-0.016778134,0.0966161,1,0.015372771,0.015173848,0.0064691915
