[INFO] [1788059413.135210870] [uav7.ladrc_position_controller]: 已创建 7 个邻居 Odom 订阅
[INFO] [1788059413.151464299] [uav7.ladrc_position_controller]: LADRC 集群执行节点已初始化 (命名空间: /uav7), ENU偏移=[0.0, 21.0, 0.0]
[INFO] [1788059413.151506588] [uav7.ladrc_position_controller]: 等待 swarm_command 和 vehicle_odometry 消息...
[INFO] [1788059413.151519753] [uav7.ladrc_position_controller]: 控制模式: ladrc_acceleration
[WARN] [1788059413.171605640] [uav7.ladrc_position_controller]: 等待新鲜 VehicleOdometry（startup=WAIT_ESTIMATOR_READY armed=0 offboard=0）
[INFO] [1788059413.255014395] [uav7.ladrc_position_controller]: 已接收到 vehicle_odometry 消息
[INFO] [1788059424.851626017] [uav7.ladrc_position_controller]: 请求 ARM（第 1 次）
[INFO] [1788059424.951609458] [uav7.ladrc_position_controller]: 请求 OFFBOARD（第 1 次）
[INFO] [1788059425.071670036] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.00,-0.16] Cmd[-0.0,0.1,4.7]
[INFO] [1788059426.091655401] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.00,-0.17] Cmd[0.1,-0.1,8.0]
[INFO] [1788059427.111645328] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.05,-0.07,1.00] Cmd[-0.4,0.5,3.2]
[INFO] [1788059428.131664383] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.07,-0.04,1.39] Cmd[0.6,0.1,3.8]
[INFO] [1788059428.651685682] [uav7.ladrc_position_controller]: 自动起飞稳定保持完成，进入 READY
[INFO] [1788059429.151648045] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.04,0.03,1.51] Cmd[0.1,-0.2,3.8]
[INFO] [1788059430.151685178] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.05,0.01,1.81] Cmd[-0.2,0.3,0.9]
[INFO] [1788059431.171636418] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,-0.02,1.70] Cmd[0.1,0.1,-1.0]
[INFO] [1788059432.171641598] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.04,1.58] Cmd[0.1,-0.1,0.0]
[INFO] [1788059433.171657964] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.03,0.01,1.50] Cmd[-0.2,0.2,0.8]
[INFO] [1788059434.171670737] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,0.00,1.50] Cmd[0.0,0.1,0.0]
[INFO] [1788059435.191653100] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,0.01,1.51] Cmd[-0.1,0.0,-0.0]
[INFO] [1788059436.191657285] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.00,0.01,1.51] Cmd[-0.0,0.1,-0.1]
[INFO] [1788059437.191699285] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,0.01,1.49] Cmd[-0.2,0.1,0.3]
[INFO] [1788059438.211697980] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.01,1.50] Cmd[-0.1,0.0,-0.2]
[INFO] [1788059439.211724419] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.01,1.50] Cmd[-0.1,0.0,0.3]
[INFO] [1788059440.231676264] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,0.00,1.51] Cmd[-0.2,0.0,-0.1]
[INFO] [1788059441.231738698] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,-0.00,1.49] Cmd[-0.1,0.1,0.5]
[INFO] [1788059442.251688908] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.00,1.51] Cmd[-0.1,0.0,-0.2]
[INFO] [1788059443.251730862] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.01,1.49] Cmd[-0.0,0.1,0.5]
[INFO] [1788059444.271696970] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.00,0.00,1.51] Cmd[-0.2,0.1,-0.2]
[INFO] [1788059445.271713835] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,-0.01,1.49] Cmd[-0.0,0.1,0.7]
[INFO] [1788059446.271741915] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.01,1.50] Cmd[-0.2,0.0,-0.3]
[INFO] [1788059447.291692245] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.00,1.50] Cmd[-0.1,0.1,0.5]
[INFO] [1788059448.291703141] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.01,1.51] Cmd[-0.1,-0.0,-0.2]
[INFO] [1788059449.311755861] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.00,0.00,1.50] Cmd[-0.1,0.1,0.4]
[INFO] [1788059450.331688239] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,-0.00,1.50] Cmd[-0.1,0.1,-0.2]
[INFO] [1788059451.331694509] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,-0.00,1.50] Cmd[-0.0,0.1,0.2]
[INFO] [1788059452.331700222] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.01,1.50] Cmd[-0.1,0.0,-0.1]
[INFO] [1788059453.331722250] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.02,1.50] Cmd[0.0,0.0,0.2]
[INFO] [1788059454.331790148] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.00,-0.01,1.51] Cmd[-0.1,0.1,-0.3]
[INFO] [1788059455.351777680] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.00,1.50] Cmd[-0.0,0.1,0.0]
[INFO] [1788059456.371737995] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.01,1.50] Cmd[-0.0,0.0,0.1]
[INFO] [1788059457.391710046] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.00,0.00,1.51] Cmd[-0.1,0.1,-0.3]
[INFO] [1788059458.391728378] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,0.01,1.49] Cmd[-0.1,0.0,0.2]
[INFO] [1788059459.411692433] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.01,1.51] Cmd[0.0,0.0,-0.5]
[INFO] [1788059460.411702658] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,0.00,1.49] Cmd[-0.1,0.1,0.5]
[INFO] [1788059461.411725471] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.00,1.51] Cmd[-0.0,0.1,-0.4]
[INFO] [1788059462.411754771] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.01,1.49] Cmd[-0.1,0.0,0.5]
[INFO] [1788059463.411789345] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.00,1.51] Cmd[-0.0,0.1,-0.6]
[INFO] [1788059464.431717142] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.01,1.48] Cmd[-0.0,0.0,0.7]
[INFO] [1788059465.451742817] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.01,1.51] Cmd[-0.0,0.1,-0.7]
[INFO] [1788059466.471705308] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.01,1.49] Cmd[0.0,0.1,0.9]
[INFO] [1788059467.491722545] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.00,0.01,1.51] Cmd[-0.1,0.1,-0.5]
[INFO] [1788059468.511707206] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,-0.01,1.49] Cmd[-0.0,0.1,0.5]
[INFO] [1788059469.531696229] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.02,1.51] Cmd[0.0,-0.0,-0.2]
[INFO] [1788059470.531706127] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.01,1.49] Cmd[-0.0,0.1,0.4]
[INFO] [1788059471.531718093] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[0.01,-0.00,1.50] Cmd[-0.1,0.1,-0.2]
[INFO] [1788059472.551717949] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.01,0.00,1.50] Cmd[0.1,0.1,0.0]
[INFO] [1788059473.551749340] [uav7.ladrc_position_controller]: UAV7 mode=ladrc_acceleration Ref[-0.0,0.0,1.5] Safe[-0.0,0.0,1.5] Pos[-0.00,0.00,1.50] Cmd[0.0,0.1,-0.1]
[INFO] [1788059474.128770484] [rclcpp]: signal_handler(signum=2)
