bag_time_ns,arrival_time_error,elapsed_time,final_position_error,header_frame_id,header_stamp_nanosec,header_stamp_sec,integrated_squared_jerk,is_finished,is_hover_stable,max_acceleration,max_jerk,max_velocity,motion_style,path_length,requested_duration,safety_factor,start_pos_x,start_pos_y,start_pos_z,target_pos_x,target_pos_y,target_pos_z,trajectory_duration,uav_id
1785208001449264184,nan,0.0869438424706459,7.701493740081787,world,449202157,1785208001,175.93736267089844,False,False,4.9432525634765625,17.12392807006836,4.816104888916016,smooth,7.70576810836792,3.0,1.0,0.014647024683654308,3.029096322134137,0.1467985361814499,6.0,3.0,5.0,3.0,1
1785208001549270455,nan,0.1869424730539322,7.696225643157959,world,549200604,1785208001,175.93736267089844,False,False,4.9432525634765625,17.12392807006836,4.816104888916016,smooth,7.70576810836792,3.0,1.0,0.014647024683654308,3.029096322134137,0.1467985361814499,6.0,3.0,5.0,3.0,1
1785208001649230289,nan,0.2869427502155304,7.675768852233887,world,649200934,1785208001,175.93736267089844,False,False,4.9432525634765625,17.12392807006836,4.816104888916016,smooth,7.70576810836792,3.0,1.0,0.014647024683654308,3.029096322134137,0.1467985361814499,6.0,3.0,5.0,3.0,1
1785208001749236970,nan,0.3869415521621704,7.6148362159729,world,749199660,1785208001,175.93736267089844,False,False,4.9432525634765625,17.12392807006836,4.816104888916016,smooth,7.70576810836792,3.0,1.0,0.014647024683654308,3.029096322134137,0.1467985361814499,6.0,3.0,5.0,3.0,1
1785208001849219537,nan,0.48691239953041077,7.527234077453613,world,849170104,1785208001,175.93736267089844,False,False,4.9432525634765625,17.12392807006836,4.816104888916016,smooth,7.70576810836792,3.0,1.0,0.014647024683654308,3.029096322134137,0.1467985361814499,6.0,3.0,5.0,3.0,1
1785208001949189700,nan,0.5869086980819702,7.433805465698242,world,949165845,1785208001,175.93736267089844,False,False,4.9432525634765625,17.12392807006836,4.816104888916016,smooth,7.70576810836792,3.0,1.0,0.014647024683654308,3.029096322134137,0.1467985361814499,6.0,3.0,5.0,3.0,1
1785208002049194989,nan,0.6869163513183594,7.276047229766846,world,49174911,1785208002,175.93736267089844,False,False,4.9432525634765625,17.12392807006836,4.816104888916016,smooth,7.70576810836792,3.0,1.0,0.014647024683654308,3.029096322134137,0.1467985361814499,6.0,3.0,5.0,3.0,1
1785208002149201238,nan,0.7869241833686829,7.0760979652404785,world,149181211,1785208002,175.93736267089844,False,False,4.9432525634765625,17.12392807006836,4.816104888916016,smooth,7.70576810836792,3.0,1.0,0.014647024683654308,3.029096322134137,0.1467985361814499,6.0,3.0,5.0,3.0,1
1785208002249197680,nan,0.8869078755378723,6.832977771759033,world,249164928,1785208002,175.93736267089844,False,False,4.9432525634765625,17.12392807006836,4.816104888916016,smooth,7.70576810836792,3.0,1.0,0.014647024683654308,3.029096322134137,0.1467985361814499,6.0,3.0,5.0,3.0,1
1785208002349243324,nan,0.9869226813316345,6.60712194442749,world,349183471,1785208002,175.93736267089844,False,False,4.9432525634765625,17.12392807006836,4.816104888916016,smooth,7.70576810836792,3.0,1.0,0.014647024683654308,3.029096322134137,0.1467985361814499,6.0,3.0,5.0,3.0,1
