bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785207985713709498,-0.002841224,-0.0016002473,0.0023368136,4.387705e-05,4.3041084e-05,0.03407288,1,0.006754582,0.00089328346,0.15482573,0.10989594,0.11006335,0.08888702,0.70267457,-0.001134272,0.00093183166,0.71150994,0,6,1785207985711118,1785207985711118,-0.0017907802,-0.01928267,0.093917765,1,0.015244039,0.015050596,0.006456362
1785207985721599026,-0.0020422745,-0.00026866747,0.00020628999,4.3918295e-05,4.308068e-05,0.034073215,1,0.006864278,0.0008793378,0.15482827,0.11029656,0.11046519,0.089164265,0.7026732,-0.0011396498,0.0009200464,0.71151125,0,6,1785207985719118,1785207985719118,-0.0017509925,-0.019462017,0.09422122,1,0.015314068,0.015118595,0.0064695077
1785207985729619029,-0.0028412244,0.0007965979,-6.0029164e-05,4.3960907e-05,4.3120905e-05,0.034073547,1,0.0069739884,0.00086056034,0.15485433,0.11069961,0.11086943,0.08944245,0.7026738,-0.0011484581,0.00091388356,0.71151066,0,6,1785207985727118,1785207985727118,-0.001415464,-0.019554455,0.09435786,1,0.015384409,0.015186787,0.0064826612
1785207985741587358,0.0016861506,0.0018618633,-0.0013916051,4.4004235e-05,4.3160988e-05,0.03407387,1,0.0070819864,0.000837076,0.15488179,0.111105084,0.11127608,0.08907499,0.70267665,-0.0011535767,0.0009190364,0.71150786,0,6,1785207985735118,1785207985735118,-0.0015243303,-0.019794788,0.0944198,1,0.015455077,0.015255336,0.006471286
1785207985749569640,0.004615625,0.00026396615,-0.00085897406,4.4046665e-05,4.3203145e-05,0.034074195,1,0.007188478,0.00080815464,0.15493084,0.11151301,0.11168516,0.08935305,0.70268106,-0.001144047,0.0009299258,0.7115035,0,6,1785207985743118,1785207985743118,-0.0013171652,-0.019918926,0.09445826,1,0.01552606,0.015324152,0.006484437
1785207985761622748,0.00062088616,0.0010629147,-0.0005926588,4.412999e-05,4.328349e-05,0.034074876,1,0.0073965895,0.00074131193,0.15508808,0.112336256,0.11251064,0.08991199,0.7026804,-0.0011440839,0.00093464454,0.7115041,0,6,1785207985759118,1785207985759118,-0.001421172,-0.01986504,0.09441118,1,0.01566859,0.0154623985,0.0065107644
1785207985769624446,0.0019522876,0.0021280309,-0.0043221535,4.417331e-05,4.3326625e-05,0.034071878,1,0.007498087,0.0007030133,0.1551973,0.112743944,0.11292421,0.09019288,0.70269054,-0.0011447109,0.0009413112,0.7114941,0,6,1785207985767118,1785207985767118,-0.0015493195,-0.019965319,0.09466619,1,0.015728783,0.015526665,0.006523942
1785207985781573128,0.0011533316,0.0010627666,0.0012704828,4.4216184e-05,4.3368993e-05,0.034072213,1,0.0075967745,0.0006608695,0.15532628,0.113161646,0.11334306,0.09047472,0.7026921,-0.0011464697,0.00094986486,0.71149254,0,6,1785207985775118,1785207985775118,-0.001608376,-0.020030493,0.09466266,1,0.015800789,0.015596522,0.0065371273
1785207985789580698,0.0006207064,-0.0013340777,0.0015367984,4.4260112e-05,4.341042e-05,0.03407254,1,0.0076935478,0.00061568705,0.15547362,0.11358186,0.11376439,0.09075751,0.7026865,-0.0011413804,0.00094867795,0.7114981,0,6,1785207985783118,1785207985783118,-0.0015749646,-0.019985681,0.09476896,1,0.01587282,0.01566638,0.006550321
1785207985801574184,0.0019522862,-2.4950132e-06,-0.0016589959,4.434327e-05,4.349402e-05,0.0340732,1,0.007881332,0.0005153398,0.15579143,0.11442986,0.11461458,0.09065614,0.7026939,-0.0011297334,0.00094778364,0.7114908,0,6,1785207985799118,1785207985799118,-0.0015662826,-0.020225624,0.09498041,1,0.016017586,0.015806867,0.006551209
