experiment_id,batch_id,task_type,trial_id,mission_id,uav_id,controller_tracking_rmse,avoidance_deviation,peak_velocity,peak_acceleration,semantic_gain_multiplier,sample_count
experiments_10,exp10-paper-v1-20260804,task_d_dense,1,1,2,0.6631996319216735,0.0,1.1094738245010376,1.2431221008300781,0.8473132252693176,822
experiments_10,exp10-paper-v1-20260804,task_d_dense,1,1,3,0.39098938352526935,0.0,0.6898906826972961,1.314767837524414,0.8160391449928284,822
experiments_10,exp10-paper-v1-20260804,task_d_dense,1,1,6,0.4177652412629466,0.0025053960370167096,0.7468124032020569,1.126059889793396,0.8164829015731812,822
experiments_10,exp10-paper-v1-20260804,task_d_dense,1,1,4,0.33610531243057656,0.0,0.6261135339736938,1.204443097114563,0.8099541068077087,822
experiments_10,exp10-paper-v1-20260804,task_d_dense,1,1,7,0.5969466962877529,0.016395331980247247,1.1196062564849854,1.0494481325149536,0.8377582430839539,822
experiments_10,exp10-paper-v1-20260804,task_d_dense,1,1,8,1.0061939500291945,0.016384089312703045,1.6306617259979248,0.9550989866256714,0.8849807977676392,822
experiments_10,exp10-paper-v1-20260804,task_d_dense,1,1,5,0.3462763976663597,0.0,0.6365452408790588,1.1854249238967896,0.8100040555000305,822
experiments_10,exp10-paper-v1-20260804,task_d_dense,1,1,1,0.8896606642846433,0.0,1.4495859146118164,1.261862874031067,0.8742570877075195,822
experiments_10,exp10-paper-v1-20260804,task_a_simple,1,1,3,0.39353844814509314,0.0,0.6765936017036438,1.2482587099075317,0.8156188726425171,805
experiments_10,exp10-paper-v1-20260804,task_a_simple,1,1,4,0.49601393659115905,0.0,0.8417222499847412,1.3109511137008667,0.8261502981185913,805
experiments_10,exp10-paper-v1-20260804,task_a_simple,1,1,5,0.49262893827272297,0.0,0.8325285911560059,1.2468310594558716,0.8256105184555054,805
experiments_10,exp10-paper-v1-20260804,task_a_simple,1,1,6,0.4079290882081683,0.0,0.7254881858825684,1.034193992614746,0.8158609867095947,805
experiments_10,exp10-paper-v1-20260804,task_a_simple,1,1,1,0.7052260866072446,0.0,1.1604505777359009,1.3550732135772705,0.8515157103538513,805
experiments_10,exp10-paper-v1-20260804,task_a_simple,1,1,7,0.6231340996031894,0.0,1.0426311492919922,1.0380265712738037,0.8399263620376587,805
experiments_10,exp10-paper-v1-20260804,task_a_simple,1,1,2,0.6012411724003338,0.0,0.9892823100090027,1.562894344329834,0.8387212157249451,805
experiments_10,exp10-paper-v1-20260804,task_a_simple,1,1,8,0.7342411207772432,0.0,1.2154852151870728,0.9373142123222351,0.852251410484314,804
experiments_10,exp10-paper-v1-20260804,task_c_grouped,1,1,2,0.7059898032452757,0.0,1.159853219985962,1.3905946016311646,0.8524575233459473,812
experiments_10,exp10-paper-v1-20260804,task_c_grouped,1,1,5,0.5051769194554672,0.0,0.8439555168151855,1.2806415557861328,0.8276734352111816,812
experiments_10,exp10-paper-v1-20260804,task_c_grouped,1,2,7,0.28319103167003057,0.0,0.5303056240081787,1.6433244943618774,0.8032292127609253,812
experiments_10,exp10-paper-v1-20260804,task_c_grouped,1,1,4,0.7210649624152217,0.0,1.1881450414657593,1.2650400400161743,0.8527224063873291,811
experiments_10,exp10-paper-v1-20260804,task_c_grouped,1,1,1,0.4861690830134407,0.0,0.7981616258621216,1.4089435338974,0.8268877863883972,811
experiments_10,exp10-paper-v1-20260804,task_c_grouped,1,2,8,0.917140400641227,0.0,1.4874310493469238,1.2226723432540894,0.8748264312744141,811
experiments_10,exp10-paper-v1-20260804,task_c_grouped,1,1,3,0.2186584861298015,0.0,0.41588249802589417,1.3853033781051636,0.7991479635238647,811
experiments_10,exp10-paper-v1-20260804,task_c_grouped,1,2,6,0.48805306935416376,0.0,0.8044183850288391,1.4518555402755737,0.8253554701805115,811
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,1,3,0.7877334119398319,0.0,1.142303466796875,1.229773759841919,0.6970435976982117,617
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,1,4,0.3093019136100806,0.0,0.5366742014884949,1.34116530418396,0.6374578475952148,617
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,1,1,1.8311629145300667,0.0,2.5723938941955566,1.2585417032241821,0.8483400344848633,617
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,1,8,1.8336074208081878,0.0,2.6065614223480225,1.638171672821045,0.8486058712005615,617
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,1,6,0.8098888028292445,0.0,1.1890547275543213,1.553879976272583,0.6980682015419006,617
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,1,7,1.3276338702511787,0.0,1.8935211896896362,1.1747955083847046,0.7718977928161621,617
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,1,5,0.32236493830442614,0.0,0.5654243230819702,1.3759303092956543,0.6372932195663452,617
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,1,2,1.3082132966560633,0.0,1.8356291055679321,1.3793524503707886,0.7703981995582581,617
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,2,3,0.2778214751629716,0.0,0.4647921323776245,2.4432942867279053,0.9839526414871216,741
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,2,4,0.6075208965497018,0.0,0.9769226312637329,2.3522026538848877,1.041819453239441,741
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,2,1,1.1042168074972185,0.0,1.753028392791748,2.4416496753692627,1.103861689567566,741
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,2,8,1.0703995341415506,0.0,1.7204511165618896,2.5164709091186523,1.1035813093185425,741
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,2,6,0.2762407490288737,0.0,0.46281298995018005,2.109355926513672,0.9844931364059448,741
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,2,7,0.7537150264713235,0.0,1.198333978652954,2.2948648929595947,1.0612354278564453,741
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,2,5,0.5916159658143831,0.0,0.9613088965415955,2.3777122497558594,1.0412877798080444,741
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,2,2,0.7450508736718003,0.0,1.1908706426620483,2.3778555393218994,1.0611790418624878,741
experiments_10,exp10-paper-v1-20260804,task_e_mixed,1,2,6,0.37003235281066343,0.0,0.49630770087242126,3.80792236328125,0.807409405708313,588
experiments_10,exp10-paper-v1-20260804,task_e_mixed,1,2,7,0.9864787077837853,0.0,1.3437492847442627,3.750401735305786,0.8659827709197998,588
experiments_10,exp10-paper-v1-20260804,task_e_mixed,1,2,5,0.6701023178604231,0.0,0.9119387269020081,3.804267644882202,0.8344681262969971,588
experiments_10,exp10-paper-v1-20260804,task_e_mixed,1,1,4,0.6574219405939155,0.0,0.9068256616592407,3.646775960922241,0.8356320858001709,588
experiments_10,exp10-paper-v1-20260804,task_e_mixed,1,2,8,0.708249322391986,0.0,0.9568575620651245,5.0280442237854,0.8387688994407654,588
