experiment_id,batch_id,task_type,trial_id,mean_rtf,min_rtf,p5_rtf,mean_cpu,p95_cpu,max_cpu,mean_memory_bytes,max_memory_bytes,control_loop_effective_frequency,realtime_success
experiments_10,exp10-paper-v1-20260804,task_d_dense,1,0.9970126188242067,0.602592296655888,0.9998674431029115,9.761959441894273,19.665702743868792,25.402563259940848,10036860720.231884,10099052544.0,50.017792123347135,True
experiments_10,exp10-paper-v1-20260804,task_a_simple,1,0.9971357959500341,0.615349227840035,0.9997450007101937,9.153697294256283,17.898832684824903,38.857142857142854,9939277180.342857,10000949248.0,50.011992410758594,True
experiments_10,exp10-paper-v1-20260804,task_c_grouped,1,0.996407960801146,0.5175690608297286,0.9999023510728557,9.282226326867297,17.24030395623763,19.612068965517242,10048960215.188406,10179743744.0,50.01014075105139,True
experiments_10,exp10-paper-v1-20260804,task_b_sequential,1,0.9978595746367765,0.5855755674172338,0.9999882646847927,6.656956118006385,15.933806575770229,38.66481223922114,10140882496.974619,10199498752.0,50.02054122335885,True
experiments_10,exp10-paper-v1-20260804,task_e_mixed,1,0.9956109555457626,0.18956056290526946,0.9981428482431322,7.508397749213103,16.522926330749144,26.359832635983263,10039694773.709805,10112012288.0,50.00095394896867,True
experiments_10,exp10-paper-v1-20260804,task_c_grouped,2,0.9964215926465682,0.5371567788650182,0.999978567430545,8.608073525154122,17.574711055854856,21.473684210526315,10086528515.849625,10239782912.0,50.0046013317308,True
experiments_10,exp10-paper-v1-20260804,task_a_simple,2,0.9978165794520704,0.6585815121532792,0.9999672670326561,7.429971422582314,16.70974155069582,22.2,10151091097.6,10195857408.0,50.00820775833123,True
experiments_10,exp10-paper-v1-20260804,task_b_sequential,2,0.9972918474609068,0.4928765831602722,0.99997341227767,7.681890742646171,17.08838008286875,38.18953323903819,10056491869.210257,10104000512.0,50.00677938187617,True
experiments_10,exp10-paper-v1-20260804,task_e_mixed,2,0.997697366425473,0.40361841013586025,0.9999929593798971,8.014906922304581,17.2867964704801,39.4700139470014,10003794416.484848,10053840896.0,50.008468916674786,True
experiments_10,exp10-paper-v1-20260804,task_d_dense,2,0.9969391374793828,0.5700422908357728,0.9999944426892357,8.635463627290752,17.74335196575999,37.73841961852861,10137957938.478872,10181156864.0,50.00801473549555,True
experiments_10,exp10-paper-v1-20260804,task_e_mixed,3,0.9977699608260308,0.43737032636707385,0.9999743332137117,7.432803803248929,17.712907972482007,21.05263157894737,10097412928.0,10191065088.0,49.99599990330324,True
experiments_10,exp10-paper-v1-20260804,task_a_simple,3,0.9971139686201236,0.6142199805593708,0.9999992957670092,8.37607916251045,16.828136887886235,38.49315068493151,10048650492.289856,10088747008.0,49.991789569336206,True
experiments_10,exp10-paper-v1-20260804,task_c_grouped,3,0.9958763358215956,0.48335512127009067,0.9999658373159823,11.28854183436246,19.468711132562326,24.2,10055600747.16279,10310541312.0,50.006456706847054,True
experiments_10,exp10-paper-v1-20260804,task_d_dense,3,0.9964998984269745,0.5388543479445121,1.0000193180931345,8.213745132106277,16.65082944728996,19.571407163194966,10230287218.215385,10306965504.0,50.00981287938378,True
experiments_10,exp10-paper-v1-20260804,task_b_sequential,3,0.9958098360620944,0.20160653409257123,0.9999919726538333,6.131361404805591,13.65586419753086,40.193370165745854,10130452272.081219,10213273600.0,50.01385917047077,True
