task_type,attempt_id,metric,value,q1,q3,lower_bound,upper_bound,is_outlier,reason
task_a_simple,attempt_0002,planning_time,0.06912270699831424,0.06513739475030889,0.12086439975064422,-0.018453112750194123,0.20445490725114723,False,
task_a_simple,attempt_0007,planning_time,0.12894323699947563,0.06513739475030889,0.12086439975064422,-0.018453112750194123,0.20445490725114723,False,
task_a_simple,attempt_0012,planning_time,0.06490207200113218,0.06513739475030889,0.12086439975064422,-0.018453112750194123,0.20445490725114723,False,
task_a_simple,attempt_0020,planning_time,0.06294398500176612,0.06513739475030889,0.12086439975064422,-0.018453112750194123,0.20445490725114723,False,
task_a_simple,attempt_0021,planning_time,0.06538700900273398,0.06513739475030889,0.12086439975064422,-0.018453112750194123,0.20445490725114723,False,
task_a_simple,attempt_0029,planning_time,0.09408583500044188,0.06513739475030889,0.12086439975064422,-0.018453112750194123,0.20445490725114723,False,
task_a_simple,attempt_0032,planning_time,0.10001585999998497,0.06513739475030889,0.12086439975064422,-0.018453112750194123,0.20445490725114723,False,
task_a_simple,attempt_0040,planning_time,0.12937618399882922,0.06513739475030889,0.12086439975064422,-0.018453112750194123,0.20445490725114723,False,
task_a_simple,attempt_0045,planning_time,0.06505418999950052,0.06513739475030889,0.12086439975064422,-0.018453112750194123,0.20445490725114723,False,
task_a_simple,attempt_0049,planning_time,0.12781391300086398,0.06513739475030889,0.12086439975064422,-0.018453112750194123,0.20445490725114723,False,
task_a_simple,attempt_0002,reference_execution_time,10.098285799002042,10.096858144750513,10.099449769751118,10.092970707249606,10.103337207252025,False,
task_a_simple,attempt_0007,reference_execution_time,10.098911362001672,10.096858144750513,10.099449769751118,10.092970707249606,10.103337207252025,False,
task_a_simple,attempt_0012,reference_execution_time,10.099629239000933,10.096858144750513,10.099449769751118,10.092970707249606,10.103337207252025,False,
task_a_simple,attempt_0020,reference_execution_time,10.09728324399839,10.096858144750513,10.099449769751118,10.092970707249606,10.103337207252025,False,
task_a_simple,attempt_0021,reference_execution_time,10.10102256600294,10.096858144750513,10.099449769751118,10.092970707249606,10.103337207252025,False,
task_a_simple,attempt_0029,reference_execution_time,10.09671644500122,10.096858144750513,10.099449769751118,10.092970707249606,10.103337207252025,False,
task_a_simple,attempt_0032,reference_execution_time,10.100579661000666,10.096858144750513,10.099449769751118,10.092970707249606,10.103337207252025,False,
task_a_simple,attempt_0040,reference_execution_time,10.093744473000697,10.096858144750513,10.099449769751118,10.092970707249606,10.103337207252025,False,
task_a_simple,attempt_0045,reference_execution_time,10.097918308998487,10.096858144750513,10.099449769751118,10.092970707249606,10.103337207252025,False,
task_a_simple,attempt_0049,reference_execution_time,10.09032528300304,10.096858144750513,10.099449769751118,10.092970707249606,10.103337207252025,True,other
task_a_simple,attempt_0002,stabilization_delay,1.580067336999491,1.5019971289993919,1.5573822004998874,1.4189195217486485,1.6404598077506307,False,
task_a_simple,attempt_0007,stabilization_delay,1.49990847799927,1.5019971289993919,1.5573822004998874,1.4189195217486485,1.6404598077506307,False,
