batch_id,task_type,attempt_id,trial_id,stage_id,stage_start_time,assignment_complete_time,first_command_dispatch_time,last_command_dispatch_time,all_commands_acknowledged_time,reference_start_time,all_references_finished_time,all_uavs_stable_time,stage_end_time,planning_time,dispatch_time,reference_execution_time,trajectory_finish_spread,stabilization_delay,stable_hold_time,stable_arrival_spread,stage_wall_time,slowest_uav_id,failure_reason,valid,invalid_reason
exp10-paper-v1-20260804,task_d_dense,attempt_0001,1,1,19.022808817000623,19.059489086001122,19.059766534999653,19.06036740700074,19.154107071000908,19.144932485000027,29.15365031500187,31.089205943000707,31.089252128000226,0.03668026900049881,0.000878320999618154,10.093883780002216,0.008783617002336541,1.9355556279988377,1.01990812574968,1.001436892998754,12.066443310999603,8,,True,
exp10-paper-v1-20260804,task_a_simple,attempt_0002,1,1,19.061341114000243,19.130463820998557,19.130691390997526,19.131199358998856,19.229471708000347,19.212759759997425,29.22897718999957,30.80904452699906,30.80909287599934,0.06912270699831424,0.0007355380002991296,10.098285799002042,0.016865748999407515,1.580067336999491,1.0175556903755023,0.6542510520012002,11.747751761999098,8,,True,
exp10-paper-v1-20260804,task_c_grouped,attempt_0003,1,1,22.68784995799797,22.704203401997802,22.704424522999034,22.70484975299769,22.804717535000236,22.786658892997366,32.80405631800022,34.51382816799742,34.51388125700032,0.01635344399983296,0.0006463509998866357,10.099631795001187,0.018168647002312355,1.7097718499971961,1.015259490374774,0.8066599699996004,11.826031299002352,8,,True,
exp10-paper-v1-20260804,task_b_sequential,attempt_0004,1,1,20.560480677999294,20.59542743899874,20.595623975001217,20.595939252998505,20.690459329998703,20.677334744999825,30.69031363400063,32.89791669199985,32.89796185600062,0.03494676099944627,0.0005118139997648541,10.094689658999414,0.013279146001877962,2.207603057999222,1.0151925906252472,1.2803807519994734,12.337481178001326,8,,True,
exp10-paper-v1-20260804,task_b_sequential,attempt_0004,1,2,32.897975542000495,32.92992876599965,32.930070760998206,32.93046526699982,33.030448273999355,33.016960616998404,41.030315015999804,43.338148516999354,43.33817917499982,0.031953223999153124,0.0005365010001696646,8.100244255001599,0.013819626001350116,2.30783350099955,1.0049962058747042,1.4015201830006845,10.440203632999328,8,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0005,1,1,53.7265433399989,53.741553697997006,53.74173294399952,53.74207184899933,53.84024040199802,53.82361692199993,63.84025379599916,65.4870045769967,65.4870441009989,0.015010357998107793,0.0005181510023248848,10.098520851999638,0.016632496000966057,1.646750780997536,1.0027258362497378,0.743150844999036,11.760500761000003,7,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0005,1,2,65.48705543199685,65.50260227499894,65.50273353099692,65.50314039299701,65.6009539159968,65.58351569799925,75.60030481099966,77.82393609099745,77.82397127699733,0.015546843002084643,0.0005381179980759043,10.09757128000274,0.01675289200284169,2.2236312799977895,1.0102565264996883,0.09327218999897013,12.336915845000476,6,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0005,1,3,77.82398253799693,77.85703989499962,77.8571801179969,77.85750044799715,77.95479097199859,77.94034602399915,87.95425661899935,89.45075815099699,89.45080827499987,0.03305735700268997,0.0004605529975378886,10.097076501002448,0.013929419001215138,1.4965015319976374,1.0052426871257012,0.5789109199977247,11.626825737002946,4,,True,
exp10-paper-v1-20260804,task_c_grouped,attempt_0006,2,1,20.430686622003122,20.44857935100299,20.448769688002358,20.44915334899997,20.547415454002476,20.53002082000239,30.547601143000065,32.239466600000014,32.2395143390022,0.017892728999868268,0.0005739979969803244,10.098831454997708,0.01770790799855604,1.691865456999949,1.0052388303752195,0.7894648279980174,11.808827716999076,8,,True,
exp10-paper-v1-20260804,task_a_simple,attempt_0007,2,1,25.197386982999888,25.326330219999363,25.326592673998675,25.327048931998434,25.425122295997426,25.407807838000736,35.42550403600035,36.92541251399962,36.92548082199937,0.12894323699947563,0.000718711999070365,10.098911362001672,0.017536931001814082,1.49990847799927,1.0051349397504055,0.5922193990008964,11.728093838999484,8,,True,
exp10-paper-v1-20260804,task_b_sequential,attempt_0008,2,1,23.328087325000524,23.362213006003003,23.36241079800311,23.362901221000357,23.458370993001154,23.44641255500028,33.45797429000231,35.69412562100115,35.69417169799999,0.034125681002478814,0.0006882149973534979,10.0955634919992,0.011266468001849717,2.236151330998837,1.005335075500625,1.3193599820006057,12.366084372999467,8,,True,
exp10-paper-v1-20260804,task_b_sequential,attempt_0008,2,2,35.69418759800101,35.75953835600012,35.75974682800006,35.76025531500272,35.85821175300225,35.84663968899986,43.85829449300218,45.99864197700299,45.99868202200014,0.06535075799911283,0.0007169590026023798,8.098547665002116,0.011541518000740325,2.140347484000813,1.0051550872503867,0.9231702760007465,10.304494423999131,1,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0009,2,1,27.784228561999043,27.80066023999825,27.800879933998658,27.801433896998788,27.89898564199757,27.882672856998397,37.89923648699914,39.53940390099888,39.53944391599725,0.01643167799920775,0.0007736570005363319,10.098356553000485,0.016022679999878164,1.640167413999734,1.0000827969997772,0.7362305450005806,11.75521535399821,7,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0009,2,2,39.53945559799831,39.55532852599936,39.5554592519984,39.5558598159987,39.65460361499936,39.63646616299957,49.65467902999808,52.50362931699783,52.50368439099839,0.015872928001044784,0.0005312899993441533,10.099219777999679,0.01805307399990852,2.8489502869997523,1.0001621418755349,0.6907661279983586,12.964228793000075,6,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0009,2,3,52.50369833699733,52.53943784599687,52.53962685199804,52.53997701099797,52.63991044999784,52.62335502499991,62.639240374999645,64.11693627999921,64.11698778699792,0.0357395089995407,0.0005391650011006277,10.099613523001608,0.01613683700270485,1.477695904999564,1.0000570648758185,0.5725743309994868,11.613289450000593,4,,True,
exp10-paper-v1-20260804,task_d_dense,attempt_0010,2,1,20.555075279000448,20.619826242000272,20.620026590000634,20.620400404000975,20.71719650600062,20.701282080000965,30.716926593999233,32.589723158002016,32.589767892000964,0.06475096299982397,0.0005741620007029269,10.096900003998599,0.015325647997087799,1.8727965640027833,1.0001446871251574,0.9626378360007948,12.034692613000516,1,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0011,3,1,24.719990218996827,24.736504862998117,24.736822501999995,24.737412753998797,24.836253093999403,24.81942023999727,34.83630938299757,36.54800131199954,36.54804655699991,0.016514644001290435,0.0009078910006792285,10.099486880997574,0.01610706800056505,1.7116919290019723,1.0000403318754252,0.8065894070023205,11.82805633800308,2,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0011,3,2,36.54805861999921,36.56519968599969,36.56534678299795,36.5656759529993,36.66337682299854,36.64768581899989,46.66274380699906,49.22188300599737,49.221928271999786,0.017141066000476712,0.00047626699961256236,10.097397024001111,0.014990725001553074,2.5591391989983094,1.0127126598745235,0.4300815229980799,12.673869652000576,8,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0011,3,3,49.22194032399784,49.25446322299831,49.254593808997015,49.25489103899963,49.35154099599822,49.337031015998946,59.35159139199823,60.87985121899692,60.879898317998595,0.0325228990004689,0.00042781600132002495,10.096997583001212,0.014710087001731154,1.528259826998692,1.0050622613744054,0.6165717039984884,11.657957994000753,4,,True,
exp10-paper-v1-20260804,task_a_simple,attempt_0012,3,1,18.23778763700102,18.302689709002152,18.302924632000213,18.303278108000086,18.402610916000413,18.385166932002903,28.402553871001146,29.922566371002176,29.9226070980003,0.06490207200113218,0.0005883989979338367,10.099629239000933,0.017306606001511682,1.5200125000010303,1.00264599712591,0.6171623469999759,11.684819460999279,8,,True,
exp10-paper-v1-20260804,task_c_grouped,attempt_0013,3,1,21.83938811600092,21.856631416998425,21.856827357001748,21.85715922199961,21.956530846000533,21.939273828000296,31.956581479000306,33.629570269000396,33.629619111001375,0.017243300997506594,0.0005278050011838786,10.099754121998558,0.01700440100103151,1.6729887900000904,1.0027779586257566,0.7695187470017117,11.790230995000456,8,,True,
exp10-paper-v1-20260804,task_d_dense,attempt_0014,3,1,19.68727495799976,19.721006567000586,19.721220139999787,19.72154189700086,19.82145046000005,19.803468019999855,29.821201714999916,31.685258187000727,31.685303242000373,0.03373160900082439,0.0005353300002752803,10.099981575000129,0.017166792997159064,1.8640564720008115,1.0003246576247875,0.9608628959977068,11.998028284000611,8,,True,
exp10-paper-v1-20260804,task_b_sequential,attempt_0015,3,1,55.77527375899808,55.81022935799774,55.810443571997894,55.81090042299911,55.907476888998644,55.89714487799938,65.90779099299834,68.08702572299808,68.08707500599849,0.03495559899965883,0.0006710650013701525,10.09734742100045,0.010481834000529489,2.1792347299997346,1.0026294602489543,1.2696094989987614,12.311801247000403,8,,True,
exp10-paper-v1-20260804,task_b_sequential,attempt_0015,3,2,68.08708676899914,68.1199514660002,68.1201010779987,68.12051032999807,68.21986029899927,68.20102777899956,76.21953156399832,78.54788004199872,78.54792356399776,0.03286469700105954,0.0005588639978668652,8.09943048599962,0.018027281999820843,2.3283484780004073,1.005145687750428,1.426708195998799,10.460836794998613,1,,True,
exp10-paper-v1-20260804,task_d_dense,attempt_0016,4,1,26.481969205000496,26.548044316001324,26.548249513001792,26.548607297998387,26.64922403500168,26.636175880001247,36.64887039899986,38.5208482909984,38.52089020999847,0.06607511100082775,0.0005629819970636163,10.100620885998069,0.012533074997918447,1.8719778919985401,1.0051165457498428,0.9635746219973953,12.038921004997974,1,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0017,4,1,30.00232225199943,30.017681068002275,30.01789000200006,30.01829189000273,30.118167148000794,30.100582524002675,40.118272480001906,41.788207648001844,41.78832059100023,0.015358816002844833,0.0006108220004534815,10.100382478001848,0.017257407002034597,1.6699351679999381,1.0052026967496204,0.7666954420019465,11.785998339000798,7,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0017,4,2,41.78833797400148,41.80442925100215,41.80459707800037,41.805039732000296,41.90459690300122,41.88794618000247,51.904527142000006,54.26414260100137,54.26418369900057,0.016091277000668924,0.0006104809981479775,10.099930063999636,0.01643003599747317,2.359615459001361,1.0025232199996026,0.25595338200218976,12.47584572499909,4,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0017,4,3,54.26419425900167,54.29915478300245,54.29929474700111,54.29963705300179,54.39837980000084,54.380934097000136,64.39859456200065,65.94481204800104,65.94486128000062,0.034960524000780424,0.00048226999933831394,10.09929981499954,0.017387011997925583,1.546217486000387,1.0024879298753149,0.6410570139996707,11.680667020998953,4,,True,
exp10-paper-v1-20260804,task_b_sequential,attempt_0018,4,1,24.466617818998202,24.501860831998783,24.502087218999804,24.50248583999928,24.60224865499913,24.584406031997787,34.60254364700086,36.80853453999953,36.80859904099998,0.035243013000581414,0.0006250080004974734,10.100456428001053,0.018197403001977364,2.2059908929986705,1.010174013750202,1.280334948998643,12.341981222001777,1,,True,
exp10-paper-v1-20260804,task_b_sequential,attempt_0018,4,2,36.808615772999474,36.87472570599857,36.874904742999206,36.87540985599844,36.968835019000835,36.956892633999814,44.968939497000974,47.1688004059979,47.16884303600091,0.06610993299909751,0.0006841499998699874,8.094034754001768,0.012146981000114465,2.199860908996925,1.0000495286253681,0.8841933169969707,10.360227263001434,1,,True,
exp10-paper-v1-20260804,task_c_grouped,attempt_0019,4,1,26.249063951003336,26.267031733001204,26.26722017800057,26.267725411002175,26.36594870600311,26.34948462000102,36.365437618002034,38.085903607003274,38.08595888200216,0.01796778199786786,0.0006936780009709764,10.098217440001463,0.016146056001161924,1.7204659890012408,1.000076789625382,0.8163049150025472,11.836894930998824,8,,True,
exp10-paper-v1-20260804,task_a_simple,attempt_0020,4,1,19.977094314999704,20.04003830000147,20.040253576000396,20.04061563900177,20.13782236499901,20.121462084000086,30.137536819998786,31.653825718000007,31.653877115000796,0.06294398500176612,0.0005773390003014356,10.09728324399839,0.01572777799810865,1.5162888980012212,1.0026873439996962,0.602304006999475,11.676782800001092,8,,True,
exp10-paper-v1-20260804,task_a_simple,attempt_0021,5,1,19.644474491000437,19.70986150000317,19.71007773800011,19.710484776001977,19.810721456000465,19.797331837002275,29.811100304003048,31.31090616000074,31.3109512550036,0.06538700900273398,0.0006232759988051839,10.10102256600294,0.01374802500140504,1.4998058559976926,1.0001278520003325,0.5926347749991692,11.666476764003164,8,,True,
exp10-paper-v1-20260804,task_b_sequential,attempt_0022,5,1,45.33180216099936,45.36623626200162,45.36657192500206,45.367091094998614,45.46696422799869,45.45264887200028,55.46715003099962,58.33467050800027,58.334716325000045,0.03443410100226174,0.0008548329969926272,10.100578105997556,0.01433127699783654,2.867520477000653,1.000093318749805,1.9544787259983423,13.002914164000686,8,,True,
exp10-paper-v1-20260804,task_b_sequential,attempt_0022,5,2,58.334727886998735,58.36671219599884,58.36685199000203,58.36716822699964,58.46779630600213,58.45291706599892,66.46785766500034,68.7743681840002,68.77441020400147,0.031984309000108624,0.00045603100079461,8.101005674998305,0.014567081998393405,2.3065105189998576,1.002661070000613,1.3979359670011036,10.439682317002735,8,,True,
exp10-paper-v1-20260804,task_c_grouped,attempt_0023,5,1,26.873278841001593,26.891804882001452,26.8920574090007,26.892563203000464,26.993256161000318,26.974026192001475,36.99252407500171,38.71118418300102,38.71124543800033,0.018526040999859106,0.0007583209990116302,10.100466666001012,0.01895242600221536,1.7186601079993125,1.012561729375193,0.797502830002486,11.83796659699874,8,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0024,5,1,30.270610708001186,30.286768603000382,30.286996542999987,30.287344398999267,30.38000796399865,30.37384051800109,40.38036364000072,42.057648350997624,42.05768595200061,0.016157894999196287,0.0005757959988841321,10.093367097000737,0.0061218800001370255,1.6772847109969007,1.0026019056249424,0.7596742339992488,11.787075243999425,2,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0024,5,2,42.057697473999724,42.0735673349991,42.073694875998626,42.0740781889981,42.17407412800094,42.15452674900007,52.17409283099914,54.45530877800047,54.45534040699931,0.015869860999373486,0.0005108539990033023,10.100397955000517,0.019132295998133486,2.2812159470013285,1.0000288273745355,0.1343492240011983,12.397642932999588,4,,True,
exp10-paper-v1-20260804,task_e_mixed,attempt_0024,5,3,54.455350946998806,54.48712919299942,54.48728194100113,54.48770765399968,54.5809594300008,54.573805782998534,64.58081887599838,66.15514027300014,66.15518379499918,0.03177824600061285,0.0005784610002592672,10.093536934997246,0.006573692000529263,1.5743213970017678,1.0025026202501977,0.6604913990013301,11.69983284800037,4,,True,
exp10-paper-v1-20260804,task_d_dense,attempt_0025,5,1,25.810563253999135,25.87546435400145,25.875676765001117,25.876090606001526,25.972507026999665,25.9563553529988,35.972910279000644,38.27224194900191,38.272285369999736,0.06490110000231653,0.0006262520000746008,10.097233513999527,0.016323378000379307,2.2993316700012656,1.007693291250689,1.3852674110021326,12.461722116000601,7,,True,
exp10-paper-v1-20260804,task_c_grouped,attempt_0026,6,1,21.50532936699892,21.522782576997997,21.52298156300094,21.5233277260013,21.6221688250007,21.604811635999795,31.622013995998714,33.34475865299828,33.344806424000126,0.017453209999075625,0.0005451490033010487,10.099032432997774,0.017447890000767075,1.7227446569995664,1.0050624522496037,0.8101202429970726,11.839477057001204,8,,True,
exp10-paper-v1-20260804,task_b_sequential,attempt_0027,6,1,32.09732979399996,32.1312083260018,32.13139369599958,32.131758252999134,32.23280157100089,32.21376119599881,42.231290004001494,44.412542250000115,44.41258048199961,0.03387853200183599,0.0005499269973370247,10.099896308001917,0.09898689700276009,2.181252245998621,1.0026022636247944,1.2786082720012928,12.31525068799965,8,,True,
exp10-paper-v1-20260804,task_b_sequential,attempt_0027,6,2,44.41259216400067,44.504582590998325,44.50481091199981,44.505267884000205,44.5980654849991,44.59087756200097,52.59800432300108,54.752689590000955,54.75273449499946,0.09199042699765414,0.0006852930018794723,8.093193411001266,0.006810179002059158,2.154685266999877,1.0026530905006439,0.8543854630006535,10.340142330998788,8,,True,
exp10-paper-v1-20260804,task_d_dense,attempt_0028,6,1,19.60514860600233,19.638518570001906,19.638704601002246,19.63906645300085,19.739165723000042,19.724037849002343,29.739407952001784,31.60651108499951,31.606555088001187,0.0333699639995757,0.0005478829989442602,10.100703350999538,0.015262548000464449,1.8671031329977268,1.0025838757501333,0.9612363429987454,12.001406481998856,1,,True,
