mission_id,uav_id,motion_style,target_distance,duration,average_speed,gain_multiplier,omega_o_x,omega_o_y,omega_o_z,omega_c_x,omega_c_y,omega_c_z,peak_velocity,peak_acceleration,settling_time,tracking_rmse
3303614402,1,aggressive,7.855896,3.000000,2.618632,1.000000,10.000000,10.000000,15.000000,3.000000,3.000000,3.500000,3.731020,9.985539,3.717542,1.171319
