bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785125208043672826,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,6.64885899,5.0,2
1785125208142457460,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,6.64885899,5.0,2
1785125208242369579,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,6.64885899,5.0,2
1785125208342359522,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,6.64885899,5.0,2
1785125208442300014,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,6.64885899,5.0,2
1785125208542471322,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,6.64885899,5.0,2
1785125208593190248,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,6.64885899,5.0,2
1785125208593811326,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,6.64885899,5.0,2
1785125208594062711,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,6.64885899,5.0,2
1785125208594955412,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,6.64885899,5.0,2
