bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785125208043696981,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785125208142494378,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785125208242423158,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785125208342427508,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785125208442335459,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785125208542513400,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785125208593337660,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785125208593844237,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785125208594107043,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,11.35114101,5.0,4
1785125208594982512,8.0,world,43381197,1785125210,3,normal,0.0,6.76393202,11.35114101,5.0,4
