batch_id,task_type,attempt_id,trial_id,stage_count,execution_success,all_stages_valid,main_analysis_eligible,failure_reason,mission_wall_time,planning_time,dispatch_time,stage_wall_time,reference_execution_time,stabilization_delay,stable_hold_time,trajectory_finish_spread,stable_arrival_spread
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0017,4,1,False,False,False,stabilization_timeout,40.01701193400004,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0018,4,2,True,True,True,,47.22277827000107,0.06598705400210747,0.0012217040002724389,47.22277827000107,18.188351285001772,28.968031847998645,2.0199881268747504,0.008534778000466758,22.70014080599867
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0019,4,1,True,True,True,,11.383086879000984,0.016806761001134873,0.000663499999063788,11.383086879000984,10.091613225000401,1.2744425040000351,1.0147319737502585,0.010508986000786535,0.2650276580006903
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0020,4,1,True,True,True,,11.343142068999441,0.034657288999369484,0.0005666390006808797,11.343142068999441,10.100306468999406,1.2079494040008285,1.014824544749672,0.015463497000382631,0.20336338700144552
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0021,5,1,True,False,False,,11.174494550999952,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0022,5,1,False,False,False,stabilization_timeout,40.036286651999035,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0023,5,1,True,True,True,,11.330824429000131,0.01647274999959336,0.0006136570009402931,11.330824429000131,10.100161458000002,1.1934737779993156,1.0123478044999956,0.016501103000337025,0.1900061279993679
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0024,5,3,True,True,True,,36.83887209799832,0.0651737520001916,0.0015769269975862699,36.83887209799832,30.294279282999923,5.534214740000607,3.030175803500697,0.01776861000143981,0.7141418970004452
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0025,5,1,True,False,False,,11.629078846000994,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0026,6,1,True,True,True,,11.23342140999921,0.016747930998462834,0.0005713680002372712,11.23342140999921,10.100238883998827,1.1162209449994407,1.0075498216249343,0.01945460000024468,0.12628070199934882
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0027,6,2,False,False,False,stabilization_timeout,50.16293728799974,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0028,6,1,True,True,True,,11.939975704999597,0.06525982399944041,0.0005440059994725743,11.939975704999597,10.098008463999577,1.7764758149987756,1.014988574374911,0.01152615200044238,0.7678536629991868
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0029,6,1,True,True,True,,11.39385052200123,0.06425156800105469,0.0005987289987388067,11.39385052200123,10.098396108000088,1.2109154119989398,1.0122816106249957,0.011153375000503729,0.20207328799915558
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0030,6,1,False,False,False,stabilization_timeout,40.01726275799956,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0031,7,1,True,True,True,,11.662611830999595,0.0946372029993654,0.0006126410007709637,11.662611830999595,10.094627416001458,1.4730954829992697,1.0123508125002445,0.011659617000987055,0.4647750679996534
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0032,7,1,True,True,True,,11.287008749999586,0.034312534999116906,0.0006034449997969205,11.287008749999586,10.098583670998778,1.1538595910005824,1.0123811219998515,0.01697264699942025,0.15087979000054474
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0033,7,1,True,True,True,,11.256326319999062,0.017439624998587533,0.000678174001222942,11.256326319999062,10.100828323000314,1.137790111999493,1.0172694824998416,0.017398388999936287,0.12205990800066502
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0034,7,3,True,False,False,,52.39407733000007,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0035,7,2,True,True,True,,23.654796552000334,0.09652568099954806,0.0014772960003028857,23.654796552000334,18.201370439999664,4.196953083999688,2.01779850587468,0.019582793000154197,1.2358276810009556
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0036,8,1,True,True,True,,11.358761060999313,0.017056482000043616,0.0005514799995580688,11.358761060999313,10.100013948000196,1.241471953000655,1.0075118335003026,0.01881634799974563,0.24537122500078112
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0037,8,1,False,False,False,stabilization_timeout,40.016442896001536,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0038,8,1,True,True,True,,18.760419590998936,0.0656224630001816,0.000734400999135687,18.760419590998936,10.09893996199935,8.595603272000517,1.0124108352504209,0.0165185690002545,7.602862288000324
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0039,8,1,False,False,False,stabilization_timeout,40.04092259100071,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0040,8,1,False,False,False,stabilization_timeout,40.06990882500031,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0041,9,1,False,False,False,stabilization_timeout,40.03506205700069,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0042,9,1,True,True,True,,11.263471470001605,0.01650431100097194,0.0006096090000937693,11.263471470001605,10.0967473540004,1.1499876710004173,1.0075840575000257,0.015950217999488814,0.1612072870011616
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0043,9,1,True,True,True,,11.626261305000298,0.03571232499962207,0.0006254679992707679,11.626261305000298,10.098066761000155,1.4922395160010637,1.010078142249995,0.011686464999002055,0.503376582000783
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0044,9,1,False,False,False,stabilization_timeout,40.0164976190008,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0045,9,1,True,True,True,,11.298814943000252,0.034175889999460196,0.0006929640003363602,11.298814943000252,10.09899697900073,1.1653842220002844,1.0147860637505346,0.01640665299964894,0.17742926199935027
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0046,10,1,True,True,True,,11.325330937999752,0.016924159999689437,0.0005678609995811712,11.325330937999752,10.09398552499988,1.2141788610006188,1.012471651000169,0.007930731999294949,0.20217279300049995
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0047,10,1,True,True,True,,11.768545820999861,0.06593199499911861,0.0007331090000661789,11.768545820999861,10.090587782000512,1.5913777989990194,1.0124819427496732,0.00951413000075263,0.5751192440002342
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0048,10,2,False,False,False,stabilization_timeout,50.21246262799832,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0049,10,1,True,True,True,,11.31119214300088,0.03605167800014897,0.0005931279993092176,11.31119214300088,10.099522849001005,1.1753814639996563,1.0146570193749085,0.016516309000508045,0.17195895899931202
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0050,10,1,False,False,False,stabilization_timeout,40.016927668999415,nan,nan,nan,nan,nan,nan,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0051,3,1,False,False,False,stabilization_timeout,40.018800050998834,nan,nan,nan,nan,nan,nan,nan,nan
