task_type,attempt_id,metric,value,q1,q3,lower_bound,upper_bound,is_outlier,reason
task_a_simple,attempt_0002,planning_time,0.06895527199958451,0.03446155324991196,0.043106663500566356,0.021493887873930362,0.05607432887654795,True,planning
task_a_simple,attempt_0007,planning_time,0.034511226000176976,0.03446155324991196,0.043106663500566356,0.021493887873930362,0.05607432887654795,False,
task_a_simple,attempt_0012,planning_time,0.036058362000403577,0.03446155324991196,0.043106663500566356,0.021493887873930362,0.05607432887654795,False,
task_a_simple,attempt_0020,planning_time,0.034657288999369484,0.03446155324991196,0.043106663500566356,0.021493887873930362,0.05607432887654795,False,
task_a_simple,attempt_0029,planning_time,0.06425156800105469,0.03446155324991196,0.043106663500566356,0.021493887873930362,0.05607432887654795,True,planning
task_a_simple,attempt_0032,planning_time,0.034312534999116906,0.03446155324991196,0.043106663500566356,0.021493887873930362,0.05607432887654795,False,
task_a_simple,attempt_0045,planning_time,0.034175889999460196,0.03446155324991196,0.043106663500566356,0.021493887873930362,0.05607432887654795,False,
task_a_simple,attempt_0049,planning_time,0.03605167800014897,0.03446155324991196,0.043106663500566356,0.021493887873930362,0.05607432887654795,False,
task_a_simple,attempt_0002,reference_execution_time,10.100118411999574,10.098536780249106,10.100165426249532,10.096093811248465,10.102608395250172,False,
task_a_simple,attempt_0007,reference_execution_time,10.089460115001202,10.098536780249106,10.100165426249532,10.096093811248465,10.102608395250172,True,other
task_a_simple,attempt_0012,reference_execution_time,10.100669876999746,10.098536780249106,10.100165426249532,10.096093811248465,10.102608395250172,False,
task_a_simple,attempt_0020,reference_execution_time,10.100306468999406,10.098536780249106,10.100165426249532,10.096093811248465,10.102608395250172,False,
task_a_simple,attempt_0029,reference_execution_time,10.098396108000088,10.098536780249106,10.100165426249532,10.096093811248465,10.102608395250172,False,
task_a_simple,attempt_0032,reference_execution_time,10.098583670998778,10.098536780249106,10.100165426249532,10.096093811248465,10.102608395250172,False,
task_a_simple,attempt_0045,reference_execution_time,10.09899697900073,10.098536780249106,10.100165426249532,10.096093811248465,10.102608395250172,False,
task_a_simple,attempt_0049,reference_execution_time,10.099522849001005,10.098536780249106,10.100165426249532,10.096093811248465,10.102608395250172,False,
task_a_simple,attempt_0002,stabilization_delay,1.1800552050008264,1.1625030642503589,1.2005114057501487,1.1054905520006741,1.2575239179998334,False,
task_a_simple,attempt_0007,stabilization_delay,1.198032072999922,1.1625030642503589,1.2005114057501487,1.1054905520006741,1.2575239179998334,False,
task_a_simple,attempt_0012,stabilization_delay,1.0644480900009512,1.1625030642503589,1.2005114057501487,1.1054905520006741,1.2575239179998334,True,stabilization
