experiment_id,batch_id,task_type,trial_id,mean_rtf,min_rtf,p5_rtf,mean_cpu,p95_cpu,max_cpu,mean_memory_bytes,max_memory_bytes,control_loop_effective_frequency,realtime_success
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,1,0.9909790206921614,0.4561041737886591,0.9923367069331946,15.761800156364014,22.695410942609563,27.521540800810946,11685757114.181818,11883859968.0,50.002382221898614,True
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,1,0.9942820841480555,0.4268544864349376,0.999968286308814,16.50547580825473,32.20660802402918,42.25352112676056,12581498445.026548,12794990592.0,50.04770847113519,True
experiments_10,exp10-formal-v2-gated-20260803,task_c_grouped,1,0.9942957925342075,0.38142403320181334,0.9999303930926279,10.324633425912683,18.063069306930682,23.877551020408163,10994244608.0,11308351488.0,49.99835525883766,True
experiments_10,exp10-formal-v2-gated-20260803,task_b_sequential,1,0.9966296963509548,0.24829943101427618,0.9999876616564413,9.092460540234677,19.120218113657657,52.81385281385281,10682543849.123404,11268243456.0,50.00253081282859,True
experiments_10,exp10-formal-v2-gated-20260803,task_e_mixed,1,0.9963083767769554,0.15397376997059445,0.9999303104022869,8.385672301086867,17.402181380619613,39.7489539748954,10853036394.936708,11347996672.0,50.00504549704106,True
experiments_10,exp10-formal-v2-gated-20260803,task_c_grouped,2,0.9930579163555849,0.3143817556685865,0.999868953909214,9.334546608681087,17.38517892364046,19.182217343578486,11099698040.754717,11255644160.0,50.01082605751328,True
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,2,0.9938927283749274,0.3936930575402957,0.9999783661688125,10.114547787454407,17.78529824182936,18.54794520547945,11017116691.320755,11146473472.0,50.00267131458058,True
experiments_10,exp10-formal-v2-gated-20260803,task_b_sequential,2,0.9964991982486823,0.20668651295835253,0.9999842197223946,10.208997383238879,18.120366533130728,25.77319587628866,11051930330.15652,11354447872.0,50.01839575738792,True
experiments_10,exp10-formal-v2-gated-20260803,task_e_mixed,2,1.0036947269626122,0.06461978963803183,1.0008453384718823,10.168423654211306,18.54325707026198,27.07070707070707,10516356079.949842,11019980800.0,50.00749122524521,True
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,2,0.9966730395463912,0.2477662066415066,0.9999738522344036,7.975000277672182,18.09422520613214,20.980392156862745,10777322736.41739,10985152512.0,50.01920738121268,True
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,3,0.9945929100326368,0.43599158265219007,0.9998315114527814,10.333241136593383,17.593280632411066,37.53462603878116,10556893423.855856,10933006336.0,50.02821331348982,True
experiments_10,exp10-formal-v2-gated-20260803,task_c_grouped,3,0.9925800115599178,0.2985499232686205,0.9999615228652045,10.830770722043233,18.19843359899016,22.626262626262626,10979445780.897959,11350728704.0,50.020835379045074,True
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,3,0.9949632660270931,0.43027406849066696,0.9999823066453498,10.976581728502865,17.435716801690738,38.28016643550624,10867700912.551723,10942615552.0,50.008099128974195,True
experiments_10,exp10-formal-v2-gated-20260803,task_b_sequential,3,0.9961974122654524,0.09045009493555985,0.9999591513047644,7.9422372201504965,17.02314823927721,38.79551820728291,10768985181.09091,11265138688.0,49.992541549661865,True
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,4,0.9953497083996768,0.4876187457215112,0.9999325236792317,10.583715866426509,17.733606053149607,38.515406162464984,11066972747.686956,11238461440.0,50.02928443914561,True
experiments_10,exp10-formal-v2-gated-20260803,task_e_mixed,4,0.9948623081970525,0.13648444682302735,0.9977985705812007,10.64482894556487,18.31041257367387,38.206896551724135,10688739958.818565,10996711424.0,50.0047322180361,True
experiments_10,exp10-formal-v2-gated-20260803,task_b_sequential,4,0.9961742071141716,0.10372006809783653,0.9986545577773925,9.523519191476375,18.21626049559697,37.653478854024556,11005521764.634483,11272642560.0,50.004981795896775,True
experiments_10,exp10-formal-v2-gated-20260803,task_c_grouped,4,0.9935150464472028,0.3334272698803797,0.9999304087766341,9.904251475531826,16.90382081686429,38.3448275862069,10796950820.571428,11136983040.0,50.02138040262282,True
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,4,0.9933543698830611,0.29856688933839115,0.9999775698445041,9.02062690549988,17.89933210264861,38.668555240793204,10968606866.285715,11196243968.0,50.02514136169278,True
