experiment_id,batch_id,task_type,trial_id,mission_id,uav_id,controller_tracking_rmse,avoidance_deviation,peak_velocity,peak_acceleration,semantic_gain_multiplier,sample_count
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,1,1,1,1.1105186238595188,0.01767607158841533,1.6588560342788696,4.6070332527160645,0.8968878388404846,807
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,1,1,5,0.6933263726361214,0.0,1.0381566286087036,1.8970370292663574,0.8313462734222412,807
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,1,1,3,0.682578615650864,0.0028744361618898598,1.0064395666122437,3.7274439334869385,0.8374295830726624,807
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,1,1,6,0.719972284586525,0.0,1.067258358001709,2.846324920654297,0.8357959389686584,807
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,1,1,4,0.6688043462877312,0.0,1.0117191076278687,4.1016106605529785,0.8319235444068909,806
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,1,1,7,0.9197186342049362,0.0,1.4635497331619263,1.4209728240966797,0.8616004586219788,806
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,1,1,2,0.7798390992877094,0.018447414122652904,1.250318169593811,4.144617557525635,0.8548901677131653,806
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,1,1,8,1.0916062976302467,0.0,1.7154022455215454,2.2288618087768555,0.8859376311302185,806
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,1,1,2,0.8373143653776355,0.0,1.3709933757781982,4.782829761505127,0.8555617928504944,791
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,1,1,4,0.8065085781184754,0.0,1.2185572385787964,2.4304256439208984,0.8436342477798462,791
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,1,1,5,0.733472704926005,0.0,1.1002951860427856,3.0368118286132812,0.8345879912376404,791
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,1,1,7,0.8619165882552376,0.0,1.3050183057785034,2.084530830383301,0.854541540145874,791
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,1,1,8,0.9694912914720616,0.0,1.539196491241455,1.465704083442688,0.865229606628418,791
