task_type,metric,count,mean,std,median,iqr,min,max,p90,p95,coefficient_of_variation,attempt_count,execution_entry_count,execution_success_count,main_analysis_count
task_a_simple,planning_time,8,0.042871727499914414,0.014719453840003734,0.035354483499759226,0.008645110250654398,0.034175889999460196,0.06895527199958451,0.06566267920061364,0.06730897560009907,0.3433370824638013,10,10,9,8
task_a_simple,reference_execution_time,8,10.098256810000066,0.0036478632926464105,10.099259914000868,0.00162864600042667,10.089460115001202,10.100669876999746,10.100415491399508,10.100542684199628,0.00036123693042090365,10,10,9,8
task_a_simple,stabilization_delay,8,1.1695031826252489,0.04698197513902826,1.1777183345002413,0.03800834149978982,1.0644480900009512,1.2109154119989398,1.208839206400262,1.209877309199601,0.040172592804378016,10,10,9,8
task_a_simple,stage_wall_time,8,11.315893394125169,0.058530614675336115,11.316719491000185,0.05385945424950478,11.201426698000432,11.39385052200123,11.376780788900396,11.385315655450814,0.005172425422965123,10,10,9,8
task_a_simple,mission_wall_time,8,11.315893394125169,0.058530614675336115,11.316719491000185,0.05385945424950478,11.201426698000432,11.39385052200123,11.376780788900396,11.385315655450814,0.005172425422965123,10,10,9,8
task_a_simple,trajectory_finish_spread,8,0.015042767375007315,0.003847779587858947,0.016461481000078493,0.0027958722489529464,0.007324179001443554,0.018696064998948714,0.018075409299126478,0.018385737149037594,0.25578934327282155,10,10,9,8
task_a_simple,stable_arrival_spread,8,0.1708574827503071,0.04033996897956343,0.17823893100012356,0.03422031400077685,0.08158503100094094,0.20336338700144552,0.20246031769984257,0.20291185235064405,0.23610302768253164,10,10,9,8
task_a_simple,tracking_rmse,8,0.8242469982435282,0.05405567737337519,0.8420427478322817,0.01580286367603445,0.6932515124739317,0.8642933862887043,0.8519401057390634,0.8581167460138839,0.06558189170062849,10,10,9,8
task_a_simple,minimum_inter_agent_distance,8,2.449956279999133,0.04521059100805469,2.452390486792168,0.05059014501279835,2.3836843444844757,2.5092925584685144,2.4960320649071974,2.502662311687856,0.018453631755449403,10,10,9,8
task_a_simple,mean_rtf,8,0.9941936691037287,0.0007224357680426703,0.9940874062614915,0.0009392968467645257,0.9932878843991095,0.9952608325376849,0.9950727298299782,0.9951667811838316,0.0007266549672298258,10,10,9,8
task_b_sequential,planning_time,3,0.07732784700056072,0.01671681054164511,0.06947080600002664,0.015269313498720294,0.06598705400210747,0.09652568099954806,0.09111470599964377,0.09382019349959592,0.21618099029090893,10,10,3,3
task_b_sequential,reference_execution_time,3,18.195289254666932,0.00655172944793983,18.19614603899936,0.006509577498945873,18.188351285001772,18.201370439999664,18.2003255597996,18.200847999899633,0.0003600783343556558,10,10,3,3
task_b_sequential,stabilization_delay,3,17.39230835299956,12.464709827973323,19.011940127000344,12.385539381999479,4.196953083999688,28.968031847998645,26.976813503798986,27.972422675898812,0.7166794409911437,10,10,3,3
task_b_sequential,stage_wall_time,3,36.058440391666714,11.83276594944517,37.29774635299873,11.783990859000369,23.654796552000334,47.22277827000107,45.237771886600605,46.230275078300835,0.32815523413984876,10,10,3,3
task_b_sequential,mission_wall_time,3,36.058440391666714,11.83276594944517,37.29774635299873,11.783990859000369,23.654796552000334,47.22277827000107,45.237771886600605,46.230275078300835,0.32815523413984876,10,10,3,3
task_b_sequential,trajectory_finish_spread,3,0.015351417333780168,0.005960482365465675,0.017936681000719545,0.005524007499843719,0.008534778000466758,0.019582793000154197,0.019253570600267268,0.01941818180021073,0.388269189474113,10,10,3,3
task_b_sequential,stable_arrival_spread,3,12.288436129666783,10.74649955641516,12.92933990200072,10.732156562498858,1.2358276810009556,22.70014080599867,20.74598062519908,21.723060715598876,0.8745213339613593,10,10,3,3
