bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785140356781424303,[-0.00073193 -0.00140084 -0.00052157],[4.1695617e-05 4.1069339e-05 3.3909108e-02],1,[-0.00862925 -0.00423214  0.20686787],[0.1079469  0.10810892 0.0880198 ],[0.7030961  0.0007888  0.00156687 0.71109277],0,6,1785140356779164,1785140356779164,[-0.02330578 -0.0319367   0.13127948],1,[0.01494806 0.01477522 0.00645802]
1785140356793345579,[-9.98248928e-04 -6.01890963e-04  1.10627825e-05],[4.1739095e-05 4.1112206e-05 3.3909459e-02],1,[-0.00857939 -0.00417438  0.20681459],[0.10833589 0.10849935 0.08829536],[0.703098   0.00078727 0.00155976 0.71109086],0,6,1785140356787164,1785140356787164,[-0.02349366 -0.03200951  0.13144699],1,[0.01501739 0.01484261 0.00647129]
1785140356801384873,[5.9964723e-04 2.8602192e-03 1.1062715e-05],[4.1782143e-05 4.1156283e-05 3.3909813e-02],1,[-0.0085353  -0.00412523  0.20678514],[0.10872725 0.10889214 0.08794165],[0.7031002  0.00078228 0.00156281 0.71108866],0,6,1785140356795164,1785140356795164,[-0.02330201 -0.03203511  0.13165317],1,[0.01508698 0.01491041 0.00646048]
1785140356813349390,[0.00086596 0.00126232 0.00160896],[4.1868047e-05 4.1241634e-05 3.3910520e-02],1,[-0.00845822 -0.00405141  0.20682584],[0.1095171  0.1096848  0.08849355],[0.7031098  0.0007746  0.00155843 0.7110792 ],0,6,1785140356811164,1785140356811164,[-0.02269715 -0.03201223  0.13237604],1,[0.01522669 0.01504611 0.00648702]
1785140356821347657,[ 1.3986013e-03 -2.7324199e-03  1.1060632e-05],[4.1911200e-05 4.1282037e-05 3.3910882e-02],1,[-0.00842393 -0.00402497  0.20689392],[0.10991562 0.11008469 0.08877092],[0.70310885 0.00078547 0.00155482 0.7110802 ],0,6,1785140356819164,1785140356819164,[-0.02246492 -0.03183479  0.13253362],1,[0.01529708 0.01511432 0.0065003 ]
1785140356833314278,[-0.0017972   0.00232759 -0.00345105],[4.1954285e-05 4.1323066e-05 3.3911239e-02],1,[-0.00839437 -0.00400444  0.20699067],[0.11031656 0.11048698 0.08904923],[0.70311993 0.00077785 0.00155376 0.7110692 ],0,6,1785140356827164,1785140356827164,[-0.02248957 -0.03168369  0.13251755],1,[0.01536757 0.01518275 0.00651359]
1785140356841335859,[ 0.00113227  0.00152825 -0.00025801],[4.1997453e-05 4.1364478e-05 3.3908874e-02],1,[-0.00836925 -0.00398722  0.20711532],[0.11071298 0.11088906 0.08932849],[0.70312417 0.00077322 0.00155725 0.71106505],0,6,1785140356835164,1785140356835164,[-0.02235029 -0.03139856  0.13259417],1,[0.01542751 0.01524667 0.00652689]
1785140356853350211,[ 6.6999812e-05 -2.2001788e-03  8.2986262e-06],[4.2084655e-05 4.1446365e-05 3.3909574e-02],1,[-0.00833169 -0.00396868  0.20731016],[0.11152677 0.11170562 0.08924285],[0.703137   0.0007836  0.00155305 0.71105236],0,6,1785140356851164,1785140356851164,[-0.02220808 -0.03116634  0.13270865],1,[0.01556989 0.01538474 0.00652876]
1785140356861393322,[0.00113227 0.00099561 0.00080725],[4.2128322e-05 4.1488154e-05 3.3909921e-02],1,[-0.00831871 -0.00396857  0.20744863],[0.11193736 0.11211757 0.08952294],[0.7031367  0.00078617 0.00155169 0.71105266],0,6,1785140356859164,1785140356859164,[-0.02208123 -0.03111157  0.1326446 ],1,[0.01564149 0.01545406 0.00654206]
1785140356873307484,[ 0.00113227 -0.0008686   0.00054093],[4.2172021e-05 4.1531588e-05 3.3910275e-02],1,[-0.0083096  -0.00397434  0.2076138 ],[0.11235043 0.11253197 0.08980399],[0.7031378  0.0007921  0.00155225 0.7110515 ],0,6,1785140356867164,1785140356867164,[-0.02197214 -0.03101231  0.13276447],1,[0.01571321 0.01552387 0.00655538]
1785140356881287747,[-0.00259616 -0.00140123  0.00347041],[4.221611e-05 4.157447e-05 3.391062e-02],1,[-0.00830395 -0.003986    0.20780514],[0.11276598 0.11294886 0.09008601],[0.7031313  0.00078869 0.00154333 0.7110579 ],0,6,1785140356875164,1785140356875164,[-0.02190266 -0.03100768  0.1327619 ],1,[0.01578525 0.01559355 0.0065687 ]
1785140356893296358,[0.00379543 0.0007293  0.00240515],[4.2304509e-05 4.1659445e-05 3.3911318e-02],1,[-0.00830886 -0.00402821  0.20826665],[0.11360464 0.11379009 0.0906529 ],[0.7031329  0.00079302 0.00154668 0.71105635],0,6,1785140356891164,1785140356891164,[-0.02250392 -0.03112524  0.13351098],1,[0.01593027 0.01573392 0.00659537]
1785140356901337786,[-0.00179721  0.00152824  0.00133987],[4.2348260e-05 4.1701507e-05 3.3911675e-02],1,[-0.00832076 -0.00405863  0.20853825],[0.11402776 0.11421447 0.09093779],[0.7031308  0.00078953 0.00154908 0.71105844],0,6,1785140356899164,1785140356899164,[-0.02249386 -0.03115991  0.1338529 ],1,[0.01600291 0.01580459 0.00660872]
1785140356913338842,[-1.9952003e-04 -6.9904141e-05 -3.7218444e-03],[4.2392676e-05 4.1742893e-05 3.3909310e-02],1,[-0.00833443 -0.00409314  0.20880108],[0.11444513 0.11463822 0.09055527],[0.7031396  0.00078456 0.00154395 0.71104974],0,6,1785140356907164,1785140356907164,[-0.02248423 -0.03108583  0.13420823],1,[0.0160642  0.0158704  0.00659634]
1785140356921328913,[-0.00046584 -0.00113516 -0.00425448],[4.2437056e-05 4.1786458e-05 3.3909667e-02],1,[-0.00835308 -0.00413205  0.20908976],[0.1148732  0.11506759 0.09084   ],[0.7031536  0.0007871  0.00153969 0.7110359 ],0,6,1785140356915164,1785140356915164,[-0.02262636 -0.03092507  0.13454112],1,[0.01613763 0.01594189 0.00660968]
1785140356933345610,[-0.00046584 -0.0016678   0.00240342],[4.2526342e-05 4.1870193e-05 3.3910383e-02],1,[-0.00840077 -0.00422414  0.20974156],[0.11573707 0.11593402 0.09141233],[0.70315784 0.00079115 0.00152114 0.7110317 ],0,6,1785140356931164,1785140356931164,[-0.02251057 -0.03083473  0.13504593],1,[0.01628543 0.01608547 0.0066364 ]
1785140356941347733,[ 0.00033311 -0.0016678   0.00053921],[4.2570344e-05 4.1911720e-05 3.3910733e-02],1,[-0.00843074 -0.00427731  0.21010296],[0.1161729  0.1163711  0.09169994],[0.70315653 0.00079601 0.00151179 0.7110331 ],0,6,1785140356939164,1785140356939164,[-0.0226189  -0.03073638  0.13517067],1,[0.01635953 0.0161576  0.00664977]
1785140356953308123,[-0.00126479 -0.00140148  0.00027289],[4.2613679e-05 4.1954216e-05 3.3911087e-02],1,[-0.00846422 -0.00433577  0.21048647],[0.11661135 0.11681076 0.09198853],[0.70315737 0.00080009 0.00150551 0.7110323 ],0,6,1785140356947164,1785140356947164,[-0.02246819 -0.03087625  0.13527618],1,[0.01643384 0.01622954 0.00666315]
1785140356961358057,[ 0.00059943  0.00206063 -0.001325  ],[4.2657401e-05 4.1995667e-05 3.3911444e-02],1,[-0.00849976 -0.0044004   0.21089078],[0.11705242 0.11725304 0.0922781 ],[0.70316195 0.00079396 0.00150488 0.7110278 ],0,6,1785140356955164,1785140356955164,[-0.02230927 -0.03101419  0.13529107],1,[0.01650827 0.0163015  0.00667653]
1785140356973349636,[-0.00179765  0.00285954  0.00080529],[4.2745814e-05 4.2080788e-05 3.3909429e-02],1,[-0.00858137 -0.00454383  0.21174334],[0.11793286 0.11814176 0.09216984],[0.70316213 0.0007869  0.00151815 0.7110275 ],0,6,1785140356971164,1785140356971164,[-0.02256275 -0.03081872  0.13545838],1,[0.01664558 0.01644076 0.00667673]
