bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785140359158075318,8.0,world,157840925,1785140361,401,normal,0.0,6.0,0.0,5.0,0
1785140359258259137,8.0,world,157840925,1785140361,401,normal,0.0,6.0,0.0,5.0,0
1785140359358352325,8.0,world,157840925,1785140361,401,normal,0.0,6.0,0.0,5.0,0
1785140359458449480,8.0,world,157840925,1785140361,401,normal,0.0,6.0,0.0,5.0,0
1785140359558548389,8.0,world,157840925,1785140361,401,normal,0.0,6.0,0.0,5.0,0
1785140359658562217,8.0,world,157840925,1785140361,401,normal,0.0,6.0,0.0,5.0,0
1785140359758576005,8.0,world,157840925,1785140361,401,normal,0.0,6.0,0.0,5.0,0
1785140359858614730,8.0,world,157840925,1785140361,401,normal,0.0,6.0,0.0,5.0,0
1785140359958738756,8.0,world,157840925,1785140361,401,normal,0.0,6.0,0.0,5.0,0
1785140360058858664,8.0,world,157840925,1785140361,401,normal,0.0,6.0,0.0,5.0,0
