bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785207308631757306,3.0,world,631606170,1785207308,64094675,aggressive,1.0,6.0,3.0,5.0,1
1785207308744428417,3.0,world,631606170,1785207308,64094675,aggressive,1.0,6.0,3.0,5.0,1
1785207308844611288,3.0,world,631606170,1785207308,64094675,aggressive,1.0,6.0,3.0,5.0,1
1785207308964536451,3.0,world,631606170,1785207308,64094675,aggressive,1.0,6.0,3.0,5.0,1
1785207309084561409,3.0,world,631606170,1785207308,64094675,aggressive,1.0,6.0,3.0,5.0,1
1785207309204502266,3.0,world,631606170,1785207308,64094675,aggressive,1.0,6.0,3.0,5.0,1
1785207309324552260,3.0,world,631606170,1785207308,64094675,aggressive,1.0,6.0,3.0,5.0,1
1785207309424696313,3.0,world,631606170,1785207308,64094675,aggressive,1.0,6.0,3.0,5.0,1
1785207309524860715,3.0,world,631606170,1785207308,64094675,aggressive,1.0,6.0,3.0,5.0,1
1785207309644414219,3.0,world,631606170,1785207308,64094675,aggressive,1.0,6.0,3.0,5.0,1
