bag_time_ns,angular_velocity_0,angular_velocity_1,angular_velocity_2,orientation_variance_0,orientation_variance_1,orientation_variance_2,pose_frame,position_0,position_1,position_2,position_variance_0,position_variance_1,position_variance_2,q_0,q_1,q_2,q_3,quality,reset_counter,timestamp,timestamp_sample,velocity_0,velocity_1,velocity_2,velocity_frame,velocity_variance_0,velocity_variance_1,velocity_variance_2
1785207301600618247,0.0006393089,0.0010647709,-0.0005720792,4.442818e-05,4.3548196e-05,0.03405197,1,0.0015685231,0.0060213907,0.15837345,0.112328455,0.1125037,0.09006539,0.70272756,-0.00120081,0.000988645,0.7114574,0,6,1785207301597409,1785207301597409,-0.0036824262,-0.017864164,0.09493163,1,0.015657337,0.015454449,0.0065164985
1785207301608582535,0.0019708923,0.002130035,-0.004300505,4.447183e-05,4.3591295e-05,0.0340523,1,0.0015505172,0.005970753,0.1585276,0.11274364,0.11292002,0.09034683,0.7027376,-0.0012005974,0.000996217,0.7114475,0,6,1785207301605409,1785207301605409,-0.0038654231,-0.017976573,0.09520094,1,0.015728647,0.015523704,0.00652968
1785207301620528693,0.0011719362,0.0010647709,0.0012921315,4.4514727e-05,4.3633714e-05,0.034052644,1,0.0015313998,0.0059168944,0.15870064,0.113161325,0.11333882,0.090629205,0.70273894,-0.0012015136,0.0010056763,0.71144617,0,6,1785207301613409,1785207301613409,-0.0039781346,-0.018053599,0.09521131,1,0.015800651,0.015593542,0.006542869
1785207301628559097,0.000639311,-0.0013320735,0.0015584471,4.4558823e-05,4.3675165e-05,0.034052987,1,0.0015120134,0.005860603,0.1588912,0.11358152,0.113760106,0.090912536,0.7027331,-0.0011955797,0.0010053946,0.71145195,0,6,1785207301621409,1785207301621409,-0.0039972565,-0.0180203,0.095331125,1,0.015872687,0.01566338,0.006556066
1785207301640520874,0.001970891,-4.90807e-07,-0.0016373469,4.4641693e-05,4.3758817e-05,0.034053672,1,0.0014722352,0.0057397885,0.1592978,0.114429496,0.114610195,0.09080997,0.70273995,-0.0011822387,0.0010063061,0.7114452,0,6,1785207301637409,1785207301637409,-0.00409053,-0.018282268,0.09556953,1,0.016017444,0.015803823,0.006556865
1785207301648561186,-0.0009585918,0.0021300383,0.0007594987,4.4684177e-05,4.3798365e-05,0.034054026,1,0.0014528171,0.0056738327,0.15951324,0.11485731,0.11503902,0.09109408,0.7027409,-0.0011883918,0.0010082114,0.71144426,0,6,1785207301645409,1785207301645409,-0.0041125324,-0.018530553,0.09561608,1,0.016090473,0.0158746,0.006570065
1785207301660529245,0.0014380194,0.00133088,-0.002970414,4.4727603e-05,4.384082e-05,0.03405111,1,0.0014349186,0.005605322,0.1597445,0.11527912,0.115467146,0.091379136,0.70274484,-0.0011900752,0.0010154305,0.7114403,0,6,1785207301653409,1785207301653409,-0.0041919425,-0.018641887,0.09552745,1,0.016152026,0.01594043,0.0065832734
1785207301668539340,0.000905377,-0.0031964933,-0.005899892,4.4768334e-05,4.3883938e-05,0.034051456,1,0.0014163002,0.0055341627,0.15999183,0.11571192,0.115901,0.091665156,0.7027634,-0.0011808027,0.0010117884,0.711422,0,6,1785207301661409,1785207301661409,-0.004320138,-0.0187585,0.095706195,1,0.016225332,0.01601155,0.006596492
1785207301680541163,0.0006390671,0.004260358,-0.00057356973,4.4855435e-05,4.396683e-05,0.034052134,1,0.0013772605,0.005381071,0.16053934,0.1165853,0.11677643,0.09224008,0.7027739,-0.0011853223,0.0010191521,0.7114116,0,6,1785207301677409,1785207301677409,-0.0045092255,-0.019098388,0.096338995,1,0.016372684,0.016154444,0.006622955
1785207301688542662,-0.0022904105,0.0005319328,0.0015569571,4.4897446e-05,4.400708e-05,0.034052487,1,0.0013571789,0.0053002913,0.1608381,0.11702591,0.11721803,0.09252899,0.70277154,-0.0011919044,0.001020024,0.71141386,0,6,1785207301685409,1785207301685409,-0.0044962256,-0.019056462,0.09642809,1,0.016446855,0.016226415,0.006636199
