bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785143219529115417,[ 0.00030165 -0.00115357  0.00287593],[4.1013896e-05 4.0614570e-05 3.4726314e-02],1,[ 0.0013977  -0.00716147  0.33567324],[0.11610159 0.11627395 0.08914349],[ 7.0802540e-01 -4.9773476e-04  3.0094481e-04  7.0618677e-01],0,6,1785143219590548,1785143219590548,[-0.00611733 -0.03216036  0.17070994],1,[0.01550559 0.01533216 0.0061778 ]
1785143219541255808,[ 0.00056796 -0.00062094 -0.00058618],[4.1087296e-05 4.0695897e-05 3.4726955e-02],1,[ 0.00150515 -0.00722945  0.3366117 ],[0.11696724 0.11714115 0.08968345],[ 7.0802635e-01 -5.0105934e-04  3.1719022e-04  7.0618582e-01],0,6,1785143219606548,1785143219606548,[-0.00625535 -0.03200317  0.17096397],1,[0.01564139 0.01546453 0.00620166]
1785143219549165100,[ 1.8995465e-03 -1.1535691e-03 -5.3544791e-05],[4.1124415e-05 4.0735249e-05 3.4727275e-02],1,[ 0.00155456 -0.00727242  0.33712336],[0.11740381 0.11757848 0.08995475],[ 7.0802581e-01 -4.9296417e-04  3.1484413e-04  7.0618635e-01],0,6,1785143219614548,1785143219614548,[-0.00624609 -0.03192678  0.17106454],1,[0.01570956 0.01553098 0.00621359]
1785143219561070919,[-0.00129625 -0.00195252 -0.00191776],[4.1160863e-05 4.0772949e-05 3.4727603e-02],1,[ 0.00160057 -0.0073219   0.33766192],[0.11784291 0.11801829 0.09022693],[ 7.0803207e-01 -4.8941065e-04  3.0879132e-04  7.0618010e-01],0,6,1785143219622548,1785143219622548,[-0.00632058 -0.03209659  0.17114751],1,[0.01577803 0.01559771 0.00622554]
1785143219569063760,[-0.00102993  0.00150959  0.00021277],[4.1197356e-05 4.0809809e-05 3.4727931e-02],1,[ 0.00164467 -0.00737873  0.3381904 ],[0.11828454 0.11846062 0.08984227],[ 7.0803195e-01 -4.9415213e-04  3.0431827e-04  7.0618021e-01],0,6,1785143219630548,1785143219630548,[-0.00614636 -0.03222156  0.17134435],1,[0.01584674 0.01566467 0.00621401]
1785143219581216047,[-0.00076361 -0.00248515  0.00207698],[4.1232750e-05 4.0841864e-05 3.4728259e-02],1,[ 0.00168716 -0.00744183  0.33874685],[0.11872871 0.11890547 0.09011424],[ 7.0802653e-01 -4.9287907e-04  2.9989899e-04  7.0618564e-01],0,6,1785143219638548,1785143219638548,[-0.00599667 -0.03218173  0.1716043 ],1,[0.01591584 0.01573199 0.00622595]
1785143219589132655,[-1.2965112e-03  1.7754859e-03 -5.6821184e-05],[4.1305844e-05 4.0911298e-05 3.4726482e-02],1,[ 0.00177405 -0.00757863  0.3399388 ],[0.11961478 0.1197991  0.09066083],[ 7.0802981e-01 -5.0054700e-04  2.9160976e-04  7.0618236e-01],0,6,1785143219654548,1785143219654548,[-0.0056078  -0.03237365  0.17176332],1,[0.01604394 0.01586245 0.00624985]
1785143219601090124,[ 0.00189928 -0.00062136  0.00207371],[4.1342355e-05 4.0944546e-05 3.4726817e-02],1,[ 0.00181573 -0.00765658  0.3405722 ],[0.12006649 0.12025153 0.09093546],[ 7.0802605e-01 -4.9554382e-04  2.9036592e-04  7.0618612e-01],0,6,1785143219662548,1785143219662548,[-0.0055298  -0.03237062  0.17202087],1,[0.01611368 0.01593044 0.00626181]
1785143219609117790,[-0.00262809  0.00177548  0.00100844],[4.1378440e-05 4.0979310e-05 3.4727152e-02],1,[ 0.00185532 -0.00773984  0.34123188],[0.1205208  0.12070653 0.09121098],[ 7.0802379e-01 -5.0260546e-04  2.8994563e-04  7.0618838e-01],0,6,1785143219670548,1785143219670548,[-0.00550566 -0.03233207  0.17245123],1,[0.01618374 0.01599872 0.00627378]
1785143219621155431,[ 0.00136665  0.00177549 -0.00085577],[4.1448773e-05 4.1055464e-05 3.4727816e-02],1,[ 0.00192727 -0.00791912  0.34257656],[0.12143726 0.12162429 0.09108853],[ 7.0802116e-01 -5.1300286e-04  2.8851142e-04  7.0619100e-01],0,6,1785143219686548,1785143219686548,[-0.00549539 -0.0319923   0.17270465],1,[0.01632456 0.01613595 0.00627352]
