bag_time_ns,armed_time,arming_state,avoidance_system_required,avoidance_system_valid,calibration_enabled,can_set_nav_states_mask,component_id,executor_in_charge,failsafe,failsafe_and_user_took_over,failsafe_defer_state,failure_detector_status,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,hil_state,in_transition_mode,in_transition_to_fw,is_vtol,is_vtol_tailsitter,latest_arming_reason,latest_disarming_reason,nav_state,nav_state_timestamp,nav_state_user_intention,open_drone_id_system_healthy,open_drone_id_system_present,parachute_system_healthy,parachute_system_present,power_input_valid,pre_flight_checks_pass,rc_calibration_in_progress,safety_button_available,safety_off,system_id,system_type,takeoff_time,timestamp,usb_connected,valid_nav_states_mask,vehicle_type
1785143219889383871,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143219885009,False,2147411071,1
1785143220393520360,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143220389009,False,2147411071,1
1785143220903339355,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143220893044,False,2147411071,1
1785143221404937947,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143221397044,False,2147411071,1
1785143221907908876,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143221901060,False,2147411071,1
1785143222412245131,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143222405060,False,2147411071,1
1785143222916004699,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143222909076,False,2147411071,1
1785143223419889903,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143223413076,False,2147411071,1
1785143223924253051,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143223917091,False,2147411071,1
1785143224428078206,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143224421091,False,2147411071,1
1785143224932465866,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143224925108,False,2147411071,1
1785143225436145772,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143225429108,False,2147411071,1
1785143225940220243,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143225933126,False,2147411071,1
1785143226444573953,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143226437126,False,2147411071,1
1785143226948409423,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143226941143,False,2147411071,1
1785143227452865096,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143227445143,False,2147411071,1
1785143227956608038,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143227949162,False,2147411071,1
1785143228460526516,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143228453162,False,2147411071,1
1785143228964855989,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143228957180,False,2147411071,1
1785143229468637082,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143229461180,False,2147411071,1
1785143229972866998,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143229965197,False,2147411071,1
1785143230476706811,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143230469197,False,2147411071,1
1785143230980577408,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143230973215,False,2147411071,1
1785143231484853439,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143231477215,False,2147411071,1
1785143231988606960,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143231981233,False,2147411071,1
1785143232492784967,26076000,2,False,False,False,8307839,1,0,False,False,0,0,True,0,False,0,False,False,False,False,4,0,14,28188000,14,False,False,False,False,True,True,False,True,True,8,2,30036000,1785143232485233,False,2147411071,1
