mission_id,uav_id,motion_style,target_distance,duration,average_speed,gain_multiplier,omega_o_x,omega_o_y,omega_o_z,omega_c_x,omega_c_y,omega_c_z,peak_velocity,peak_acceleration,settling_time,tracking_rmse
1519235681,1,aggressive,7.889081,3.000000,2.629694,1.000000,10.000000,10.000000,15.000000,3.000000,3.000000,3.500000,3.629812,9.643971,3.731687,1.119276
