bag_time_ns,actual_pos_x,actual_pos_y,actual_pos_z,actual_velocity_x,actual_velocity_y,actual_velocity_z,arrival_time_error,elapsed_time,final_position_error,header_frame_id,header_stamp_nanosec,header_stamp_sec,integrated_squared_jerk,integrated_squared_jerk_valid,is_finished,is_hover_stable,ladrc_accel_feedforward_enabled,ladrc_acceleration_command_x,ladrc_acceleration_command_y,ladrc_acceleration_command_z,max_acceleration,max_acceleration_valid,max_jerk,max_jerk_valid,max_velocity,max_velocity_valid,mission_id,motion_style,path_length,reference_acceleration_x,reference_acceleration_y,reference_acceleration_z,reference_jerk_x,reference_jerk_y,reference_jerk_z,reference_pos_x,reference_pos_y,reference_pos_z,reference_velocity_x,reference_velocity_y,reference_velocity_z,requested_duration,safety_factor,start_pos_x,start_pos_y,start_pos_z,target_pos_x,target_pos_y,target_pos_z,tracking_error,trajectory_duration,trajectory_profile,uav_id
1785140734722523437,-0.015477154403924942,3.01436900254339,-0.4574492573738098,-0.011233460158109665,0.007467562798410654,-0.18209300935268402,nan,-1.9150270223617554,12.25619888305664,world,722446863,1785140734,nan,False,False,False,True,2.9990140779714807,1.3911880133442904,2.403633210392505,nan,False,nan,False,1.0213168859481812,True,2,normal,12.255803108215332,0.0,0.0,0.0,0.0,0.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,0.8347166664898396,0.3737365261962016,0.4545957421263059,12.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,10.0,7.5,5.0,0.002679690718650818,12.0,linear,1
1785140734822502463,-0.013632556423544884,3.015204329043627,-0.45061981678009033,0.001102624461054802,0.0237065888941288,-0.10110693424940109,nan,-1.8150278329849243,12.251346588134766,world,822445786,1785140734,nan,False,False,False,True,3.3025883313748308,1.528594428723827,2.373841968805615,nan,False,nan,False,1.0213168859481812,True,2,normal,12.255803108215332,0.0,0.0,0.0,0.0,0.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,0.8347166664898396,0.3737365261962016,0.4545957421263059,12.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,10.0,7.5,5.0,0.005414810497313738,12.0,linear,1
1785140734922493982,-0.010139010846614838,3.016634698957205,-0.4420344829559326,0.03519442304968834,0.024869265034794807,-0.02680346742272377,nan,-1.7150262594223022,12.244149208068848,world,922447073,1785140734,nan,False,False,False,True,4.116245292338248,1.8607801755735254,2.9044871342924656,nan,False,nan,False,1.0213168859481812,True,2,normal,12.255803108215332,0.0,0.0,0.0,0.0,0.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,0.8347166664898396,0.3737365261962016,0.4545957421263059,12.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,10.0,7.5,5.0,0.014693611301481724,12.0,linear,1
1785140735022518633,-0.0033140142913907766,3.0181990172713995,-0.4310579001903534,0.0902790054678917,0.016529787331819534,0.03281879425048828,nan,-1.6150085926055908,12.23311996459961,world,22466875,1785140735,nan,False,False,False,True,4.710627278820688,2.1923057050544057,3.3064076919623355,nan,False,nan,False,1.0213168859481812,True,2,normal,12.255803108215332,0.0,0.0,0.0,0.0,0.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,0.8347166664898396,0.3737365261962016,0.4545957421263059,12.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,10.0,7.5,5.0,0.02767886035144329,12.0,linear,1
1785140735122498330,0.012262790463864803,3.016141079366207,-0.40968838334083557,0.22904714941978455,-0.043190959841012955,0.07216168940067291,nan,-1.5150229930877686,12.211658477783203,world,122450079,1785140735,nan,False,False,False,True,4.978905079205454,2.6610283186802413,2.9741670503053834,nan,False,nan,False,1.0213168859481812,True,2,normal,12.255803108215332,0.0,0.0,0.0,0.0,0.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,0.8347166664898396,0.3737365261962016,0.4545957421263059,12.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,10.0,7.5,5.0,0.0538579523563385,12.0,linear,1
1785140735222485470,0.04685929790139198,3.0054639582522213,-0.37919363379478455,0.48594290018081665,-0.11022252589464188,0.1136028915643692,nan,-1.4150428771972656,12.173807144165039,world,222429976,1785140735,nan,False,False,False,True,4.73125539747018,3.52070083346078,2.2923227802258404,nan,False,nan,False,1.0213168859481812,True,2,normal,12.255803108215332,0.0,0.0,0.0,0.0,0.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,0.8347166664898396,0.3737365261962016,0.4545957421263059,12.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,10.0,7.5,5.0,0.09945014864206314,12.0,linear,1
1785140735322508369,0.10661067813634872,2.9936648570001125,-0.35546019673347473,0.7967198491096497,-0.08784572780132294,0.07409768551588058,nan,-1.3150103092193604,12.118876457214355,world,322463043,1785140735,nan,False,False,False,True,3.627891271968304,4.251362284239769,2.800067369290767,nan,False,nan,False,1.0213168859481812,True,2,normal,12.255803108215332,0.0,0.0,0.0,0.0,0.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,0.8347166664898396,0.3737365261962016,0.4545957421263059,12.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,10.0,7.5,5.0,0.15994006395339966,12.0,linear,1
1785140735422520777,0.2007933259010315,2.9960861830040812,-0.3394710123538971,1.193808674812317,0.20050235092639923,0.047303520143032074,nan,-1.2150152921676636,12.034103393554688,world,422458189,1785140735,nan,False,False,False,True,1.238392591901938,4.310666371910201,3.354498496025454,nan,False,nan,False,1.0213168859481812,True,2,normal,12.255803108215332,0.0,0.0,0.0,0.0,0.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,0.8347166664898396,0.3737365261962016,0.4545957421263059,12.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,10.0,7.5,5.0,0.24699212610721588,12.0,linear,1
1785140735522505193,0.32342177629470825,3.0379407703876495,-0.31862467527389526,1.42098069190979,0.6821948885917664,0.05068723112344742,nan,-1.1150075197219849,11.909403800964355,world,522465908,1785140735,nan,False,False,False,True,-1.7223368338579825,2.5228848824379058,3.2066351344584936,nan,False,nan,False,1.0213168859481812,True,2,normal,12.255803108215332,0.0,0.0,0.0,0.0,0.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,0.8347166664898396,0.3737365261962016,0.4545957421263059,12.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,10.0,7.5,5.0,0.3671138286590576,12.0,linear,1
1785140735622521278,0.4353751242160797,3.127112865447998,-0.28412526845932007,1.3001796007156372,1.1208019256591797,0.15522494912147522,nan,-1.0150080919265747,11.76971435546875,world,622467036,1785140735,nan,False,False,False,True,-1.914575256822436,-0.019974391776904632,2.0299173449957753,nan,False,nan,False,1.0213168859481812,True,2,normal,12.255803108215332,0.0,0.0,0.0,0.0,0.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,0.8347166664898396,0.3737365261962016,0.4545957421263059,12.0,0.0,-0.016599997878074646,3.0151616856455803,-0.4551489055156708,10.0,7.5,5.0,0.4960480332374573,12.0,linear,1
