bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785138146916732789,[ 3.2883615e-04 -3.8017053e-05  4.3761049e-04],[4.1270887e-05 4.0588711e-05 3.4108311e-02],1,[-0.01456454 -0.00855917  0.22253099],[0.11012761 0.1102878  0.08827518],[ 0.6925183  -0.00073841  0.00144996  0.72139853],0,6,1785138146914672,1785138146914672,[-0.0217122  -0.02848871  0.13381945],1,[0.01491857 0.01474319 0.00625895]
1785138146924491139,[-0.00047011  0.00129356  0.0004376 ],[4.1309795e-05 4.0627641e-05 3.4108628e-02],1,[-0.01453466 -0.00853278  0.22259192],[0.11052725 0.11068843 0.08791558],[ 0.6925199  -0.00073779  0.0014494   0.72139704],0,6,1785138146922672,1785138146922672,[-0.02162741 -0.02865844  0.13405694],1,[0.01498569 0.01480857 0.00624845]
1785138146936548961,[ 2.9919976e-03 -3.8017053e-05 -3.6134012e-04],[4.1348110e-05 4.0667277e-05 3.4108944e-02],1,[-0.01450912 -0.00851466  0.22268346],[0.11092928 0.1110914  0.08818469],[ 0.6925229  -0.0007366   0.00145716  0.72139406],0,6,1785138146930672,1785138146930672,[-0.02164357 -0.0287893   0.13418671],1,[0.01505308 0.01487406 0.00626092]
1785138146944506639,[-2.3343260e-03 -3.8016122e-05 -3.6134996e-04],[4.1386513e-05 4.0705392e-05 3.4109265e-02],1,[-0.01448864 -0.00850424  0.22280335],[0.11133369 0.11149674 0.0884547 ],[ 0.69252735 -0.00073626  0.00145025  0.7213898 ],0,6,1785138146938672,1785138146938672,[-0.02174824 -0.02882676  0.13404085],1,[0.01512087 0.01493988 0.00627339]
1785138146956600240,[ 0.00086147 -0.0013696  -0.00036135],[4.1465184e-05 4.0783896e-05 3.4109902e-02],1,[-0.01446372 -0.00850428  0.22312249],[0.11214971 0.11231455 0.08899742],[ 0.69252944 -0.00072307  0.00145106  0.7213878 ],0,6,1785138146954672,1785138146954672,[-0.02193913 -0.02898131  0.13390861],1,[0.0152572  0.01507194 0.00629837]
1785138146964489849,[-0.00100275 -0.00190223 -0.00169292],[4.1505598e-05 4.0822128e-05 3.4110226e-02],1,[-0.0144582  -0.00851522  0.22331998],[0.11256135 0.11272706 0.08927014],[ 0.6925375  -0.00072155  0.00144009  0.7213802 ],0,6,1785138146962672,1785138146962672,[-0.02189874 -0.02902067  0.13370125],1,[0.01532578 0.01513877 0.00631087]
1785138146976633885,[ 1.3940978e-03 -3.2338114e-03 -9.5022471e-05],[4.1545089e-05 4.0860283e-05 3.4110554e-02],1,[-0.01445644 -0.00853203  0.22354211],[0.11297542 0.11314198 0.08954377],[ 6.9254112e-01 -7.1142858e-04  1.4327148e-03  7.2137666e-01],0,6,1785138146970672,1785138146970672,[-0.02186515 -0.02894592  0.13376321],1,[0.01539465 0.01520584 0.00632337]
1785138146984580272,[ 6.1805360e-05 -3.7825666e-05 -9.3607014e-05],[4.1585630e-05 4.0900737e-05 3.4107719e-02],1,[-0.01445265 -0.00855571  0.22371422],[0.11338405 0.1135565  0.08917041],[ 6.9254315e-01 -7.0635555e-04  1.4324108e-03  7.2137475e-01],0,6,1785138146978672,1785138146978672,[-0.0217572  -0.02896718  0.1339463 ],1,[0.01545326 0.0152684  0.00631215]
1785138146996610782,[0.00059443 0.00022849 0.00017272],[4.166264e-05 4.097555e-05 3.410838e-02],1,[-0.01445807 -0.00862156  0.22413966],[0.1142242  0.1143984  0.08971825],[ 6.9255090e-01 -7.0735847e-04  1.4225792e-03  7.2136724e-01],0,6,1785138146994672,1785138146994672,[-0.02197817 -0.02890039  0.1343312 ],1,[0.01559208 0.01540311 0.00633716]
1785138147004587657,[0.00272497 0.00022849 0.00203692],[4.1702140e-05 4.1011375e-05 3.4108702e-02],1,[-0.01446777 -0.00866283  0.22439273],[0.11464799 0.11482304 0.08999354],[ 6.9254601e-01 -6.9868995e-04  1.4307252e-03  7.2137195e-01],0,6,1785138147002672,1785138147002672,[-0.022065   -0.02903241  0.13467702],1,[0.01566168 0.01547071 0.00634968]
