experiment_id,batch_id,phase,family,scenario,method,variant,assignment_mode,avoidance_mode,trial,seed,minimum_inter_agent_distance,actual_min_distance,mean_min_distance,closest_pair,collision_event_count,collision_count,violation_sample_count,violation_event_count,violation_count,risk_exposure_time,violation_duration,near_miss_duration,risk_integral,nominal_xy_crossings,nominal_proximity_crossings,predicted_min_distance,total_path_length,local_swap_iterations,assignment_compute_time_ms,paired_input_digest,run_git_commit,analysis_git_commit,iapf_activation_time,iapf_active_duration,iapf_activation_ratio,iapf_active_ratio,mean_repulsion_norm,max_repulsion_norm,mean_position_offset,max_position_offset,mean_acceleration_offset,max_acceleration_offset,position_saturation_ratio,acceleration_saturation_ratio,saturation_count,stale_neighbor_ratio,peak_acceleration_setpoint,integrated_squared_acceleration,activation_event_count,iapf_activation_count,unnecessary_intervention_rate,intervention_latency,mean_trajectory_deviation,tracking_rmse,trajectory_deviation,max_trajectory_deviation,actual_path_length,nominal_path_length,path_length_ratio,completion_time,mission_duration,arrival_time_variance,recovery_time,stall_event_count,safe_completion_ratio,final_formation_error,mission_success,safety_success,failure_reason
s1_crossing_4-E-t01-621504428c,exp09-pilot-20260730,pilot,s1,s1_crossing_4,E,E,distance_hungarian,iapf_dual,1,9001,1.0130031388792187,1.0130031388792187,2.826982740476686,2-3,0,0,0,0,0,0.0,0.0,1.5499985218048096,0.0,0,1,0.7434539276246689,18.351373715164247,0,1.0845789984159637,ba591a8cd6f58112426d39db3193ed78c657b044be02139113ce8fecff8d0030,86a3bae4aba35125a5c42061f1ce3ba6a6abc509,9a1b9ee8caa143e99d3b60125619ed860019e63b,4.960160493850708,4.960160493850708,0.09184573883510139,0.09184573883510139,2.793061469929813,10.402162188448496,0.012725103353096788,0.48156014319996443,0.06449934911438379,1.994586699196015,0.004437869822485207,0.01775147928994083,2,0.0,2.160707403818767,2.3882310396721356,2,2,0.0,0.0,0.4992878316290585,0.7787907654676695,0.4992878316290585,2.730590548661317,21.820999286943362,18.551217328596735,1.1762570024613022,10.512912273406982,10.512912273406982,1.0629853704205914,4.419965744018555,1,1.0,0.13235681534739654,True,True,none
