timestamp,experiment_id,scenario,method,trial,seed,phase,family,mission_id,uav_id,avoidance_mode,has_nearest_neighbor,nearest_neighbor_id,nearest_neighbor_distance,nearest_neighbor_closing_speed,iapf_active,hysteresis_active,active_neighbor_count,raw_repulsion_x,raw_repulsion_y,raw_repulsion_z,position_offset_x,position_offset_y,position_offset_z,acceleration_offset_x,acceleration_offset_y,acceleration_offset_z,position_saturated,acceleration_saturated,valid_neighbor_count,stale_neighbor_count,nominal_ref_x,nominal_ref_y,nominal_ref_z,modulated_ref_x,modulated_ref_y,modulated_ref_z,nominal_acceleration_x,nominal_acceleration_y,nominal_acceleration_z,modulated_acceleration_x,modulated_acceleration_y,modulated_acceleration_z
1785406261.0417235,s1_crossing_4-E-t01-621504428c,s1_crossing_4,E,1,9001,pilot,s1,352600716,1,iapf_dual,True,2,6.028188228607178,0.0026951427571475506,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,0.3497971699733443,-3.266718475634442,3.0387680518016236,0.3497971699733443,-3.266718475634442,3.0387680518016236,-0.003369484209625641,-0.0037609905477573955,-5.354065493278154e-05,-0.003369484209625641,-0.0037609905477573955,-5.354065493278154e-05
1785406261.0418236,s1_crossing_4-E-t01-621504428c,s1_crossing_4,E,1,9001,pilot,s1,352600716,2,iapf_dual,True,3,2.890756607055664,0.010425335727632046,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,3.088966825998675,2.1033677832978466,3.0885953875256655,3.088966825998675,2.1033677832978466,3.0885953875256655,-0.0008889517664502251,-0.000963469946964711,-0.00012135755339895203,-0.0008889517664502251,-0.000963469946964711,-0.00012135755339895203
1785406261.042087,s1_crossing_4-E-t01-621504428c,s1_crossing_4,E,1,9001,pilot,s1,352600716,4,iapf_dual,True,2,5.902565002441406,0.024165945127606392,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,-2.812876764885159,2.040294473675697,3.182349914068243,-2.812876764885159,2.040294473675697,3.182349914068243,-0.0026228699101945104,-0.007164716638166914,-0.0002561588296590035,-0.0026228699101945104,-0.007164716638166914,-0.0002561588296590035
1785406261.0423386,s1_crossing_4-E-t01-621504428c,s1_crossing_4,E,1,9001,pilot,s1,352600716,3,iapf_dual,True,2,2.890756607055664,0.010425335727632046,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,4.6573240779198715,4.530387185241999,3.1070635278406917,4.6573240779198715,4.530387185241999,3.1070635278406917,-0.009108030334817017,-0.00834225579637362,-0.0001555907827969211,-0.009108030334817017,-0.00834225579637362,-0.0001555907827969211
1785406261.0616682,s1_crossing_4-E-t01-621504428c,s1_crossing_4,E,1,9001,pilot,s1,352600716,1,iapf_dual,True,2,6.027643203735352,0.003125593764707446,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,0.3497957208315636,-3.2667200931545732,3.0387680287749537,0.3497957208315636,-3.2667200931545732,3.0387680287749537,-0.008993167548675868,-0.010038099614280833,-0.00014290023354341213,-0.008993167548675868,-0.010038099614280833,-0.00014290023354341213
1785406261.061756,s1_crossing_4-E-t01-621504428c,s1_crossing_4,E,1,9001,pilot,s1,352600716,2,iapf_dual,True,3,2.891937494277954,0.010070966556668282,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,3.0889664444593,2.103367369775162,3.0885953354388294,3.0889664444593,2.103367369775162,3.0885953354388294,-0.0023834732384248616,-0.002583272705320161,-0.0003253860239933662,-0.0023834732384248616,-0.002583272705320161,-0.0003253860239933662
1785406261.0620084,s1_crossing_4-E-t01-621504428c,s1_crossing_4,E,1,9001,pilot,s1,352600716,4,iapf_dual,True,2,5.901695728302002,0.024278126657009125,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,-2.812877893370849,2.0402913910675338,3.1823498038563063,-2.812877893370849,2.0402913910675338,3.1823498038563063,-0.006926006981362294,-0.018919305628751767,-0.0006764185427802185,-0.006926006981362294,-0.018919305628751767,-0.0006764185427802185
1785406261.062245,s1_crossing_4-E-t01-621504428c,s1_crossing_4,E,1,9001,pilot,s1,352600716,3,iapf_dual,True,2,2.8922057151794434,0.009761014953255653,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,4.657320154216167,4.530383591430957,3.107063460812793,4.657320154216167,4.530383591430957,3.107063460812793,-0.023548617504584327,-0.02156872382421095,-0.0004022766390354982,-0.023548617504584327,-0.02156872382421095,-0.0004022766390354982
1785406261.0820642,s1_crossing_4-E-t01-621504428c,s1_crossing_4,E,1,9001,pilot,s1,352600716,1,iapf_dual,True,2,6.027357578277588,0.0034758602268993855,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,0.34979067921920054,-3.266725720560806,3.0387679486644057,0.34979067921920054,-3.266725720560806,3.0387679486644057,-0.01453150436649772,-0.016219945596114047,-0.00023090366730856517,-0.01453150436649772,-0.016219945596114047,-0.00023090366730856517
1785406261.08219,s1_crossing_4-E-t01-621504428c,s1_crossing_4,E,1,9001,pilot,s1,352600716,2,iapf_dual,True,3,2.893109083175659,0.009062809869647026,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3,0,3.088965107114469,2.1033659203246944,3.088595152867735,3.088965107114469,2.1033659203246944,3.088595152867735,-0.0038593709126910113,-0.004182890488441094,-0.0005268720185950456,-0.0038593709126910113,-0.004182890488441094,-0.0005268720185950456
