bag_time_ns,average_speed,duration,gain_multiplier,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,omega_c_x,omega_c_y,omega_c_z,omega_o_x,omega_o_y,omega_o_z,peak_acceleration,peak_velocity,settling_time,target_distance,tracking_rmse,uav_id
1785207059641544824,2.602137565612793,3.0,1.300267219543457,world,641515548,1785207059,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,0.9378294348716736,0.22441644966602325,nan,7.806412696838379,0.011609163135290146,1
1785207059741516922,2.602137565612793,3.0,1.300267219543457,world,741479441,1785207059,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,1.5218106508255005,0.22477592527866364,nan,7.806412696838379,0.022790661081671715,1
1785207059841495372,2.602137565612793,3.0,1.300267219543457,world,841454745,1785207059,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,4.070805549621582,0.22477592527866364,nan,7.806412696838379,0.03618244081735611,1
1785207059941561038,2.602137565612793,3.0,1.300267219543457,world,941464564,1785207059,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,6.582489013671875,0.6141016483306885,nan,7.806412696838379,0.05069587752223015,1
1785207060041539114,2.602137565612793,3.0,1.300267219543457,world,41457459,1785207060,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,6.757824420928955,1.1520779132843018,nan,7.806412696838379,0.06353424489498138,1
1785207060141497108,2.602137565612793,3.0,1.300267219543457,world,141468082,1785207060,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,6.757824420928955,1.655249834060669,nan,7.806412696838379,0.07916826009750366,1
1785207060241541806,2.602137565612793,3.0,1.300267219543457,world,241475690,1785207060,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,2.0875065326690674,nan,7.806412696838379,0.10172688961029053,1
1785207060341480874,2.602137565612793,3.0,1.300267219543457,world,341456467,1785207060,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,2.261798620223999,nan,7.806412696838379,0.1296207755804062,1
1785207060441508851,2.602137565612793,3.0,1.300267219543457,world,441460689,1785207060,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,2.38093638420105,nan,7.806412696838379,0.1647486835718155,1
1785207060541592975,2.602137565612793,3.0,1.300267219543457,world,541511379,1785207060,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,2.4831576347351074,nan,7.806412696838379,0.21068048477172852,1
1785207060641561428,2.602137565612793,3.0,1.300267219543457,world,641510090,1785207060,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,2.5909488201141357,nan,7.806412696838379,0.26668521761894226,1
1785207060741479596,2.602137565612793,3.0,1.300267219543457,world,741454137,1785207060,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,2.6793582439422607,nan,7.806412696838379,0.3339066803455353,1
1785207060841565052,2.602137565612793,3.0,1.300267219543457,world,841533752,1785207060,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,2.7984633445739746,nan,7.806412696838379,0.4107497036457062,1
1785207060941579163,2.602137565612793,3.0,1.300267219543457,world,941523877,1785207060,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,2.915945053100586,nan,7.806412696838379,0.4959677755832672,1
1785207061041542764,2.602137565612793,3.0,1.300267219543457,world,41505252,1785207061,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,3.0133631229400635,nan,7.806412696838379,0.5837823748588562,1
1785207061141594919,2.602137565612793,3.0,1.300267219543457,world,141537690,1785207061,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,3.1823489665985107,nan,7.806412696838379,0.6751149892807007,1
1785207061241580959,2.602137565612793,3.0,1.300267219543457,world,241550691,1785207061,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,3.4146437644958496,nan,7.806412696838379,0.7666711211204529,1
1785207061341604660,2.602137565612793,3.0,1.300267219543457,world,341537702,1785207061,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,3.4325969219207764,nan,7.806412696838379,0.8548222780227661,1
1785207061441593545,2.602137565612793,3.0,1.300267219543457,world,441539622,1785207061,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,3.4325969219207764,nan,7.806412696838379,0.9358616471290588,1
1785207061541571389,2.602137565612793,3.0,1.300267219543457,world,541536592,1785207061,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,3.4477005004882812,nan,7.806412696838379,1.0098522901535034,1
1785207061641569451,2.602137565612793,3.0,1.300267219543457,world,641539344,1785207061,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,3.689204454421997,nan,7.806412696838379,1.0749858617782593,1
1785207061741577863,2.602137565612793,3.0,1.300267219543457,world,741542185,1785207061,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,3.7626912593841553,nan,7.806412696838379,1.1288975477218628,1
1785207061841601063,2.602137565612793,3.0,1.300267219543457,world,841572759,1785207061,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,3.7626912593841553,nan,7.806412696838379,1.1684786081314087,1
1785207061941589077,2.602137565612793,3.0,1.300267219543457,world,941560302,1785207061,3937510630,aggressive,3.900801658630371,3.900801658630371,4.5509352684021,13.00267219543457,13.00267219543457,19.50400733947754,7.395794868469238,3.7626912593841553,nan,7.806412696838379,1.1950271129608154,1
