bag_time_ns,x,y,z
1785138204435415293,-0.016854586079716682,11.998753243125975,-0.16890354454517365
1785138204535418668,-0.01832420565187931,11.99818041024264,-0.17448633909225464
1785138204635418257,-0.01646048203110695,11.998086805688217,-0.17455299198627472
1785138204735437994,-0.01598235033452511,11.997678036568686,-0.17750027775764465
1785138204835415099,-0.016537651419639587,11.996977821923792,-0.18321183323860168
1785138204935432392,-0.01780582219362259,11.996177594410256,-0.19021165370941162
1785138205035429845,-0.013663220219314098,11.995207763276994,-0.19031959772109985
1785138205135442056,-0.011568342335522175,11.994145542383194,-0.19376355409622192
1785138205235435661,-0.0107083385810256,11.9927778551355,-0.19993749260902405
1785138205335443544,-0.010964438319206238,11.991381545551121,-0.20723563432693481
1785138205435441908,-0.01117621548473835,11.990507770329714,-0.20770131051540375
1785138205535430334,-0.01215042732656002,11.989341047592461,-0.21155226230621338
1785138205635450029,-0.013867536559700966,11.987758132629097,-0.2186608463525772
1785138205735442903,-0.016002442687749863,11.986144179478288,-0.22703348100185394
1785138205835451968,-0.015013322234153748,11.985672206617892,-0.22609688341617584
1785138205935452066,-0.015332330018281937,11.984759597107768,-0.22885818779468536
1785138206035475858,-0.016573861241340637,11.98335307650268,-0.23480336368083954
1785138206136272365,-0.01849219761788845,11.98174773156643,-0.24253852665424347
1785138206235460360,-0.017990918830037117,11.98164882324636,-0.2410629689693451
1785138206335539306,-0.018628526479005814,11.981033936142921,-0.24391356110572815
1785138206435462816,-0.020247623324394226,11.979856994003057,-0.2504142224788666
1785138206535525982,-0.022411998361349106,11.978321678936481,-0.25860220193862915
1785138206635489799,-0.020524168387055397,11.979596953839064,-0.25573304295539856
1785138206735475107,-0.020248258486390114,11.980093836784363,-0.25786781311035156
1785138206835465164,-0.02109372615814209,11.979937193915248,-0.26392561197280884
1785138206935484006,-0.022710643708705902,11.979214394465089,-0.27224111557006836
1785138207035446590,-0.019467730075120926,11.981773803010583,-0.2699076235294342
1785138207135500857,-0.01793111115694046,11.983503099530935,-0.2727808356285095
1785138207235497054,-0.018016265705227852,11.984379380010068,-0.2792885899543762
1785138207335478563,-0.01924428530037403,11.984537605196238,-0.2879105508327484
1785138207435502803,-0.016025684773921967,11.986299379728734,-0.28527477383613586
1785138207535482298,-0.014815627597272396,11.987258651293814,-0.287749707698822
1785138207635483014,-0.014964866451919079,11.987826706841588,-0.2942325472831726
1785138207735499509,-0.01612531766295433,11.988013988360763,-0.3026376962661743
1785138207835496457,-0.013944435864686966,11.99022842478007,-0.3004071116447449
1785138207935484409,-0.013469895347952843,11.991794473491609,-0.30335521697998047
1785138208035487668,-0.014284005388617516,11.99313670443371,-0.31053563952445984
1785138208135497479,-0.015976643189787865,11.994087610393763,-0.3196815550327301
1785138208235516969,-0.015940360724925995,11.995214657858014,-0.3171992897987366
1785138208335507874,-0.016997143626213074,11.995924884919077,-0.31978872418403625
1785138208435517003,-0.01905405893921852,11.996560668339953,-0.3265465497970581
1785138208535521614,-0.02159412018954754,11.997048112098128,-0.3355852961540222
1785138208635518441,-0.018778132274746895,11.997746808687225,-0.33452481031417847
1785138208735508935,-0.017986660823225975,11.99842483107932,-0.3387153446674347
1785138208835530098,-0.018531952053308487,11.999214982730336,-0.3470912575721741
1785138208935528407,-0.02012387104332447,11.999928137811366,-0.3576888144016266
1785138209035536724,-0.017938455566763878,12.000231420024647,-0.3568226993083954
1785138209135547105,-0.01750759594142437,12.00064963143086,-0.3610239028930664
1785138209235521868,-0.0183055829256773,12.00125615100842,-0.36968347430229187
1785138209335533079,-0.020039619877934456,12.002011680975556,-0.3804623782634735
1785138209435543420,-0.017747893929481506,12.001973832957447,-0.3776903450489044
1785138209535525136,-0.016483226791024208,12.0021521828603,-0.37829530239105225
1785138209635537139,-0.01478914637118578,12.002737605944276,-0.37832313776016235
1785138209735534725,-0.01156542170792818,12.003429634962231,-0.3761419951915741
1785138209835528143,-0.0002901314292103052,12.004959050100297,-0.3526742458343506
