bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785138407143755401,12.0,world,143314796,1785138409,2,normal,0.0,14.24264069,17.74264069,5.0,7
1785138407243818899,12.0,world,143314796,1785138409,2,normal,0.0,14.24264069,17.74264069,5.0,7
1785138407343963841,12.0,world,143314796,1785138409,2,normal,0.0,14.24264069,17.74264069,5.0,7
1785138407444078225,12.0,world,143314796,1785138409,2,normal,0.0,14.24264069,17.74264069,5.0,7
1785138407544177361,12.0,world,143314796,1785138409,2,normal,0.0,14.24264069,17.74264069,5.0,7
1785138407644310571,12.0,world,143314796,1785138409,2,normal,0.0,14.24264069,17.74264069,5.0,7
1785138407744415998,12.0,world,143314796,1785138409,2,normal,0.0,14.24264069,17.74264069,5.0,7
1785138407844552073,12.0,world,143314796,1785138409,2,normal,0.0,14.24264069,17.74264069,5.0,7
1785138407944522725,12.0,world,143314796,1785138409,2,normal,0.0,14.24264069,17.74264069,5.0,7
1785138408044560183,12.0,world,143314796,1785138409,2,normal,0.0,14.24264069,17.74264069,5.0,7
