bag_time_ns,average_speed,duration,gain_multiplier,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,omega_c_x,omega_c_y,omega_c_z,omega_o_x,omega_o_y,omega_o_z,peak_acceleration,peak_velocity,settling_time,target_distance,tracking_rmse,uav_id
1785207429192662909,2.604818820953369,3.0,1.0,world,192629416,1785207429,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,0.6448075175285339,0.29820728302001953,nan,7.814456462860107,0.02008071541786194,1
1785207429292645025,2.604818820953369,3.0,1.0,world,292587527,1785207429,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,2.7467947006225586,0.3196573853492737,nan,7.814456462860107,0.03694644197821617,1
1785207429392639274,2.604818820953369,3.0,1.0,world,392588599,1785207429,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,3.4946553707122803,0.3281092643737793,nan,7.814456462860107,0.051046207547187805,1
1785207429492611922,2.604818820953369,3.0,1.0,world,492579260,1785207429,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,0.610184371471405,nan,7.814456462860107,0.06860427558422089,1
1785207429592603396,2.604818820953369,3.0,1.0,world,592582025,1785207429,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,1.1805013418197632,nan,7.814456462860107,0.0842035561800003,1
1785207429692611671,2.604818820953369,3.0,1.0,world,692595230,1785207429,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,1.3755797147750854,nan,7.814456462860107,0.09805268794298172,1
1785207429792622781,2.604818820953369,3.0,1.0,world,792600209,1785207429,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,1.6332467794418335,nan,7.814456462860107,0.1173471063375473,1
1785207429892630616,2.604818820953369,3.0,1.0,world,892582625,1785207429,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,2.118170976638794,nan,7.814456462860107,0.1448768824338913,1
1785207429992618853,2.604818820953369,3.0,1.0,world,992599006,1785207429,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,2.3598530292510986,nan,7.814456462860107,0.18070946633815765,1
1785207430092617176,2.604818820953369,3.0,1.0,world,92590356,1785207430,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,2.4872565269470215,nan,7.814456462860107,0.22632761299610138,1
1785207430192615509,2.604818820953369,3.0,1.0,world,192586795,1785207430,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,2.5740838050842285,nan,7.814456462860107,0.28373485803604126,1
1785207430292639180,2.604818820953369,3.0,1.0,world,292603563,1785207430,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,2.669257640838623,nan,7.814456462860107,0.3521616458892822,1
1785207430392648794,2.604818820953369,3.0,1.0,world,392599010,1785207430,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,2.7573800086975098,nan,7.814456462860107,0.4308337867259979,1
1785207430492627730,2.604818820953369,3.0,1.0,world,492598135,1785207430,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,2.854311943054199,nan,7.814456462860107,0.516729474067688,1
1785207430592613389,2.604818820953369,3.0,1.0,world,592596608,1785207430,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,2.970398426055908,nan,7.814456462860107,0.6088810563087463,1
1785207430692647309,2.604818820953369,3.0,1.0,world,692631880,1785207430,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.115144968032837,nan,7.814456462860107,0.7040351629257202,1
1785207430792642927,2.604818820953369,3.0,1.0,world,792598934,1785207430,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.236520290374756,nan,7.814456462860107,0.7994058728218079,1
1785207430892657651,2.604818820953369,3.0,1.0,world,892631010,1785207430,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.3507814407348633,nan,7.814456462860107,0.8909393548965454,1
1785207430992652006,2.604818820953369,3.0,1.0,world,992633431,1785207430,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.449249505996704,nan,7.814456462860107,0.9778289198875427,1
1785207431092666346,2.604818820953369,3.0,1.0,world,92603928,1785207431,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.5696072578430176,nan,7.814456462860107,1.0563997030258179,1
1785207431192691225,2.604818820953369,3.0,1.0,world,192624099,1785207431,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.6674582958221436,nan,7.814456462860107,1.125301480293274,1
1785207431292662243,2.604818820953369,3.0,1.0,world,292602550,1785207431,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.691333532333374,nan,7.814456462860107,1.181671380996704,1
1785207431392635896,2.604818820953369,3.0,1.0,world,392602833,1785207431,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.693227767944336,nan,7.814456462860107,1.2257441282272339,1
1785207431492645476,2.604818820953369,3.0,1.0,world,492606623,1785207431,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.704432964324951,nan,7.814456462860107,1.2576749324798584,1
1785207431592679603,2.604818820953369,3.0,1.0,world,592621884,1785207431,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.7066304683685303,nan,7.814456462860107,1.2768700122833252,1
1785207431692622648,2.604818820953369,3.0,1.0,world,692603992,1785207431,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.7066304683685303,nan,7.814456462860107,1.283896565437317,1
1785207431792641085,2.604818820953369,3.0,1.0,world,792605428,1785207431,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.7066304683685303,nan,7.814456462860107,1.2808910608291626,1
1785207431892657558,2.604818820953369,3.0,1.0,world,892621851,1785207431,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.7066304683685303,nan,7.814456462860107,1.2708920240402222,1
1785207431992688068,2.604818820953369,3.0,1.0,world,992654936,1785207431,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.7066304683685303,nan,7.814456462860107,1.2562962770462036,1
1785207432092675844,2.604818820953369,3.0,1.0,world,92630158,1785207432,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.7066304683685303,nan,7.814456462860107,1.2388052940368652,1
1785207432192690871,2.604818820953369,3.0,1.0,world,192668289,1785207432,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,8.771125793457031,3.7066304683685303,nan,7.814456462860107,1.220445156097412,1
1785207432292659180,2.604818820953369,3.0,1.0,world,292632059,1785207432,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.010719299316406,3.7066304683685303,nan,7.814456462860107,1.2022559642791748,1
1785207432392689917,2.604818820953369,3.0,1.0,world,392621508,1785207432,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.010719299316406,3.7066304683685303,nan,7.814456462860107,1.184485912322998,1
1785207432492667554,2.604818820953369,3.0,1.0,world,492637517,1785207432,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.010719299316406,3.7066304683685303,nan,7.814456462860107,1.1671583652496338,1
1785207432592704713,2.604818820953369,3.0,1.0,world,592638247,1785207432,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.010719299316406,3.7066304683685303,nan,7.814456462860107,1.150521993637085,1
1785207432692658234,2.604818820953369,3.0,1.0,world,692620833,1785207432,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.010719299316406,3.7066304683685303,nan,7.814456462860107,1.1346791982650757,1
1785207432792647382,2.604818820953369,3.0,1.0,world,792621613,1785207432,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.712305068969727,3.7066304683685303,nan,7.814456462860107,1.1195096969604492,1
1785207432892663150,2.604818820953369,3.0,1.0,world,892630669,1785207432,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.712305068969727,3.7066304683685303,nan,7.814456462860107,1.1048601865768433,1
1785207432992688447,2.604818820953369,3.0,1.0,world,992628013,1785207432,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.712305068969727,3.7066304683685303,nan,7.814456462860107,1.0907223224639893,1
1785207433092661622,2.604818820953369,3.0,1.0,world,92630783,1785207433,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.712305068969727,3.7066304683685303,nan,7.814456462860107,1.0770777463912964,1
1785207433192680492,2.604818820953369,3.0,1.0,world,192628244,1785207433,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.712305068969727,3.7066304683685303,nan,7.814456462860107,1.0639748573303223,1
1785207433292668926,2.604818820953369,3.0,1.0,world,292630243,1785207433,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.712305068969727,3.7066304683685303,4.106180667877197,7.814456462860107,1.0513885021209717,1
1785207433392665384,2.604818820953369,3.0,1.0,world,392638924,1785207433,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.712305068969727,3.7066304683685303,4.106180667877197,7.814456462860107,1.0392287969589233,1
1785207433492697350,2.604818820953369,3.0,1.0,world,492662905,1785207433,1477794280,normal,3.0,3.0,3.5,10.0,10.0,15.0,9.712305068969727,3.7066304683685303,4.106180667877197,7.814456462860107,1.0274090766906738,1
