bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785139782458704056,[ 0.00163762 -0.00165974  0.00155159],[4.1776115e-05 4.1312400e-05 3.3940915e-02],1,[-0.01528753 -0.01760041  0.31785563],[0.11279282 0.11295681 0.08810157],[ 0.7033318  -0.00106103  0.00089001  0.7108604 ],0,6,1785139782430030,1785139782430030,[-0.01271032 -0.03791226  0.16694531],1,[0.01507059 0.01488357 0.00614166]
1785139782470544883,[ 0.00083866 -0.00219237 -0.00430735],[4.1852141e-05 4.1379593e-05 3.3941578e-02],1,[-0.01502991 -0.01750919  0.31835538],[0.11362151 0.1137871  0.08863509],[ 0.70334756 -0.00105515  0.00088112  0.7108448 ],0,6,1785139782446030,1785139782446030,[-0.01199829 -0.03772584  0.1670636 ],1,[0.01520388 0.01501318 0.00616562]
1785139782478611501,[-0.00049292  0.00073711 -0.00031262],[4.1890380e-05 4.1414158e-05 3.3941906e-02],1,[-0.01490588 -0.01747673  0.31862414],[0.11403948 0.11420583 0.08826838],[ 0.7033509  -0.00105032  0.00087709  0.7108416 ],0,6,1785139782454030,1785139782454030,[-0.01185527 -0.03787007  0.16716518],1,[0.01527105 0.01507847 0.00615499]
1785139782490681441,[-0.00075923  0.00073711  0.00261686],[4.1927105e-05 4.1451109e-05 3.3942226e-02],1,[-0.01478553 -0.0174544   0.31892484],[0.11445989 0.11462697 0.08853541],[ 0.70334476 -0.00105831  0.00087611  0.7108477 ],0,6,1785139782462030,1785139782462030,[-0.01153721 -0.03801287  0.16730788],1,[0.01533855 0.01514406 0.00616697]
1785139782498689939,[-0.00209081  0.00206869 -0.00031262],[4.1964060e-05 4.1488267e-05 3.3942554e-02],1,[-0.01466706 -0.01744163  0.31925768],[0.11488274 0.11505054 0.08880333],[ 0.7033424  -0.00106593  0.00087332  0.71084994],0,6,1785139782470030,1785139782470030,[-0.01103552 -0.03805766  0.16755357],1,[0.01540617 0.01520977 0.00617896]
1785139782510597733,[ 0.00243648 -0.0016596   0.00235163],[4.2036874e-05 4.1569161e-05 3.3940692e-02],1,[-0.01443662 -0.01744712  0.3200153 ],[0.11572722 0.11590196 0.0893418 ],[ 0.7033302  -0.00106462  0.00087035  0.710862  ],0,6,1785139782486030,1785139782486030,[-0.01079508 -0.03846422  0.1678467 ],1,[0.01553218 0.01533762 0.00620297]
1785139782518639474,[ 0.0011049   0.00073724 -0.00137681],[4.2072967e-05 4.1604831e-05 3.3941027e-02],1,[-0.01432864 -0.0174641   0.32043895],[0.11615734 0.11633282 0.08961237],[ 0.703331   -0.00105987  0.00087427  0.71086115],0,6,1785139782494030,1785139782494030,[-0.01086193 -0.03848559  0.16802214],1,[0.0156005  0.01540404 0.00621498]
1785139782530575691,[-0.0020909   0.00073724  0.00208531],[4.2109699e-05 4.1639134e-05 3.3941355e-02],1,[-0.01422555 -0.01748844  0.32089126],[0.11658996 0.11676615 0.08988383],[ 0.7033273  -0.00106599  0.00086955  0.7108649 ],0,6,1785139782502030,1785139782502030,[-0.01075537 -0.0383418   0.16813676],1,[0.01566899 0.01547062 0.00622699]
1785139782538753088,[-0.00022669  0.00047092  0.00181899],[4.2146577e-05 4.1674295e-05 3.3941675e-02],1,[-0.01412536 -0.01752033  0.32137144],[0.11702509 0.11720196 0.09015617],[ 0.70332164 -0.00107101  0.00086831  0.71087044],0,6,1785139782510030,1785139782510030,[-0.01045154 -0.03844419  0.16834949],1,[0.01573797 0.01553754 0.00623902]
1785139782550529313,[3.9627310e-05 1.2698709e-03 7.5372512e-04],[4.2183801e-05 4.1711421e-05 3.3941995e-02],1,[-0.01402791 -0.01756056  0.32184434],[0.11746275 0.11764027 0.0897727 ],[ 0.70331794 -0.0010719   0.0008683   0.71087414],0,6,1785139782518030,1785139782518030,[-0.01032354 -0.0384561   0.16867152],1,[0.01580706 0.01560461 0.00622755]
