bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785141073484212816,12.0,world,483754199,1785141075,1,normal,0.0,10.0,19.5,5.0,8
1785141073584304551,12.0,world,483754199,1785141075,1,normal,0.0,10.0,19.5,5.0,8
1785141073684465527,12.0,world,483754199,1785141075,1,normal,0.0,10.0,19.5,5.0,8
1785141073784577119,12.0,world,483754199,1785141075,1,normal,0.0,10.0,19.5,5.0,8
1785141073884755328,12.0,world,483754199,1785141075,1,normal,0.0,10.0,19.5,5.0,8
1785141073984987458,12.0,world,483754199,1785141075,1,normal,0.0,10.0,19.5,5.0,8
1785141074085073102,12.0,world,483754199,1785141075,1,normal,0.0,10.0,19.5,5.0,8
1785141074185212918,12.0,world,483754199,1785141075,1,normal,0.0,10.0,19.5,5.0,8
1785141074285406034,12.0,world,483754199,1785141075,1,normal,0.0,10.0,19.5,5.0,8
1785141074385560468,12.0,world,483754199,1785141075,1,normal,0.0,10.0,19.5,5.0,8
