bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785141073484183761,12.0,world,483754199,1785141075,1,normal,0.0,5.75735931,17.74264069,5.0,6
1785141073584309580,12.0,world,483754199,1785141075,1,normal,0.0,5.75735931,17.74264069,5.0,6
1785141073684411675,12.0,world,483754199,1785141075,1,normal,0.0,5.75735931,17.74264069,5.0,6
1785141073784531092,12.0,world,483754199,1785141075,1,normal,0.0,5.75735931,17.74264069,5.0,6
1785141073884706265,12.0,world,483754199,1785141075,1,normal,0.0,5.75735931,17.74264069,5.0,6
1785141073984922656,12.0,world,483754199,1785141075,1,normal,0.0,5.75735931,17.74264069,5.0,6
1785141074085013309,12.0,world,483754199,1785141075,1,normal,0.0,5.75735931,17.74264069,5.0,6
1785141074185167863,12.0,world,483754199,1785141075,1,normal,0.0,5.75735931,17.74264069,5.0,6
1785141074285409220,12.0,world,483754199,1785141075,1,normal,0.0,5.75735931,17.74264069,5.0,6
1785141074385563363,12.0,world,483754199,1785141075,1,normal,0.0,5.75735931,17.74264069,5.0,6
