bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785141070083217350,[ 0.00215473 -0.00590645  0.00075079],[4.2705284e-05 4.2164935e-05 3.3908393e-02],1,[-0.00289174 -0.00326385  0.3025729 ],[0.12063735 0.1208219  0.09193541],[ 0.7027061  -0.00124293  0.00094715  0.7114786 ],0,6,1785141070056780,1785141070056780,[-0.00998619 -0.03632521  0.16156071],1,[0.01635932 0.01614137 0.00634361]
1785141070091220225,[ 0.00055683 -0.00217803 -0.00031448],[4.2742948e-05 4.2202624e-05 3.3908721e-02],1,[-0.00287687 -0.00339085  0.30317932],[0.12109634 0.12128139 0.09153246],[ 0.7027057  -0.00122971  0.00093881  0.711479  ],0,6,1785141070064780,1785141070064780,[-0.0097052  -0.0362812   0.16183066],1,[0.01643081 0.01621081 0.00633112]
1785141070107233187,[-0.00077477 -0.00217859 -0.00058528],[4.2780364e-05 4.2236581e-05 3.3906408e-02],1,[-0.00286235 -0.0035184   0.3038091 ],[0.12154716 0.12173959 0.09181114],[ 0.7027064  -0.00122631  0.00093272  0.7114783 ],0,6,1785141070072780,1785141070072780,[-0.009518   -0.03647403  0.16198161],1,[0.01649089 0.01627536 0.00634328]
1785141070115128849,[0.00029049 0.00021825 0.00181156],[4.2853924e-05 4.2314347e-05 3.3907063e-02],1,[-0.00283854 -0.00378881  0.30513284],[0.12247809 0.12267159 0.09237122],[ 0.7027095  -0.00122185  0.00092822  0.71147525],0,6,1785141070088780,1785141070088780,[-0.00942147 -0.03633217  0.16216661],1,[0.01663504 0.01641515 0.0063676 ]
1785141070123193179,[ 0.00135576 -0.0005807   0.00127893],[4.2888474e-05 4.2349846e-05 3.3907391e-02],1,[-0.0028297  -0.00392909  0.30582622],[0.12294757 0.12314158 0.09265262],[ 0.7027059  -0.00121815  0.00092945  0.7114788 ],0,6,1785141070096780,1785141070096780,[-0.00934425 -0.03609189  0.16226302],1,[0.01670703 0.01648527 0.00637978]
1785141070131304068,[ 8.2313339e-04  1.2835152e-03 -5.2648767e-05],[4.2925247e-05 4.2385040e-05 3.3907715e-02],1,[-0.00282202 -0.00407268  0.30653977],[0.12341976 0.12361424 0.09293494],[ 0.7027035  -0.00121713  0.0009356   0.7114813 ],0,6,1785141070104780,1785141070104780,[-0.00911818 -0.03605343  0.16238841],1,[0.01677959 0.01655585 0.00639196]
1785141070147242960,[ 0.00108944 -0.00271123  0.00127893],[4.2998585e-05 4.2458680e-05 3.3908367e-02],1,[-0.00281268 -0.00437185  0.3079549 ],[0.1243723  0.12456764 0.09280252],[ 0.7027061  -0.00120217  0.000921    0.71147865],0,6,1785141070120780,1785141070120780,[-0.00918633 -0.03599043  0.16283405],1,[0.01692577 0.01669759 0.00639108]
1785141070155151396,[ 2.4184934e-05 -3.2438589e-03 -1.3842289e-03],[4.3037842e-05 4.2496984e-05 3.3908680e-02],1,[-0.00281088 -0.0045276   0.30869377],[0.12485267 0.1250484  0.09308545],[ 0.7027086  -0.00119207  0.00091152  0.7114762 ],0,6,1785141070128780,1785141070128780,[-0.00908348 -0.0359647   0.16305128],1,[0.01699929 0.01676889 0.00640326]
1785141070163122571,[ 0.00295366 -0.00031438 -0.00031896],[4.3076583e-05 4.2537144e-05 3.3909000e-02],1,[-0.00281094 -0.00468746  0.3094528 ],[0.12533581 0.12553188 0.0933693 ],[ 0.7027107  -0.00118167  0.00091526  0.7114741 ],0,6,1785141070136780,1785141070136780,[-0.00906315 -0.03602708  0.16327281],1,[0.01707312 0.01684046 0.00641546]
1785141070171309062,[-0.00077482  0.00208273 -0.00138216],[4.3114214e-05 4.2578933e-05 3.3906695e-02],1,[-0.00281239 -0.00485531  0.31023148],[0.12580918 0.12601356 0.09365407],[ 0.7027139  -0.00118749  0.00091932  0.71147096],0,6,1785141070144780,1785141070144780,[-0.00906931 -0.03634911  0.16344638],1,[0.01713471 0.01690692 0.00642765]
1785141070187269776,[ 2.4131150e-05  4.4795717e-03 -8.4952771e-04],[4.3191543e-05 4.2653613e-05 3.3907343e-02],1,[-0.00281901 -0.00520873  0.31184486],[0.12678896 0.12699413 0.09422637],[ 0.70271224 -0.00120146  0.00093432  0.71147263],0,6,1785141070160780,1785141070160780,[-0.00870584 -0.03666729  0.16380408],1,[0.01728315 0.01705098 0.00645207]
1785141070195255317,[ 8.2307681e-04 -4.7800597e-05 -3.7790050e-03],[4.3230917e-05 4.2694111e-05 3.3907663e-02],1,[-0.0028235  -0.00539167  0.31263894],[0.12728305 0.1274886  0.09379676],[ 0.70272064 -0.0012032   0.00094038  0.7114642 ],0,6,1785141070168780,1785141070168780,[-0.00862895 -0.03662901  0.16414297],1,[0.01735794 0.01712344 0.00643827]
