bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785141069259066393,[-0.00153427  0.00053874  0.00313925],[4.4948581e-05 4.3623277e-05 3.3986494e-02],1,[5.8716512e-04 1.6614245e-04 1.9799192e-01],[0.11732998 0.11751825 0.09169774],[ 0.70412445 -0.00234639  0.00170645  0.71007067],0,6,1785141069247298,1785141069247298,[-0.01584181 -0.02761748  0.12185934],1,[0.01625175 0.01603976 0.00648905]
1785141069267224831,[-0.00153427 -0.00105917 -0.00298603],[4.5031062e-05 4.3707823e-05 3.3987161e-02],1,[0.00035903 0.00028347 0.19886504],[0.11821901 0.11840878 0.09226573],[ 0.70413154 -0.00234875  0.00168509  0.71006376],0,6,1785141069263298,1785141069263298,[-0.0161468  -0.02754397  0.12240824],1,[0.01639707 0.01618083 0.00651468]
1785141069275244908,[0.00032994 0.00107137 0.00100872],[4.5074426e-05 4.3747532e-05 3.3987503e-02],1,[0.00024372 0.00033167 0.19932969],[0.11866747 0.11885794 0.09255113],[ 0.7041331  -0.00234967  0.00168694  0.7100622 ],0,6,1785141069271298,1785141069271298,[-0.01621821 -0.02769585  0.12265622],1,[0.01647017 0.01625195 0.0065275 ]
1785141069291329415,[-0.00073532  0.00080505  0.00180766],[4.5104978e-05 4.3787841e-05 3.3987854e-02],1,[1.2885245e-04 3.7354883e-04 1.9981167e-01],[0.11911856 0.11930971 0.09283748],[ 0.7041274  -0.00235249  0.00168546  0.7100678 ],0,6,1785141069279298,1785141069279298,[-0.01613889 -0.02753485  0.12279141],1,[0.01654355 0.0163235  0.00654034]
1785141069298968322,[-0.00073532  0.00320189  0.00047608],[4.5145978e-05 4.3828546e-05 3.3988182e-02],1,[1.3526409e-05 4.0875241e-04 2.0031090e-01],[0.11957232 0.11976411 0.09312478],[ 0.7041258  -0.00236106  0.00169117  0.71006936],0,6,1785141069287298,1785141069287298,[-0.01638673 -0.0277777   0.12310942],1,[0.0166172  0.01639528 0.00655318]
1785141069307212012,[ 0.00086257 -0.00052653 -0.00058918],[4.5226123e-05 4.3908964e-05 3.3988837e-02],1,[-0.00022182  0.00045811  0.20131302],[0.12048786 0.12068087 0.09299733],[ 0.70413315 -0.00235801  0.00169827  0.7100621 ],0,6,1785141069303298,1785141069303298,[-0.01657758 -0.02765301  0.12334197],1,[0.01676539 0.01653922 0.00655257]
1785141069315304435,[-4.6900671e-04 -5.2653020e-04 -5.6550572e-05],[4.5267556e-05 4.3944394e-05 3.3989172e-02],1,[-0.00033982  0.00047512  0.20181735],[0.12094968 0.12114325 0.09328529],[ 0.70413375 -0.00235651  0.00169401  0.7100615 ],0,6,1785141069311298,1785141069311298,[-0.01671022 -0.02754583  0.1236935 ],1,[0.01683983 0.01661151 0.00656541]
1785141069331286800,[-0.00073586 -0.00239097 -0.00059083],[4.5350298e-05 4.4020551e-05 3.3986527e-02],1,[-0.00057196  0.00049712  0.20287712],[0.12187034 0.12207192 0.09386408],[ 0.7041434  -0.00235146  0.00169165  0.7100519 ],0,6,1785141069327298,1785141069327298,[-0.01710279 -0.02764491  0.12422669],1,[0.01697735 0.0167513  0.00659113]
1785141069339126265,[-0.00180113 -0.00105939  0.00127339],[4.5389792e-05 4.4062737e-05 3.3986859e-02],1,[-0.00068956  0.00049758  0.20343243],[0.12234015 0.12254232 0.09415491],[ 0.7041408  -0.00235233  0.00167852  0.7100546 ],0,6,1785141069335298,1785141069335298,[-0.01724319 -0.02773493  0.12448899],1,[0.01705265 0.01682443 0.006604  ]
1785141069347237024,[ 0.00059572 -0.00052676  0.00233866],[4.5432396e-05 4.4103268e-05 3.3987194e-02],1,[-0.00080845  0.00049325  0.20400283],[0.12281272 0.12301545 0.09444669],[ 0.70413697 -0.00234914  0.00167638  0.7100584 ],0,6,1785141069343298,1785141069343298,[-0.01740519 -0.02752675  0.12458039],1,[0.01712842 0.01689814 0.00661688]
