bag_time_ns,angular_velocity,orientation_variance,pose_frame,position,position_variance,q,quality,reset_counter,timestamp,timestamp_sample,velocity,velocity_frame,velocity_variance
1785143083985395744,[ 0.00112988  0.00152035 -0.00187027],[4.2912168e-05 4.2237443e-05 3.3952270e-02],1,[-0.00193317  0.00664834  0.2094471 ],[0.1220465  0.12227485 0.094289  ],[0.7032654  0.0007603  0.00148124 0.7109255 ],0,6,1785143083979051,1785143083979051,[-0.02508567 -0.02473129  0.13547562],1,[0.01730888 0.01709875 0.00676901]
1785143083997335894,[ 0.00059725 -0.00194175  0.00026026],[4.3000055e-05 4.2322125e-05 3.3952970e-02],1,[-0.00202617  0.00641382  0.21059816],[0.1229956  0.12322629 0.0948843 ],[0.70326954 0.00076262 0.00148022 0.7109214 ],0,6,1785143083995051,1785143083995051,[-0.02549671 -0.02471378  0.13586406],1,[0.01746436 0.01724969 0.00679591]
1785143084005314102,[ 6.4624823e-05 -1.9417549e-03 -2.9355374e-03],[4.304463e-05 4.236481e-05 3.395332e-02],1,[-0.00208178  0.00629194  0.21119963],[0.12347437 0.1237062  0.09518344],[0.7032774  0.00076929 0.001474   0.7109136 ],0,6,1785143084003051,1785143084003051,[-0.0258208  -0.02470942  0.13598529],1,[0.01754249 0.01732576 0.00680937]
1785143084017314188,[ 6.4620632e-05  1.2540389e-03 -8.0500718e-04],[4.3089458e-05 4.2406566e-05 3.3953659e-02],1,[-0.00214386  0.00616599  0.21181802],[0.12395599 0.12418891 0.09548357],[0.7032822  0.00076729 0.00147495 0.7109089 ],0,6,1785143084011051,1785143084011051,[-0.02610947 -0.02503145  0.1362588 ],1,[0.01762109 0.01740186 0.00682284]
1785143084025317391,[ 6.462168e-05 -7.754145e-05 -2.723744e-04],[4.3134132e-05 4.2449381e-05 3.3954013e-02],1,[-0.00220998  0.00603653  0.21243268],[0.12444045 0.12467446 0.09504812],[0.7032835  0.00076646 0.00147483 0.7109076 ],0,6,1785143084019051,1785143084019051,[-0.02596488 -0.0249053   0.13640073],1,[0.01769987 0.01747836 0.00680778]
1785143084037341229,[0.00033094 0.00018877 0.00079289],[4.3223932e-05 4.2534626e-05 3.3954736e-02],1,[-0.00234857  0.00577215  0.21370855],[0.12541799 0.1256541  0.09564874],[0.70328486 0.00077167 0.00146726 0.71090627],0,6,1785143084035051,1785143084035051,[-0.02573701 -0.02490466  0.1365278 ],1,[0.01785873 0.01763245 0.00683472]
1785143084045334774,[-0.00126696  0.00205299 -0.00160396],[4.3268021e-05 4.2577027e-05 3.3955101e-02],1,[-0.00242178  0.00563628  0.21436834],[0.1259111  0.12614822 0.09595054],[0.70328987 0.00076824 0.00146842 0.7109014 ],0,6,1785143084043051,1785143084043051,[-0.02559817 -0.0248198   0.13657464],1,[0.01793873 0.01770982 0.0068482 ]
1785143084057306429,[-4.6883232e-04 -7.7672768e-05 -5.3948694e-04],[4.3312026e-05 4.2620482e-05 3.3952780e-02],1,[-0.00249029  0.00550014  0.21504247],[0.12639391 0.1266401  0.09625334],[0.7032925  0.00076108 0.0014681  0.7108987 ],0,6,1785143084051051,1785143084051051,[-0.02546666 -0.0247984   0.13666792],1,[0.01800464 0.01778151 0.00686169]
1785143084065301548,[0.00086275 0.00018864 0.00185736],[4.3355805e-05 4.2663174e-05 3.3953134e-02],1,[-0.00256166  0.00536052  0.2157312 ],[0.12689264 0.12713991 0.09655715],[0.703291   0.0007626  0.00146901 0.7109001 ],0,6,1785143084059051,1785143084059051,[-0.02546808 -0.02508105  0.1368321 ],1,[0.01808489 0.01785947 0.00687518]
1785143084077324294,[-0.00180041 -0.0022082  -0.00506686],[4.3444503e-05 4.2750165e-05 3.3953846e-02],1,[-0.00271328  0.0050687   0.21704158],[0.12789896 0.12814827 0.09641221],[0.70330125 0.00076164 0.00144873 0.71089005],0,6,1785143084075051,1785143084075051,[-0.02538088 -0.02550313  0.13702326],1,[0.01824625 0.01801651 0.00687294]
1785143084085317860,[-0.0007417  -0.00168272 -0.00213437],[4.0929717e-05 4.0287305e-05 3.3950422e-02],1,[-0.00259973  0.00515875  0.21667364],[0.10638484 0.1065398  0.08674221],[0.7033118  0.00076474 0.00144001 0.7108796 ],0,6,1785143084083051,1785143084083051,[-0.02556656 -0.0256542   0.1369898 ],1,[0.01460109 0.01443543 0.00634954]
1785143084097305904,[ 5.7248282e-05 -8.4818341e-05  1.5940599e-03],[4.0971550e-05 4.0328352e-05 3.3950794e-02],1,[-0.00249422  0.00523973  0.21634676],[0.10676399 0.10692041 0.08701202],[0.7033121  0.00076474 0.00143452 0.7108793 ],0,6,1785143084091051,1785143084091051,[-0.02548584 -0.02576793  0.13691519],1,[0.01466862 0.014501   0.0063626 ]
1785143084105310219,[ 5.8988744e-04 -8.4819738e-05  1.8603735e-03],[4.1013616e-05 4.0368097e-05 3.3951152e-02],1,[-0.00239614  0.00531286  0.21605955],[0.10714543 0.1073033  0.08728274],[0.7033067  0.00076661 0.00143472 0.7108847 ],0,6,1785143084099051,1785143084099051,[-0.02549349 -0.02569547  0.13688514],1,[0.01473666 0.01456729 0.00637568]
1785143084117322737,[-0.00260591  0.00204571 -0.00346595],[4.1096908e-05 4.0448525e-05 3.3951893e-02],1,[-0.00221879  0.00543902  0.21559954],[0.10791527 0.10807599 0.08782697],[0.70331925 0.00075192 0.00143028 0.7108723 ],0,6,1785143084115051,1785143084115051,[-0.0251734  -0.02543674  0.1366735 ],1,[0.01487336 0.01470068 0.00640186]
1785143084125354691,[-0.00074023 -0.00221487 -0.00186474],[4.1139359e-05 4.0487572e-05 3.3949621e-02],1,[-0.00214778  0.005489    0.21542513],[0.10829756 0.10846356 0.08810049],[0.70332927 0.00075121 0.00142118 0.71086246],0,6,1785143084123051,1785143084123051,[-0.02487108 -0.02554598  0.13682207],1,[0.01493177 0.01476282 0.00641496]
1785143084137337025,[ 0.00032504 -0.00301382 -0.00106579],[4.1181378e-05 4.0528626e-05 3.3949979e-02],1,[-0.00207988  0.0055312   0.21524704],[0.10868821 0.10885566 0.08774754],[0.7033333  0.0007592  0.00141179 0.7108585 ],0,6,1785143084131051,1785143084131051,[-0.02441972 -0.02565631  0.13672316],1,[0.01500063 0.01482967 0.00640434]
1785143084145276273,[ 0.00059136 -0.00194855  0.00079842],[4.1223473e-05 4.0570008e-05 3.3950351e-02],1,[-0.00201581  0.00556554  0.21510467],[0.10908122 0.10925011 0.08802097],[0.7033327  0.00076645 0.00140318 0.710859  ],0,6,1785143084139051,1785143084139051,[-0.02413369 -0.0258181   0.13684985],1,[0.01506981 0.01489697 0.00641744]
1785143084157310070,[ 0.00059136 -0.00114961  0.00133105],[4.1309275e-05 4.0652216e-05 3.3951059e-02],1,[-0.00189965  0.00561271  0.21492648],[0.10987438 0.11004609 0.08857062],[0.7033251  0.00076466 0.00141043 0.7108666 ],0,6,1785143084155051,1785143084155051,[-0.0237793  -0.02584069  0.13684426],1,[0.01520875 0.01503269 0.00644366]
1785143084165336043,[ 0.00218925 -0.0043454  -0.00079948],[4.1351523e-05 4.0693300e-05 3.3951428e-02],1,[-0.00184925  0.00562679  0.214887  ],[0.11027456 0.11044765 0.08884685],[0.7033286  0.00078059 0.00140384 0.7108631 ],0,6,1785143084163051,1785143084163051,[-0.02356459 -0.02591275  0.13689317],1,[0.01527861 0.01510083 0.00645678]
