timestamp,experiment_id,scenario,method,trial,seed,phase,family,mission_id,uav_id,avoidance_mode,has_nearest_neighbor,nearest_neighbor_id,nearest_neighbor_distance,nearest_neighbor_closing_speed,iapf_active,hysteresis_active,active_neighbor_count,raw_repulsion_x,raw_repulsion_y,raw_repulsion_z,position_offset_x,position_offset_y,position_offset_z,acceleration_offset_x,acceleration_offset_y,acceleration_offset_z,position_saturated,acceleration_saturated,valid_neighbor_count,stale_neighbor_count,nominal_ref_x,nominal_ref_y,nominal_ref_z,modulated_ref_x,modulated_ref_y,modulated_ref_z,nominal_acceleration_x,nominal_acceleration_y,nominal_acceleration_z,modulated_acceleration_x,modulated_acceleration_y,modulated_acceleration_z
1785407017.4037063,s2_dense_local_bias-Full-t01-cbc5bfd8f1,s2_dense_local_bias,Full,1,9001,pilot,s2,3317684465,6,iapf_dual,True,1,4.938279628753662,-0.05147344619035721,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,5,0,2.518853185490331,-4.237478252835757,3.2684197421627883,2.518853185490331,-4.237478252835757,3.2684197421627883,-0.0006661244921875778,0.0010904733806511972,-0.00013557306181493753,-0.0006661244921875778,0.0010904733806511972,-0.00013557306181493753
1785407017.4050071,s2_dense_local_bias-Full-t01-cbc5bfd8f1,s2_dense_local_bias,Full,1,9001,pilot,s2,3317684465,2,iapf_dual,True,1,4.980437278747559,0.015133731998503208,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,5,0,2.5101976345550012,4.345190397350441,3.2390713682751557,2.5101976345550012,4.345190397350441,3.2390713682751557,-0.0008839936369291676,-0.0015293680421804329,-0.00016130205302879123,-0.0008839936369291676,-0.0015293680421804329,-0.00016130205302879123
1785407017.4074934,s2_dense_local_bias-Full-t01-cbc5bfd8f1,s2_dense_local_bias,Full,1,9001,pilot,s2,3317684465,5,iapf_dual,True,4,5.0124125480651855,-0.0006295828497968614,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,5,0,-2.5222060544020595,-4.289607978903803,3.2765347929090023,-2.5222060544020595,-4.289607978903803,3.2765347929090023,0.001249234086763644,0.0020891147838248683,-0.00026127295993533836,0.001249234086763644,0.0020891147838248683,-0.00026127295993533836
1785407017.4081633,s2_dense_local_bias-Full-t01-cbc5bfd8f1,s2_dense_local_bias,Full,1,9001,pilot,s2,3317684465,3,iapf_dual,True,4,4.92673397064209,-0.016819622367620468,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,5,0,-2.528609257245196,4.3324675244909185,3.2346661058046773,-2.528609257245196,4.3324675244909185,3.2346661058046773,0.001388816965188687,-0.0023561498813339937,-0.0002453003146854881,0.001388816965188687,-0.0023561498813339937,-0.0002453003146854881
1785407017.4116354,s2_dense_local_bias-Full-t01-cbc5bfd8f1,s2_dense_local_bias,Full,1,9001,pilot,s2,3317684465,4,iapf_dual,True,3,4.92673397064209,-0.016819622367620468,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,5,0,-4.997271443973507,0.06900596369419176,3.2878229514117723,-4.997271443973507,0.06900596369419176,3.2878229514117723,0.003721564007704319,-9.887688535487446e-05,-0.0004124141660474843,0.003721564007704319,-9.887688535487446e-05,-0.0004124141660474843
1785407017.4131653,s2_dense_local_bias-Full-t01-cbc5bfd8f1,s2_dense_local_bias,Full,1,9001,pilot,s2,3317684465,1,iapf_dual,True,6,4.9387922286987305,-0.0514979213476181,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,5,0,5.000368456614057,0.031804798339479134,3.219744909025827,5.000368456614057,0.031804798339479134,3.219744909025827,-0.004238900556586612,-5.184549021906292e-05,-0.00035820955096091617,-0.004238900556586612,-5.184549021906292e-05,-0.00035820955096091617
1785407017.4235828,s2_dense_local_bias-Full-t01-cbc5bfd8f1,s2_dense_local_bias,Full,1,9001,pilot,s2,3317684465,6,iapf_dual,True,1,4.938948154449463,-0.05149391293525696,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,5,0,2.5188528192208333,-4.23747765323742,3.268419667617748,2.5188528192208333,-4.23747765323742,3.268419667617748,-0.0037228605959088957,0.006094476974389217,-0.000757695619387952,-0.0037228605959088957,0.006094476974389217,-0.000757695619387952
1785407017.4251673,s2_dense_local_bias-Full-t01-cbc5bfd8f1,s2_dense_local_bias,Full,1,9001,pilot,s2,3317684465,2,iapf_dual,True,1,4.980310440063477,0.014856191352009773,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,5,0,2.5101972039806206,4.345189652428001,3.239071289708378,2.5101972039806206,4.345189652428001,3.239071289708378,-0.003917536795731539,-0.006777600345937583,-0.0007148317607380727,-0.003917536795731539,-0.006777600345937583,-0.0007148317607380727
1785407017.4275198,s2_dense_local_bias-Full-t01-cbc5bfd8f1,s2_dense_local_bias,Full,1,9001,pilot,s2,3317684465,5,iapf_dual,True,4,5.012541770935059,-0.0004211543418932706,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,5,0,-2.5222054999784778,-4.289607051732098,3.2765346769532404,-2.5222054999784778,-4.289607051732098,3.2765346769532404,0.0043034198058881255,0.00719667997594962,-0.0009000452696913006,0.0043034198058881255,0.00719667997594962,-0.0009000452696913006
1785407017.427993,s2_dense_local_bias-Full-t01-cbc5bfd8f1,s2_dense_local_bias,Full,1,9001,pilot,s2,3317684465,3,iapf_dual,True,4,4.926634311676025,-0.016833359375596046,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,5,0,-2.528608650930216,4.332466495867997,3.2346659987140676,-2.528608650930216,4.332466495867997,3.2346659987140676,0.0044555082877023,-0.007558840067831504,-0.0007869558137984626,0.0044555082877023,-0.007558840067831504,-0.0007869558137984626
