timestamp,uav_id,x,y,z
1785407017.4513829,4,-4.997088432312012,0.06851577758789062,3.2869162559509277
1785407017.4528658,1,5.000514507293701,0.031296491622924805,3.2183873653411865
1785407017.4833455,6,2.517174243927002,-4.239053726196289,3.2684168815612793
1785407017.4846752,2,2.5116920471191406,4.344090223312378,3.2364003658294678
1785407017.4872034,5,-2.523733615875244,-4.290700912475586,3.274768352508545
1785407017.4879344,3,-2.5284128189086914,4.331858158111572,3.2395005226135254
1785407017.551319,4,-4.996616363525391,0.06686115264892578,3.285660982131958
1785407017.55289,1,5.000940799713135,0.030027151107788086,3.2162911891937256
1785407017.583342,6,2.5152642726898193,-4.242469787597656,3.271934986114502
1785407017.5846896,2,2.5131676197052,4.342523217201233,3.23795747756958
1785407017.587116,5,-2.5242083072662354,-4.289424896240234,3.295940399169922
1785407017.5879014,3,-2.5281858444213867,4.331362247467041,3.258864402770996
1785407017.651288,4,-4.995810508728027,0.0647268295288086,3.294682025909424
1785407017.6528206,1,5.000580310821533,0.02851080894470215,3.2283594608306885
1785407017.6833239,6,2.5136661529541016,-4.245500564575195,3.2833268642425537
1785407017.6846294,2,2.5135905742645264,4.341042637825012,3.2610151767730713
1785407017.6871176,5,-2.524610757827759,-4.289325714111328,3.317194700241089
1785407017.6879292,3,-2.527606248855591,4.330101490020752,3.2779195308685303
1785407017.7512767,4,-4.9943156242370605,0.06516361236572266,3.328673839569092
1785407017.752817,1,4.997678756713867,0.026642799377441406,3.2599503993988037
1785407017.7833292,6,2.5111231803894043,-4.242547988891602,3.320345401763916
1785407017.784578,2,2.5131964683532715,4.3396594524383545,3.2878825664520264
1785407017.787037,5,-2.5247209072113037,-4.289583206176758,3.330557346343994
1785407017.787805,3,-2.5269968509674072,4.328451156616211,3.2895474433898926
1785407017.8514988,4,-4.992525577545166,0.06490039825439453,3.3536009788513184
1785407017.852825,1,4.9951066970825195,0.025084257125854492,3.2790889739990234
1785407017.883256,6,2.5090088844299316,-4.240633010864258,3.3428516387939453
1785407017.8845906,2,2.512563943862915,4.33759880065918,3.3059234619140625
