trial_id,profile,uav_id,elapsed_time_s,reference_x,reference_y,reference_z,actual_x,actual_y,actual_z,reference_speed,reference_acceleration,reference_jerk,tracking_error
linear_r01,linear,1,-0.7012230753898621,-0.012696748599410057,2.9997702489199582,-0.35676810145378113,-0.01790144108235836,3.0039430912584066,-0.40085697174072266,1.5813962609206895,0.0,0.0,0.044590693201635265
linear_r01,linear,1,-0.6012626886367798,-0.012696748599410057,2.9997702489199582,-0.35676810145378113,-0.017395567148923874,3.00693825352937,-0.40366166830062866,1.5813962609206895,0.0,0.0,0.04767038700767552
linear_r01,linear,1,-0.5012630224227905,-0.012696748599410057,2.9997702489199582,-0.35676810145378113,-0.017949622124433517,3.009422181174159,-0.41068121790885925,1.5813962609206895,0.0,0.0,0.055021601234500526
linear_r01,linear,1,-0.4012552797794342,-0.012696748599410057,2.9997702489199582,-0.35676810145378113,-0.019032582640647888,3.0118211787194014,-0.41996946930885315,1.5813962609206895,0.0,0.0,0.06465122273229908
linear_r01,linear,1,-0.3012765645980835,-0.012696748599410057,2.9997702489199582,-0.35676810145378113,-0.01717422343790531,3.0134080927819014,-0.41628482937812805,1.5813962609206895,0.0,0.0,0.06122319388069226
linear_r01,linear,1,-0.20127201080322266,-0.012696748599410057,2.9997702489199582,-0.35676810145378113,-0.01658516563475132,3.014965184032917,-0.41868266463279724,1.5813962609206895,0.0,0.0,0.06387032936956046
linear_r01,linear,1,-0.10126873850822449,-0.012696748599410057,2.9997702489199582,-0.35676810145378113,-0.0170808844268322,3.0166783165186644,-0.4257151484489441,1.5813962609206895,0.0,0.0,0.07112523241599224
linear_r01,linear,1,-0.0012700919760391116,-0.012696748599410057,2.9997702489199582,-0.35676810145378113,-0.018223848193883896,3.018127478659153,-0.4345560669898987,1.5813962609206895,0.0,0.0,0.08011556837389984
linear_r01,linear,1,0.09872350841760635,0.12611793932874457,3.0268698970176,-0.290663234808625,-0.01655108481645584,3.0168614480644464,-0.42925435304641724,1.5813962609206895,0.0,0.0,0.19915350249341177
linear_r01,linear,1,0.198726087808609,0.2667311345994357,3.05432065288929,-0.22370190196516393,-0.016162298619747162,3.0162792410701513,-0.4304455518722534,1.5813962609206895,0.0,0.0,0.3524468475509956
linear_r01,linear,1,0.29873475432395935,0.40735288174351175,3.081773078272779,-0.15673649663875375,-0.016731075942516327,3.0162987783551216,-0.4364171028137207,1.5813962609206895,0.0,0.0,0.5122063339971004
linear_r01,linear,1,0.3987177908420563,0.5479385780027283,3.1092184657389708,-0.08978825908451271,-0.017702555283904076,3.016472389921546,-0.4449091851711273,1.5813962609206895,0.0,0.0,0.6742867330668253
linear_r01,linear,1,0.49873247742652893,0.6885687912483581,3.13667254388973,-0.022818822120510174,-0.01489338744431734,3.0143708158284426,-0.4409584403038025,1.5813962609206895,0.0,0.0,0.8274403240308585
linear_r01,linear,1,0.5987196564674377,0.829160321398182,3.1641190702583306,0.044132193587587465,-0.010984770953655243,3.010753458365798,-0.44316431879997253,1.5813962609206895,0.0,0.0,0.9832714162931451
linear_r01,linear,1,0.6987096071243286,0.9697557394023153,3.1915663556207035,0.11108506072866026,-0.006242545787245035,3.0069934339262545,-0.44670209288597107,1.5813962609206895,0.0,0.0,1.1391954726267568
linear_r01,linear,1,0.7987184524536133,1.110377711521686,3.2190188249242664,0.1780505731904325,0.0008441107929684222,3.0031667130533606,-0.44649043679237366,1.5813962609206895,0.0,0.0,1.2913978544567537
linear_r01,linear,1,0.8987313508987427,1.251005444414693,3.246472418856214,0.24501882898706862,0.011137734167277813,2.9995674902165774,-0.4288676977157593,1.5813962609206895,0.0,0.0,1.4326049816932487
linear_r01,linear,1,0.9987207651138306,1.3916001298430234,3.273919561203847,0.31197134726861875,0.03302286937832832,2.990821667946875,-0.41307711601257324,1.5813962609206895,0.0,0.0,1.5657496172519763
linear_r01,linear,1,1.0987142324447632,1.532200521207262,3.3013678174743477,0.3789265827707883,0.07058508694171906,2.9782935921102762,-0.40286266803741455,1.5813962609206895,0.0,0.0,1.6887542939862796
linear_r01,linear,1,1.1987046003341675,1.6727964468119039,3.328815201931387,0.4458796916360217,0.13201601803302765,2.970901597291231,-0.39713776111602783,1.5813962609206895,0.0,0.0,1.7924243090683303
linear_r01,linear,1,1.2987064123153687,1.8134086001657619,3.3562657543982364,0.5128405283088373,0.2118925005197525,2.9822298493236303,-0.3632175028324127,1.5813962609206895,0.0,0.0,1.8633932353739588
linear_r01,linear,1,1.39871346950531,1.954028150988525,3.3837177510120062,0.5798048877262757,0.32380223274230957,3.009074411354959,-0.31776371598243713,1.5813962609206895,0.0,0.0,1.8983212517471089
linear_r01,linear,1,1.4987152814865112,2.0946402480985595,3.4111682924988376,0.6467656976152509,0.4454292953014374,3.0431848727166653,-0.26820945739746094,1.5813962609206895,0.0,0.0,1.9215847882284847
linear_r01,linear,1,1.5987117290496826,2.235244838064233,3.4386173684277117,0.7137229325311143,0.5884567499160767,3.0849335566163063,-0.207309752702713,1.5813962609206895,0.0,0.0,1.9197146801733689
linear_r01,linear,1,1.6987136602401733,2.3758569928241866,3.4660679211690617,0.7806837698735261,0.7182734608650208,3.114883102476597,-0.13580924272537231,1.5813962609206895,0.0,0.0,1.9263627343895768
linear_r01,linear,1,1.798691749572754,2.516435858271022,3.493511975112018,0.8476287545303374,0.8653541207313538,3.1536381244659424,-0.06051228195428848,1.5813962609206895,0.0,0.0,1.914759849312015
linear_r01,linear,1,1.8986998796463013,2.657056803940611,3.5209642440302447,0.9145937781870204,1.0044513940811157,3.194507911801338,0.007234574295580387,1.5813962609206895,0.0,0.0,1.9133685223802883
linear_r01,linear,1,1.9986897706985474,2.7976521375790084,3.54841151292259,0.9815466051523323,1.1577537059783936,3.2425444573163986,0.08042697608470917,1.5813962609206895,0.0,0.0,1.8960058300443932
linear_r01,linear,1,2.098721981048584,2.938306947654813,3.5758703929098985,1.0485277553593846,1.3074426651000977,3.2856650352478027,0.16093294322490692,1.5813962609206895,0.0,0.0,1.87929827548916
linear_r01,linear,1,2.1986985206604004,3.078883673024159,3.6033140290631547,1.115471720891065,1.4684175252914429,3.3337391018867493,0.24244347214698792,1.5813962609206895,0.0,0.0,1.851607457713532
linear_r01,linear,1,2.2986936569213867,3.2194861369732988,3.6307626899473333,1.1824279433777571,1.6158840656280518,3.378206640481949,0.31410080194473267,1.5813962609206895,0.0,0.0,1.8410095561657405
linear_r01,linear,1,2.3986976146698,3.36010123609742,3.658213817492647,1.249390182854219,1.7748481035232544,3.4256485402584076,0.3906645178794861,1.5813962609206895,0.0,0.0,1.8178349403060612
linear_r01,linear,1,2.49868106842041,3.5006876818055868,3.6856593512675833,1.3163387773031352,1.9262254238128662,3.4686405062675476,0.47348690032958984,1.5813962609206895,0.0,0.0,1.799007467312605
linear_r01,linear,1,2.5986921787261963,3.6413130088690373,3.713112475529244,1.3833058874209936,2.087376117706299,3.5132824778556824,0.55673748254776,1.5813962609206895,0.0,0.0,1.7714026130785214
linear_r01,linear,1,2.698676824569702,3.781900694753515,3.7405582514135864,1.4502550724535925,2.2338221073150635,3.552472770214081,0.6289991736412048,1.5813962609206895,0.0,0.0,1.7624938900483098
linear_r01,linear,1,2.7986812591552734,3.9225164702096165,3.7680095109936214,1.517217634005737,2.378251791000366,3.5894771814346313,0.6977260708808899,1.5813962609206895,0.0,0.0,1.7573256995172561
linear_r01,linear,1,2.8986847400665283,4.063131005489406,3.7954605284642504,1.584179604974198,2.541140079498291,3.6276386976242065,0.7875217795372009,1.5813962609206895,0.0,0.0,1.7260603223919493
linear_r01,linear,1,2.99867582321167,4.203728200798366,3.8229081607952047,1.6511333184846309,2.700251579284668,3.6630494594573975,0.8698601722717285,1.5813962609206895,0.0,0.0,1.7018767537119313
linear_r01,linear,1,3.0986740589141846,4.344335143161964,3.850357695963349,1.7180916736346235,2.844428300857544,3.6932904720306396,0.9409819841384888,1.5813962609206895,0.0,0.0,1.6965524212161331
linear_r01,linear,1,3.1986708641052246,4.484940312439021,3.877806884986413,1.785049184424044,2.9983508586883545,3.7233278155326843,1.0160634517669678,1.5813962609206895,0.0,0.0,1.6808185636564512
linear_r01,linear,1,3.2986841201782227,4.625568401074213,3.9052605483669773,1.8520176096284717,3.14085054397583,3.7470368146896362,1.0990854501724243,1.5813962609206895,0.0,0.0,1.6722226830864244
linear_r01,linear,1,3.3986825942993164,4.766175950871106,3.93271020211932,1.9189762540439417,3.2926971912384033,3.771122097969055,1.1814194917678833,1.5813962609206895,0.0,0.0,1.6556691541702246
linear_r01,linear,1,3.4986884593963623,4.906793600652629,3.9601618276084682,1.985939708167571,3.4308605194091797,3.7920836806297302,1.2522647380828857,1.5813962609206895,0.0,0.0,1.6567762931456236
linear_r01,linear,1,3.5986814498901367,5.047393415517676,3.98760997133378,2.0528946691353753,3.5789313316345215,3.8133959770202637,1.3265217542648315,1.5813962609206895,0.0,0.0,1.6475281542585718
linear_r01,linear,1,3.6986775398254395,5.18799738680129,4.015058926482452,2.119851609428993,3.715937852859497,3.8300123810768127,1.407881736755371,1.5813962609206895,0.0,0.0,1.645631366688902
linear_r01,linear,1,3.7986598014831543,5.328582171910563,4.0425041360723455,2.186799413085018,3.8626346588134766,3.8477649092674255,1.4883801937103271,1.5813962609206895,0.0,0.0,1.6354555584313697
linear_r01,linear,1,3.8986785411834717,5.469218036254373,4.069959317440454,2.2537715411553956,3.996739387512207,3.863987147808075,1.5575425624847412,1.5813962609206895,0.0,0.0,1.641752934032831
linear_r01,linear,1,3.9988062381744385,5.610007028626338,4.097444392732173,2.320816590240342,4.140894889831543,3.8814963698387146,1.630731225013733,1.5813962609206895,0.0,0.0,1.6374192609853329
linear_r01,linear,1,4.098662853240967,5.7504149494077845,4.124855074556189,2.3876801694315075,4.27309513092041,3.8955907821655273,1.7113797664642334,1.5813962609206895,0.0,0.0,1.6408589814224306
linear_r01,linear,1,4.198678016662598,5.891046180666622,4.152309351445282,2.454650091183024,4.404361248016357,3.9107382893562317,1.78494131565094,1.5813962609206895,0.0,0.0,1.648362372487566
linear_r01,linear,1,4.298654556274414,6.031622654344857,4.179752938462955,2.5215939368570175,4.5460076332092285,3.9283699989318848,1.8584976196289062,1.5813962609206895,0.0,0.0,1.6461901771158094
linear_r01,linear,1,4.398673057556152,6.172258365424248,4.207208089910513,2.5885659919414294,4.687564849853516,3.946475088596344,1.9291644096374512,1.5813962609206895,0.0,0.0,1.6453288364023364
linear_r01,linear,1,4.498656749725342,6.312844996737033,4.234653659919511,2.655514674777019,4.818640232086182,3.9579503536224365,2.0088400840759277,1.5813962609206895,0.0,0.0,1.651484370098446
linear_r01,linear,1,4.598662853240967,6.453462632457601,4.262105282663654,2.7224781222046883,4.960634708404541,3.9726502299308777,2.087111234664917,1.5813962609206895,0.0,0.0,1.6480323176949776
linear_r01,linear,1,4.69866418838501,6.59407402933203,4.289555687449257,2.789438598634849,5.091721534729004,3.988087296485901,2.1540133953094482,1.5813962609206895,0.0,0.0,1.6588283207767756
linear_r01,linear,1,4.798647403717041,6.73466027959291,4.31700118306863,2.8563871000099192,5.233847618103027,4.006497263908386,2.22424578666687,1.5813962609206895,0.0,0.0,1.6578461836784768
linear_r01,linear,1,4.898645877838135,6.875267704247295,4.3444508123904315,2.923345684831344,5.364993572235107,4.022071957588196,2.303370952606201,1.5813962609206895,0.0,0.0,1.6640987796541422
linear_r01,linear,1,4.998664379119873,7.015903385798678,4.37190595807348,2.9903177258542395,5.507209300994873,4.0413209199905396,2.3805270195007324,1.5813962609206895,0.0,0.0,1.6605086613689792
linear_r01,linear,1,5.098662853240967,7.156510373157335,4.399355502025639,3.0572761024313047,5.638661861419678,4.060984373092651,2.4462809562683105,1.5813962609206895,0.0,0.0,1.6708303905885673
linear_r01,linear,1,5.198642730712891,7.2970918637846385,4.426800068460954,3.124222337223872,5.7810959815979,4.08356237411499,2.515014410018921,1.5813962609206895,0.0,0.0,1.6694879239444746
linear_r01,linear,1,5.298647880554199,7.437708852701235,4.454251564934887,3.1911854766373753,5.9103875160217285,4.099563121795654,2.5941524505615234,1.5813962609206895,0.0,0.0,1.677785084985051
linear_r01,linear,1,5.398632526397705,7.57829655545886,4.481697344113234,3.2581346697051266,6.0511908531188965,4.119670987129211,2.671339273452759,1.5813962609206895,0.0,0.0,1.675542821396496
linear_r01,linear,1,5.498631954193115,7.7189053327772035,4.509147237504479,3.3250938986779155,6.1818132400512695,4.14030909538269,2.7367537021636963,1.5813962609206895,0.0,0.0,1.6866647157745471
linear_r01,linear,1,5.598641872406006,7.859529000647858,4.536600037855597,3.3920602186724795,6.313137531280518,4.162824511528015,2.797687530517578,1.5813962609206895,0.0,0.0,1.698326709746398
linear_r01,linear,1,5.698632717132568,8.000125577274757,4.564047549406348,3.459013637560666,6.455020904541016,4.188554286956787,2.880483627319336,1.5813962609206895,0.0,0.0,1.6920521896792928
linear_r01,linear,1,5.798645973205566,8.140754062428906,4.591501290196042,3.5259822515911696,6.597799301147461,4.216078281402588,2.9551119804382324,1.5813962609206895,0.0,0.0,1.687466947047805
linear_r01,linear,1,5.898637771606445,8.281351724561603,4.61894901366115,3.592936187407478,6.7303009033203125,4.242837309837341,3.018436908721924,1.5813962609206895,0.0,0.0,1.6962511857141769
linear_r01,linear,1,5.998655796051025,8.42198639372416,4.646403961703868,3.6599077463212453,6.874114990234375,4.272912979125977,3.0848965644836426,1.5813962609206895,0.0,0.0,1.69293805410792
linear_r01,linear,1,6.09865140914917,8.562590395941877,4.67385292289155,3.726864701345975,7.003271579742432,4.300215721130371,3.164228916168213,1.5813962609206895,0.0,0.0,1.6993054333627489
linear_r01,linear,1,6.198627948760986,8.703166407014663,4.701296419598572,3.793808326722881,7.1446661949157715,4.330907344818115,3.2412092685699463,1.5813962609206895,0.0,0.0,1.6945432118717196
linear_r01,linear,1,6.298625469207764,8.843772549309868,4.728745798575954,3.8607663008727418,7.276297092437744,4.359917402267456,3.3056182861328125,1.5813962609206895,0.0,0.0,1.7032918164805633
linear_r01,linear,1,6.398625373840332,8.984381905939596,4.756195805061388,3.9277258057190885,7.420334815979004,4.391912221908569,3.372250556945801,1.5813962609206895,0.0,0.0,1.6992641291360797
linear_r01,linear,1,6.498618125915527,9.12498166737301,4.783643938355683,3.994680741242245,7.556175708770752,4.42215359210968,3.4495980739593506,1.5813962609206895,0.0,0.0,1.6996889481158721
linear_r01,linear,1,6.598612308502197,9.265583162522287,4.811092410109044,4.061636502377284,7.703845977783203,4.45530092716217,3.524571418762207,1.5813962609206895,0.0,0.0,1.6893932394717233
linear_r01,linear,1,6.69861364364624,9.406194504558991,4.838542804189128,4.128596952693201,7.84050989151001,4.486108064651489,3.5874500274658203,1.5813962609206895,0.0,0.0,1.6936406194509952
linear_r01,linear,1,6.798637390136719,9.546837189872512,4.86599931715897,4.195572328973835,7.988839149475098,4.519508957862854,3.6525750160217285,1.5813962609206895,0.0,0.0,1.685900217937154
linear_r01,linear,1,6.898629665374756,9.687435979693873,4.893447260773446,4.262526801806146,8.125619888305664,4.549462199211121,3.7300398349761963,1.5813962609206895,0.0,0.0,1.6855674402826308
linear_r01,linear,1,6.998620510101318,9.828032938778774,4.920894846988323,4.329480402824449,8.27393627166748,4.581937909126282,3.8049051761627197,1.5813962609206895,0.0,0.0,1.6748992282756736
linear_r01,linear,1,7.098611354827881,9.968629488689858,4.948342353323566,4.396433808990312,8.410989761352539,4.611834526062012,3.867370843887329,1.5813962609206895,0.0,0.0,1.6791029328279223
linear_r01,linear,1,7.19861364364624,10.109242084963828,4.975792992258061,4.463394856585872,8.548135757446289,4.641683340072632,3.9255363941192627,1.5813962609206895,0.0,0.0,1.6846287279830268
linear_r01,linear,1,7.298622131347656,10.249863415903608,5.003245336389414,4.530360063711862,8.695086479187012,4.6741509437561035,4.008455276489258,1.5813962609206895,0.0,0.0,1.6727280260503805
linear_r01,linear,1,7.398606777191162,10.390451782338353,5.030691245131979,4.597309572828931,8.842382431030273,4.706332564353943,4.081576347351074,1.5813962609206895,0.0,0.0,1.6636429995997577
linear_r01,linear,1,7.49862813949585,10.531091299718508,5.058147139652283,4.66428344050975,8.978550910949707,4.735797882080078,4.142408847808838,1.5813962609206895,0.0,0.0,1.6693243522822259
linear_r01,linear,1,7.598601341247559,10.671663169839778,5.085589827955451,4.7312250939263985,9.126483917236328,4.767604827880859,4.205829620361328,1.5813962609206895,0.0,0.0,1.662748864558704
linear_r01,linear,1,7.6985955238342285,10.812264215038466,5.113038211868664,4.798180640790713,9.264137268066406,4.797437787055969,4.282734394073486,1.5813962609206895,0.0,0.0,1.6619222320367042
linear_r01,linear,1,7.798610687255859,10.952895124301413,5.140492425897151,4.865150409204742,9.41312026977539,4.829083323478699,4.356743812561035,1.5813962609206895,0.0,0.0,1.6511691310130945
linear_r01,linear,1,7.898602485656738,11.09349307046542,5.167940204811352,4.932104480279446,9.550435066223145,4.857862591743469,4.418753147125244,1.5813962609206895,0.0,0.0,1.6555076930758215
linear_r01,linear,1,7.998604774475098,11.234106371193281,5.195390981270577,4.999065863342608,9.69910717010498,4.888615250587463,4.483300685882568,1.5813962609206895,0.0,0.0,1.6481345862999983
linear_r01,linear,1,8.098640441894531,11.23606798,5.19577393,5.0,9.836380958557129,4.915787577629089,4.561646938323975,0.0,0.0,0.0,1.493207796051952
linear_r01,linear,1,8.198591232299805,11.23606798,5.19577393,5.0,9.984655380249023,4.945038318634033,4.634866714477539,0.0,0.0,0.0,1.3274879124944938
linear_r01,linear,1,8.298592567443848,11.23606798,5.19577393,5.0,10.1201753616333,4.971792697906494,4.690648555755615,0.0,0.0,0.0,1.1794414966887923
linear_r01,linear,1,8.39859390258789,11.23606798,5.19577393,5.0,10.2638521194458,5.000229120254517,4.742010116577148,0.0,0.0,0.0,1.0246951898394345
linear_r01,linear,1,8.498603820800781,11.23606798,5.19577393,5.0,10.391605377197266,5.026129484176636,4.803257465362549,0.0,0.0,0.0,0.8835179400932689
linear_r01,linear,1,8.598604202270508,11.23606798,5.19577393,5.0,10.523626327514648,5.052702903747559,4.853663444519043,0.0,0.0,0.0,0.7412535424664194
linear_r01,linear,1,8.698585510253906,11.23606798,5.19577393,5.0,10.638580322265625,5.075750112533569,4.887895107269287,0.0,0.0,0.0,0.619648872248057
linear_r01,linear,1,8.79858112335205,11.23606798,5.19577393,5.0,10.755733489990234,5.099036931991577,4.917794704437256,0.0,0.0,0.0,0.49682691120266514
linear_r01,linear,1,8.898582458496094,11.23606798,5.19577393,5.0,10.864315032958984,5.119052410125732,4.9635772705078125,0.0,0.0,0.0,0.38133064454507
linear_r01,linear,1,8.998590469360352,11.23606798,5.19577393,5.0,10.963040351867676,5.137293338775635,4.996112823486328,0.0,0.0,0.0,0.27924751639855677
linear_r01,linear,1,9.098587036132812,11.23606798,5.19577393,5.0,11.05916976928711,5.1550867557525635,5.019227981567383,0.0,0.0,0.0,0.18253256798943845
linear_r01,linear,1,9.198578834533691,11.23606798,5.19577393,5.0,11.144875526428223,5.170806407928467,5.035394668579102,0.0,0.0,0.0,0.10095654169323362
linear_r01,linear,1,9.298574447631836,11.23606798,5.19577393,5.0,11.221550941467285,5.182924747467041,5.069679260253906,0.0,0.0,0.0,0.07232596497149005
linear_r01,linear,1,9.39857292175293,11.23606798,5.19577393,5.0,11.2928466796875,5.193931579589844,5.092998504638672,0.0,0.0,0.0,0.10897677210427106
linear_r01,linear,1,9.498586654663086,11.23606798,5.19577393,5.0,11.348673820495605,5.202416658401489,5.104316234588623,0.0,0.0,0.0,0.15364269573619962
linear_r01,linear,1,9.598572731018066,11.23606798,5.19577393,5.0,11.399603843688965,5.2095630168914795,5.111116886138916,0.0,0.0,0.0,0.19819455092157662
linear_r01,linear,1,9.698576927185059,11.23606798,5.19577393,5.0,11.444531440734863,5.209766864776611,5.137472629547119,0.0,0.0,0.0,0.2501030598769596
linear_r01,linear,1,9.798600196838379,11.23606798,5.19577393,5.0,11.48301887512207,5.209057092666626,5.152683734893799,0.0,0.0,0.0,0.2906432691688212
linear_r01,linear,1,9.898565292358398,11.23606798,5.19577393,5.0,11.510193824768066,5.2078564167022705,5.157014846801758,0.0,0.0,0.0,0.3161402020795462
linear_r01,linear,1,9.998562812805176,11.23606798,5.19577393,5.0,11.531739234924316,5.205714464187622,5.157070636749268,0.0,0.0,0.0,0.3349499815454182
linear_r01,linear,1,10.0985746383667,11.23606798,5.19577393,5.0,11.54819107055664,5.1977503299713135,5.179341793060303,0.0,0.0,0.0,0.35998362261852995
linear_r01,linear,1,10.19855785369873,11.23606798,5.19577393,5.0,11.558353424072266,5.190466642379761,5.1900858879089355,0.0,0.0,0.0,0.37420411481552424
linear_r01,linear,1,10.29860782623291,11.23606798,5.19577393,5.0,11.563101768493652,5.183603525161743,5.191654205322266,0.0,0.0,0.0,0.379249986141262
linear_r01,linear,1,10.398557662963867,11.23606798,5.19577393,5.0,11.562410354614258,5.177718162536621,5.189093589782715,0.0,0.0,0.0,0.3775999760387679
linear_r01,linear,1,10.498567581176758,11.23606798,5.19577393,5.0,11.558196067810059,5.170049667358398,5.209830284118652,0.0,0.0,0.0,0.3853011689288439
linear_r01,linear,1,10.598570823669434,11.23606798,5.19577393,5.0,11.549681663513184,5.163402080535889,5.219237327575684,0.0,0.0,0.0,0.38401365200596993
linear_r01,linear,1,10.698568344116211,11.23606798,5.19577393,5.0,11.5389986038208,5.158762216567993,5.218327045440674,0.0,0.0,0.0,0.37523796256573877
linear_r01,linear,1,10.798554420471191,11.23606798,5.19577393,5.0,11.524726867675781,5.154757976531982,5.2124152183532715,0.0,0.0,0.0,0.36073049061754964
linear_r01,linear,1,10.898547172546387,11.23606798,5.19577393,5.0,11.506773948669434,5.146504163742065,5.229605674743652,0.0,0.0,0.0,0.35836852151780285
linear_r01,linear,1,10.99854564666748,11.23606798,5.19577393,5.0,11.486699104309082,5.139922618865967,5.235540866851807,0.0,0.0,0.0,0.34844630775074337
linear_r01,linear,1,11.098575592041016,11.23606798,5.19577393,5.0,11.467867851257324,5.135759353637695,5.232322692871094,0.0,0.0,0.0,0.33362668255662
linear_r01,linear,1,11.1985445022583,11.23606798,5.19577393,5.0,11.446972846984863,5.132720947265625,5.225471019744873,0.0,0.0,0.0,0.31510906412605355
linear_r01,linear,1,11.298542022705078,11.23606798,5.19577393,5.0,11.423196792602539,5.126648664474487,5.243849277496338,0.0,0.0,0.0,0.3150523210127088
linear_r01,linear,1,11.398541450500488,11.23606798,5.19577393,5.0,11.39916706085205,5.122686386108398,5.250644683837891,0.0,0.0,0.0,0.30784063536688394
linear_r01,linear,1,11.498538970947266,11.23606798,5.19577393,5.0,11.378562927246094,5.120985984802246,5.2473039627075195,0.0,0.0,0.0,0.29505473510589786
linear_r01,linear,1,11.59856128692627,11.23606798,5.19577393,5.0,11.357538223266602,5.120700836181641,5.239437103271484,0.0,0.0,0.0,0.2787850710453253
linear_r01,linear,1,11.698533058166504,11.23606798,5.19577393,5.0,11.334810256958008,5.118873834609985,5.256359100341797,0.0,0.0,0.0,0.28527819800661386
linear_r01,linear,1,11.798531532287598,11.23606798,5.19577393,5.0,11.31324577331543,5.118897438049316,5.261772155761719,0.0,0.0,0.0,0.2835331873481837
linear_r01,linear,1,11.898545265197754,11.23606798,5.19577393,5.0,11.29593563079834,5.120460748672485,5.257266998291016,0.0,0.0,0.0,0.27466801652804884
linear_r01,linear,1,11.998533248901367,11.23606798,5.19577393,5.0,11.278942108154297,5.123237371444702,5.248648643493652,0.0,0.0,0.0,0.26253740895969596
linear_r01,linear,1,12.09858226776123,11.23606798,5.19577393,5.0,11.258506774902344,5.123517751693726,5.265833377838135,0.0,0.0,0.0,0.2763907371691932
linear_r01,linear,2,-1.7201097011566162,-0.014668894000351429,5.987868847325444,-0.31879571080207825,-0.016126884147524834,5.988129384815693,-0.32371512055397034,1.080190421098043,0.0,0.0,0.005137529305034746
linear_r01,linear,2,-1.6201117038726807,-0.014668894000351429,5.987868847325444,-0.31879571080207825,-0.018610848113894463,5.988053428009152,-0.33298325538635254,1.080190421098043,0.0,0.0,0.014726149992202573
linear_r01,linear,2,-1.5201138257980347,-0.014668894000351429,5.987868847325444,-0.31879571080207825,-0.01679830811917782,5.9890907518565655,-0.3332153856754303,1.080190421098043,0.0,0.0,0.014627182867039446
linear_r01,linear,2,-1.4201099872589111,-0.014668894000351429,5.987868847325444,-0.31879571080207825,-0.015613127499818802,5.99000736977905,-0.33676597476005554,1.080190421098043,0.0,0.0,0.018121678782758284
linear_r01,linear,2,-1.3201143741607666,-0.014668894000351429,5.987868847325444,-0.31879571080207825,-0.01578129455447197,5.990545755252242,-0.34377527236938477,1.080190421098043,0.0,0.0,0.025147201974299604
linear_r01,linear,2,-1.220113754272461,-0.014668894000351429,5.987868847325444,-0.31879571080207825,-0.017069382593035698,5.990748465061188,-0.3545301556587219,1.080190421098043,0.0,0.0,0.03593055931933323
linear_r01,linear,2,-1.120112419128418,-0.014668894000351429,5.987868847325444,-0.31879571080207825,-0.015628686174750328,5.9916084026917815,-0.35530751943588257,1.080190421098043,0.0,0.0,0.03671535979760361
linear_r01,linear,2,-1.0201153755187988,-0.014668894000351429,5.987868847325444,-0.31879571080207825,-0.014836635440587997,5.992322123143822,-0.3588174879550934,1.080190421098043,0.0,0.0,0.040269125259818156
linear_r01,linear,2,-0.9201131463050842,-0.014668894000351429,5.987868847325444,-0.31879571080207825,-0.015199040062725544,5.992662739008665,-0.366050124168396,1.080190421098043,0.0,0.0,0.047499916156902154
