bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785125975257383993,8.0,world,257082432,1785125977,2,normal,0.0,11.23606798,12.80422607,5.0,5
1785125975257943383,8.0,world,257082432,1785125977,2,normal,0.0,11.23606798,12.80422607,5.0,5
1785125975338177182,8.0,world,257082432,1785125977,2,normal,0.0,11.23606798,12.80422607,5.0,5
1785125975355849654,8.0,world,257082432,1785125977,2,normal,0.0,11.23606798,12.80422607,5.0,5
1785125975356420356,8.0,world,257082432,1785125977,2,normal,0.0,11.23606798,12.80422607,5.0,5
1785125975356752123,8.0,world,257082432,1785125977,2,normal,0.0,11.23606798,12.80422607,5.0,5
1785125975356892714,8.0,world,257082432,1785125977,2,normal,0.0,11.23606798,12.80422607,5.0,5
1785125975358067990,8.0,world,257082432,1785125977,2,normal,0.0,11.23606798,12.80422607,5.0,5
1785125975358274615,8.0,world,257082432,1785125977,2,normal,0.0,11.23606798,12.80422607,5.0,5
1785125975358424363,8.0,world,257082432,1785125977,2,normal,0.0,11.23606798,12.80422607,5.0,5
