bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785137706411439402,8.0,world,411165668,1785137708,405,normal,0.0,14.0,9.0,5.0,3
1785137706511505064,8.0,world,411165668,1785137708,405,normal,0.0,14.0,9.0,5.0,3
1785137706611611724,8.0,world,411165668,1785137708,405,normal,0.0,14.0,9.0,5.0,3
1785137706711775183,8.0,world,411165668,1785137708,405,normal,0.0,14.0,9.0,5.0,3
1785137706811815808,8.0,world,411165668,1785137708,405,normal,0.0,14.0,9.0,5.0,3
1785137706911962836,8.0,world,411165668,1785137708,405,normal,0.0,14.0,9.0,5.0,3
1785137707012063554,8.0,world,411165668,1785137708,405,normal,0.0,14.0,9.0,5.0,3
1785137707112171763,8.0,world,411165668,1785137708,405,normal,0.0,14.0,9.0,5.0,3
1785137707212280984,8.0,world,411165668,1785137708,405,normal,0.0,14.0,9.0,5.0,3
1785137707312371980,8.0,world,411165668,1785137708,405,normal,0.0,14.0,9.0,5.0,3
