bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785125573414694497,8.0,world,414488154,1785125575,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125573510068172,8.0,world,414488154,1785125575,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125573512221901,8.0,world,414488154,1785125575,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125573512678007,8.0,world,414488154,1785125575,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125573512809151,8.0,world,414488154,1785125575,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125573512929655,8.0,world,414488154,1785125575,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125573513269295,8.0,world,414488154,1785125575,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125573514509788,8.0,world,414488154,1785125575,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125573610123749,8.0,world,414488154,1785125575,2,normal,0.0,6.76393202,6.64885899,5.0,2
1785125573612221724,8.0,world,414488154,1785125575,2,normal,0.0,6.76393202,6.64885899,5.0,2
