bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785125573414710888,8.0,world,414488154,1785125575,2,normal,0.0,14.0,9.0,5.0,3
1785125573510087398,8.0,world,414488154,1785125575,2,normal,0.0,14.0,9.0,5.0,3
1785125573512234374,8.0,world,414488154,1785125575,2,normal,0.0,14.0,9.0,5.0,3
1785125573512691653,8.0,world,414488154,1785125575,2,normal,0.0,14.0,9.0,5.0,3
1785125573512822135,8.0,world,414488154,1785125575,2,normal,0.0,14.0,9.0,5.0,3
1785125573512940885,8.0,world,414488154,1785125575,2,normal,0.0,14.0,9.0,5.0,3
1785125573513281287,8.0,world,414488154,1785125575,2,normal,0.0,14.0,9.0,5.0,3
1785125573514507123,8.0,world,414488154,1785125575,2,normal,0.0,14.0,9.0,5.0,3
1785125573610150028,8.0,world,414488154,1785125575,2,normal,0.0,14.0,9.0,5.0,3
1785125573612243364,8.0,world,414488154,1785125575,2,normal,0.0,14.0,9.0,5.0,3
