bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785206939685015627,3.0,world,684863295,1785206939,1960128837,aggressive,1.0,6.0,3.0,5.0,1
1785206939790847275,3.0,world,684863295,1785206939,1960128837,aggressive,1.0,6.0,3.0,5.0,1
1785206939890878789,3.0,world,684863295,1785206939,1960128837,aggressive,1.0,6.0,3.0,5.0,1
1785206939990931443,3.0,world,684863295,1785206939,1960128837,aggressive,1.0,6.0,3.0,5.0,1
1785206940110844636,3.0,world,684863295,1785206939,1960128837,aggressive,1.0,6.0,3.0,5.0,1
1785206940230881716,3.0,world,684863295,1785206939,1960128837,aggressive,1.0,6.0,3.0,5.0,1
1785206940350819044,3.0,world,684863295,1785206939,1960128837,aggressive,1.0,6.0,3.0,5.0,1
1785206940470882895,3.0,world,684863295,1785206939,1960128837,aggressive,1.0,6.0,3.0,5.0,1
1785206940570931092,3.0,world,684863295,1785206939,1960128837,aggressive,1.0,6.0,3.0,5.0,1
1785206940671055214,3.0,world,684863295,1785206939,1960128837,aggressive,1.0,6.0,3.0,5.0,1
