bag_time_ns,duration,header_frame_id,header_stamp_nanosec,header_stamp_sec,mission_id,motion_style,safety_factor,target_pos_x,target_pos_y,target_pos_z,uav_id
1785125682551796881,8.0,world,551550754,1785125684,2,normal,0.0,14.0,9.0,5.0,3
1785125682552033521,8.0,world,551550754,1785125684,2,normal,0.0,14.0,9.0,5.0,3
1785125682552279918,8.0,world,551550754,1785125684,2,normal,0.0,14.0,9.0,5.0,3
1785125682552508483,8.0,world,551550754,1785125684,2,normal,0.0,14.0,9.0,5.0,3
1785125682552738751,8.0,world,551550754,1785125684,2,normal,0.0,14.0,9.0,5.0,3
1785125682552965121,8.0,world,551550754,1785125684,2,normal,0.0,14.0,9.0,5.0,3
1785125682553223852,8.0,world,551550754,1785125684,2,normal,0.0,14.0,9.0,5.0,3
1785125682560654857,8.0,world,551550754,1785125684,2,normal,0.0,14.0,9.0,5.0,3
1785125682560767626,8.0,world,551550754,1785125684,2,normal,0.0,14.0,9.0,5.0,3
1785125682640534480,8.0,world,551550754,1785125684,2,normal,0.0,14.0,9.0,5.0,3
